pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
FF,2024-07-01,96.8,2.03,5.79,"Martinez, J.D.",502110,669022,,foul,NA,NA,NA,NA,11,J.D. Martinez strikes out swinging.,R,R,L,WSH,NYM,S,NA,,1,0,2024,0.35,1.58,-0.83,3,NA,NA,664056,0,6,Top,NA,NA,NA,NA,660688,NA,NA,-8.59974556335192,-140.641535182519,-5.59264284310648,6.5550534025398,30.9958587198451,-10.0527394325763,3.71,1.74,190,72.9,21,98.7,2442,7.4,744840,669022,660688,608841,545121,669222,682928,695578,696285,657041,53.11,NA,NA,NA,NA,NA,NA,NA,41,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,151,0,-0.072,69.3640822894299,7.11508
FF,2024-07-01,96.8,-1.75,6.01,"Varsho, Daulton",662139,686613,,foul,NA,NA,NA,NA,2,Daulton Varsho strikes out on a foul tip.,R,L,R,TOR,HOU,S,NA,,1,2,2024,-0.31,1.32,0.25,2.76,NA,NA,NA,2,6,Bot,NA,NA,NA,NA,673237,NA,NA,6.08508901800252,-140.704675786732,-6.17851314244802,-5.45882134624441,32.4722863863095,-13.4185025577871,3.09,1.41,227,77.3,25,97.3,2298,6.7,744914,686613,673237,572138,643289,608324,665161,676801,676694,663550,53.81,NA,NA,NA,NA,NA,NA,NA,43,6,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shade,Standard,207,0,0,75.97004574339446,7.39701
FC,2024-07-01,93.3,-1.82,6.21,"Varsho, Daulton",662139,686613,,foul,NA,NA,NA,NA,6,Daulton Varsho strikes out on a foul tip.,R,L,R,TOR,HOU,S,NA,,1,2,2024,0.3,0.95,0.45,2.57,NA,NA,NA,2,6,Bot,NA,NA,NA,NA,673237,NA,NA,5.22464599719319,-135.743652648131,-5.79265678533772,2.70440502515361,27.2390548350799,-19.4141735603783,3.09,1.41,226,72.3,51,94.5,2308,6.8,744914,686613,673237,572138,643289,608324,665161,676801,676694,663550,53.67,NA,NA,NA,NA,NA,NA,NA,43,5,Cutter,0,1,0,1,1,0,0,1,Infield shade,Standard,187,0,0,73.29561268779773,7.59612
CH,2024-07-01,85.3,1.92,5.71,"Martinez, J.D.",502110,669022,,ball,NA,NA,NA,NA,12,J.D. Martinez strikes out swinging.,R,R,L,WSH,NYM,B,NA,,0,0,2024,1.11,0.92,1.21,3.94,NA,NA,664056,0,6,Top,NA,NA,NA,NA,660688,NA,NA,-3.99778234175123,-124.358656751998,0.214723519815879,12.3467625766116,21.9716496059073,-22.7986047373151,3.71,1.74,NA,NA,NA,87.5,2162,7.3,744840,669022,660688,608841,545121,669222,682928,695578,696285,657041,53.17,NA,NA,NA,NA,NA,NA,NA,41,1,Changeup,2,0,0,2,0,2,0,2,Standard,Standard,121,0,0.069,NA,NA
FF,2024-07-01,95.7,-1.67,6.12,"Varsho, Daulton",662139,686613,,foul,NA,NA,NA,NA,2,Daulton Varsho strikes out on a foul tip.,R,L,R,TOR,HOU,S,NA,,1,2,2024,-0.25,1.26,0.1,3.19,NA,NA,NA,2,6,Bot,NA,NA,NA,NA,673237,NA,NA,5.27151968127085,-139.255688832318,-4.99844499847782,-4.43562033140258,30.4729102816086,-14.8290265279989,3.09,1.41,208,70.5,31,96.3,2202,6.6,744914,686613,673237,572138,643289,608324,665161,676801,676694,663550,53.95,NA,NA,NA,NA,NA,NA,NA,43,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shade,Standard,192,0,0,60.42981531543801,5.27928
FF,2024-07-01,97.3,1.93,5.75,"Bader, Harrison",664056,669022,single,hit_into_play,NA,NA,NA,NA,2,Harrison Bader singles on a fly ball to right fielder Lane Thomas.,R,R,L,WSH,NYM,X,9,fly_ball,3,2,2024,0.42,1.48,-0.02,2.87,NA,NA,NA,0,6,Top,192.94,126.4,NA,NA,660688,NA,NA,-6.31825170146793,-141.485963707328,-5.66763984175025,7.20677774176049,34.2040373587935,-11.1919795320595,3.18,1.52,229,70.3,36,98.7,2422,7.2,744840,669022,660688,608841,545121,669222,682928,695578,696285,657041,53.27,0.694,0.676,0.9,1,1,0,3,40,8,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,159,-0.054,0.34,64.97026940135153,6.09363
FF,2024-07-01,96.1,1.91,5.85,"Bader, Harrison",664056,669022,,foul,NA,NA,NA,NA,12,Harrison Bader singles on a fly ball to right fielder Lane Thomas.,R,R,L,WSH,NYM,S,NA,,3,2,2024,0.38,1.46,0.13,4.14,NA,NA,NA,0,6,Top,NA,NA,NA,NA,660688,NA,NA,-5.66368533705406,-139.88772441768,-2.32400712242082,6.18173930845026,29.8198006980142,-12.6546885753475,3.18,1.52,205,72.5,50,97.9,2349,7.2,744840,669022,660688,608841,545121,669222,682928,695578,696285,657041,53.34,NA,NA,NA,NA,NA,NA,NA,40,7,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,156,0,0,64.0075752642031,5.76115
CH,2024-07-01,89,-1.99,5.87,"Varsho, Daulton",662139,686613,,foul,NA,NA,NA,NA,11,Daulton Varsho strikes out on a foul tip.,R,L,R,TOR,HOU,S,NA,,1,1,2024,-0.96,0.4,-1.22,2.45,NA,NA,NA,2,6,Bot,NA,NA,NA,NA,673237,NA,NA,3.93498467536,-129.60638288022,-3.25243634314986,-11.6277669521728,25.0213589312818,-27.2138215366623,3.09,1.41,185,70.8,57,89.9,1453,6.7,744914,686613,673237,572138,643289,608324,665161,676801,676694,663550,53.85,NA,NA,NA,NA,NA,NA,NA,43,3,Changeup,0,1,0,1,1,0,0,1,Standard,Standard,224,0,-0.025,66.44649471639325,7.41376
CH,2024-07-01,87.7,1.81,5.74,"Bader, Harrison",664056,669022,,ball,NA,NA,NA,NA,13,Harrison Bader singles on a fly ball to right fielder Lane Thomas.,R,R,L,WSH,NYM,B,NA,,2,2,2024,1.21,0.93,-1.2,0.61,NA,NA,NA,0,6,Top,NA,NA,NA,NA,660688,NA,NA,-9.92290542481671,-127.156642013907,-8.33622617880012,15.0530029694055,24.569415121571,-20.4805859431856,3.18,1.52,NA,NA,NA,89.3,2166,7.3,744840,669022,660688,608841,545121,669222,682928,695578,696285,657041,53.17,NA,NA,NA,NA,NA,NA,NA,40,6,Changeup,2,0,0,2,0,2,0,2,Standard,Standard,132,0,0.096,NA,NA
FF,2024-07-01,95.7,-1.83,6.15,"Varsho, Daulton",662139,686613,,ball,NA,NA,NA,NA,11,Daulton Varsho strikes out on a foul tip.,R,L,R,TOR,HOU,B,NA,,0,1,2024,-0.49,1.43,-0.57,4.02,NA,NA,NA,2,6,Bot,NA,NA,NA,NA,673237,NA,NA,4.46921410283567,-139.293454422094,-3.27660979858893,-7.3546947991826,30.4202433066897,-13.0054514852508,3.22,1.43,NA,NA,NA,96.6,2270,6.7,744914,686613,673237,572138,643289,608324,665161,676801,676694,663550,53.78,NA,NA,NA,NA,NA,NA,NA,43,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,198,0,0.01,NA,NA
FF,2024-07-01,95.4,-1.81,5.95,"Varsho, Daulton",662139,686613,,called_strike,NA,NA,NA,NA,1,Daulton Varsho strikes out on a foul tip.,R,L,R,TOR,HOU,S,NA,,0,0,2024,-0.45,1.36,-0.61,3.22,NA,NA,NA,2,6,Bot,NA,NA,NA,NA,673237,NA,NA,4.16513741837871,-138.8527201594,-4.63131580507652,-6.69381822517043,29.5912943945169,-13.7434995434084,3.28,1.46,NA,NA,NA,95.9,2295,6.5,744914,686613,673237,572138,643289,608324,665161,676801,676694,663550,54.02,NA,NA,NA,NA,NA,NA,NA,43,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,201,0,-0.014,NA,NA
SL,2024-07-01,91.4,2.01,5.88,"Bader, Harrison",664056,669022,,ball,NA,NA,NA,NA,13,Harrison Bader singles on a fly ball to right fielder Lane Thomas.,R,R,L,WSH,NYM,B,NA,,1,2,2024,0.15,0.52,-0.37,-0.87,NA,NA,NA,0,6,Top,NA,NA,NA,NA,660688,NA,NA,-6.45029824596609,-132.592920052015,-12.4623124770833,3.11928894929911,26.5656636438256,-23.6368807478738,3.18,1.52,NA,NA,NA,93.1,2070,7.3,744840,669022,660688,608841,545121,669222,682928,695578,696285,657041,53.2,NA,NA,NA,NA,NA,NA,NA,40,5,Slider,2,0,0,2,0,2,0,2,Standard,Standard,156,0,0.034,NA,NA
FF,2024-07-01,96.5,2.02,5.96,"Bader, Harrison",664056,669022,,foul,NA,NA,NA,NA,12,Harrison Bader singles on a fly ball to right fielder Lane Thomas.,R,R,L,WSH,NYM,S,NA,,1,2,2024,0.35,1.72,0.59,3.36,NA,NA,NA,0,6,Top,NA,NA,NA,NA,660688,NA,NA,-4.64941403338588,-140.344701291745,-5.28612246279186,5.76624314086223,34.3584927084105,-8.44424844443733,3.18,1.52,227,76.9,25,97.2,2446,6.9,744840,669022,660688,608841,545121,669222,682928,695578,696285,657041,53.58,NA,NA,NA,NA,NA,NA,NA,40,4,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,151,0,0,67.02244871457953,5.79324
KC,2024-07-01,83.1,-1.59,6.25,"Springer, George",543807,686613,strikeout,called_strike,NA,NA,NA,NA,2,George Springer called out on strikes.,R,R,R,TOR,HOU,S,2,,2,2,2024,0.18,-1.22,0.1,3.32,NA,NA,NA,1,6,Bot,NA,NA,NA,NA,673237,NA,NA,3.53373193971226,-120.982913596066,2.15973241981019,1.00967973298215,24.4467342071656,-44.7704896887604,3.69,1.65,NA,NA,NA,83.2,2469,6.4,744914,686613,673237,572138,643289,608324,665161,676801,676694,663550,54.08,NA,0,0,1,0,0,NA,42,5,Knuckle Curve,0,1,0,1,1,0,0,1,Standard,Standard,12,-0.028,-0.142,NA,NA
FF,2024-07-01,94.2,-1.59,6.07,"Springer, George",543807,686613,,swinging_strike,NA,NA,NA,NA,2,George Springer called out on strikes.,R,R,R,TOR,HOU,S,NA,,2,1,2024,-0.39,1.44,0.03,3.28,NA,NA,NA,1,6,Bot,NA,NA,NA,NA,673237,NA,NA,5.08284902173135,-137.14344481283,-4.7897797312088,-6.05922598566984,28.979565319571,-13.0784573556723,3.72,1.68,NA,NA,NA,94.7,2297,6.5,744914,686613,673237,572138,643289,608324,665161,676801,676694,663550,54.02,NA,NA,NA,NA,NA,NA,NA,42,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,197,0,-0.05,77.03030766048188,7.01738
FF,2024-07-01,95.5,2,5.91,"Bader, Harrison",664056,669022,,called_strike,NA,NA,NA,NA,3,Harrison Bader singles on a fly ball to right fielder Lane Thomas.,R,R,L,WSH,NYM,S,NA,,1,1,2024,0.48,1.52,0.43,2.74,NA,NA,NA,0,6,Top,NA,NA,NA,NA,660688,NA,NA,-5.31411347925587,-138.883198334532,-6.22265861691727,7.46945244139098,32.2396376605001,-11.3555301973686,3.18,1.52,NA,NA,NA,96.8,2433,7.2,744840,669022,660688,608841,545121,669222,682928,695578,696285,657041,53.34,NA,NA,NA,NA,NA,NA,NA,40,3,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,156,0,-0.047,NA,NA
FF,2024-07-01,94.7,2.05,5.81,"Bader, Harrison",664056,669022,,called_strike,NA,NA,NA,NA,5,Harrison Bader singles on a fly ball to right fielder Lane Thomas.,R,R,L,WSH,NYM,S,NA,,1,0,2024,0.61,1.59,-0.01,2.12,NA,NA,NA,0,6,Top,NA,NA,NA,NA,660688,NA,NA,-6.87280057242901,-137.608384867396,-7.62994068311919,9.27473722992482,31.6704044921405,-10.3904198252069,3.18,1.52,NA,NA,NA,96.2,2449,7.3,744840,669022,660688,608841,545121,669222,682928,695578,696285,657041,53.16,NA,NA,NA,NA,NA,NA,NA,40,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,153,0,-0.044,NA,NA
SI,2024-07-01,94.1,-1.5,6.08,"Springer, George",543807,686613,,foul,NA,NA,NA,NA,4,George Springer called out on strikes.,R,R,R,TOR,HOU,S,NA,,2,0,2024,-1.28,0.62,-0.28,2.86,NA,NA,NA,1,6,Bot,NA,NA,NA,NA,673237,NA,NA,6.03703249716458,-136.861600268111,-4.0210731672463504,-17.3949919147653,30.479234575069,-23.6750713585215,3.72,1.68,190,77.3,19,94.6,1996,6.6,744914,686613,673237,572138,643289,608324,665161,676801,676694,663550,53.88,NA,NA,NA,NA,NA,NA,NA,42,3,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,201,0,-0.042,75.74525372898046,7.23636
SI,2024-07-01,94.9,-1.86,5.99,"Springer, George",543807,686613,,ball,NA,NA,NA,NA,11,George Springer called out on strikes.,R,R,R,TOR,HOU,B,NA,,1,0,2024,-1.22,1.01,-1.27,3.7,NA,NA,NA,1,6,Bot,NA,NA,NA,NA,673237,NA,NA,4.28062440357843,-138.134711488329,-2.58289697401823,-16.5200553269078,31.9298492675323,-18.8432184978664,3.8,1.69,NA,NA,NA,95.1,2039,6.5,744914,686613,673237,572138,643289,608324,665161,676801,676694,663550,54.03,NA,NA,NA,NA,NA,NA,NA,42,2,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,210,0,0.047,NA,NA
FF,2024-07-01,95.6,1.96,5.86,"Bader, Harrison",664056,669022,,ball,NA,NA,NA,NA,11,Harrison Bader singles on a fly ball to right fielder Lane Thomas.,R,R,L,WSH,NYM,B,NA,,0,0,2024,0.44,1.65,-0.05,3.93,NA,NA,NA,0,6,Top,NA,NA,NA,NA,660688,NA,NA,-6.37111829113467,-139.10921722871,-3.20400048802767,7.16783879508238,33.1813036582302,-10.3235394327307,3.18,1.52,NA,NA,NA,96.9,2376,7.2,744840,669022,660688,608841,545121,669222,682928,695578,696285,657041,53.33,NA,NA,NA,NA,NA,NA,NA,40,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,150,0,0.032,NA,NA
SI,2024-07-01,94.3,-1.81,5.92,"Springer, George",543807,686613,,ball,NA,NA,NA,NA,11,George Springer called out on strikes.,R,R,R,TOR,HOU,B,NA,,0,0,2024,-1.31,0.61,-1.51,3.68,NA,NA,NA,1,6,Bot,NA,NA,NA,NA,673237,NA,NA,3.71515984154474,-137.316422245179,-1.50722660940986,-17.398607975857,30.3974050638871,-24.3505972966619,3.76,1.65,NA,NA,NA,95,1874,6.7,744914,686613,673237,572138,643289,608324,665161,676801,676694,663550,53.82,NA,NA,NA,NA,NA,NA,NA,42,1,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,204,0,0.025,NA,NA
FF,2024-07-01,96.8,2.22,5.71,"Lindor, Francisco",596019,669022,field_out,hit_into_play,NA,NA,NA,NA,6,Francisco Lindor flies out to right fielder Lane Thomas.,R,R,L,WSH,NYM,X,9,fly_ball,1,1,2024,0.58,1.6,0.37,2.36,NA,NA,643446,2,5,Top,191.37,103.09,NA,NA,660688,NA,NA,-6.35749416183674,-140.74357700057,-7.13757299049837,9.16075342891346,31.8492333873841,-9.45462598910187,3.31,1.51,293,83.9,37,98.2,2429,7.1,744840,669022,660688,608841,545121,669222,682928,695578,696285,657041,53.4,0.014,0.016,0,1,0,0,3,36,3,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,139,0.028,-0.214,73.5461127197573,7.93303
SI,2024-07-01,91.9,2.19,6.31,"Ruiz, Keibert",660688,656849,single,hit_into_play,NA,NA,NA,NA,9,Keibert Ruiz singles on a ground ball to second baseman Jose Iglesias.,R,R,L,WSH,NYM,X,4,ground_ball,1,0,2024,1.45,0.39,0.79,1.97,NA,NA,NA,1,7,Bot,126.87,149.27,NA,NA,682626,NA,NA,-6.78552486267623,-133.59453520157,-6.06219223859476,18.7800056127552,27.1471016999804,-26.4627243249668,3.2,1.44,13,100.3,-8,93.4,2135,7.1,744840,656849,682626,624413,578428,668901,596019,643446,664056,621438,53.42,0.249,0.183,0.9,1,1,0,2,56,2,Sinker,2,3,2,3,3,2,2,3,Strategic,Standard,139,0.055,0.243,66.33671374363982,6.83107
SL,2024-07-01,91.5,1.66,5.96,"Lindor, Francisco",596019,669022,,ball,NA,NA,NA,NA,11,Francisco Lindor flies out to right fielder Lane Thomas.,R,R,L,WSH,NYM,B,NA,,0,1,2024,-0.32,0.5,-1.87,2.54,NA,NA,643446,2,5,Top,NA,NA,NA,NA,660688,NA,NA,-8.32628472074705,-133.183555193057,-3.96651135310171,-2.37541911794795,24.4665615793292,-25.5482475596876,3.31,1.51,NA,NA,NA,93.4,2146,7.1,744840,669022,660688,608841,545121,669222,682928,695578,696285,657041,53.44,NA,NA,NA,NA,NA,NA,NA,36,2,Slider,2,0,0,2,0,2,0,2,Standard,Standard,168,0,0.029,NA,NA
CU,2024-07-01,78.4,2.14,6.62,"Ruiz, Keibert",660688,656849,,ball,NA,NA,NA,NA,12,Keibert Ruiz singles on a ground ball to second baseman Jose Iglesias.,R,R,L,WSH,NYM,B,NA,,0,0,2024,-0.31,-0.55,1.65,5.63,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,682626,NA,NA,-0.480999605131183,-114.115370485421,5.70820873035666,-2.65287668394651,19.1674533124522,-38.1658575945448,3.2,1.44,NA,NA,NA,79.2,2223,6.6,744840,656849,682626,624413,578428,668901,596019,643446,664056,621438,53.87,NA,NA,NA,NA,NA,NA,NA,56,1,Curveball,2,3,2,3,3,2,2,3,Strategic,Standard,333,0,0.025,NA,NA
