pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
SL,2024-04-22,82.7,-2.02,5.97,"Marsh, Brandon",669016,668881,,ball,NA,NA,NA,NA,11,Brandon Marsh walks.,R,L,R,CIN,PHI,B,NA,,2,1,2024,0.9,0.06,-0.97,2.67,NA,592663,NA,1,5,Top,NA,NA,NA,NA,663886,NA,NA,0.647202166390564,-120.601156942199,-1.24145588648826,8.74761121278432,20.879338460716,-31.5335361623968,3.08,1.56,NA,NA,NA,83.3,2335,6.3,746723,668881,663886,687952,669289,600869,682829,668715,669352,656413,54.16,NA,NA,NA,NA,NA,NA,NA,35,4,Slider,0,4,4,0,4,0,4,0,Standard,Standard,92,0,0.113,NA,NA
CU,2024-04-22,80.5,-1.8,5.6,"Donovan, Brendan",680977,694297,walk,blocked_ball,NA,NA,NA,NA,13,Brendan Donovan walks.   Masyn Winn to 3rd.    Michael Siani to 2nd.,R,L,R,STL,AZ,B,NA,,3,2,2024,1.23,-0.66,-0.37,0.12,NA,691026,672279,0,6,Bot,NA,NA,NA,NA,672515,NA,NA,0.855450229849139,-117.181937312843,-4.27197781006461,11.1117162314351,22.8342841434836,-37.6187958667524,3.17,1.56,NA,NA,NA,81.7,2611,7.2,745191,694297,672515,572233,606466,553993,621028,666971,682998,664983,53.32,NA,0.692644,0.7,1,0,0,NA,48,6,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,60,0.113,0.603,NA,NA
FF,2024-04-22,94.7,2.08,6.4,"Nevin, Tyler",663527,607074,,ball,NA,NA,NA,NA,11,"Tyler Nevin grounds into a force out, third baseman Oswaldo Cabrera to second baseman Gleyber Torres.   Esteury Ruiz out at 2nd.    Tyler Nevin to 1st.",R,R,L,NYY,OAK,B,NA,,1,0,2024,0.51,1.26,-0.25,3.61,NA,NA,665923,0,6,Top,NA,NA,NA,NA,624431,NA,NA,-7.21250746555127,-137.788111146168,-4.42727472548624,8.07574121925713,29.1677441165033,-15.3585717878509,3.38,1.55,NA,NA,NA,94.6,2293,6.1,745757,607074,624431,519203,650402,665828,683011,657077,592450,665742,54.39,NA,NA,NA,NA,NA,NA,NA,38,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,148,0,0.106,NA,NA
FF,2024-04-22,96.4,-1.42,6.53,"Nimmo, Brandon",607043,676775,,ball,NA,NA,NA,NA,11,Brandon Nimmo called out on strikes.,R,L,R,SF,NYM,B,NA,,0,0,2024,-0.67,1.32,-0.19,4.4,NA,NA,NA,2,6,Top,NA,NA,NA,NA,608596,NA,NA,4.74850191611197,-140.326886162711,-3.07007933071756,-10.0026959832728,33.2218505437775,-14.2506495426182,3.51,1.65,NA,NA,NA,95.7,2277,5.9,745351,676775,608596,527038,642731,656305,605113,624424,808982,596103,54.56,NA,NA,NA,NA,NA,NA,NA,42,1,4-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,216,0,0.014,NA,NA
SI,2024-04-22,90.5,-3.16,5.54,"Gurriel Jr., Lourdes",666971,458681,field_out,hit_into_play,NA,NA,NA,NA,8,"Lourdes Gurriel Jr.  grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",R,R,R,STL,AZ,X,5,ground_ball,0,1,2024,-1.28,0.57,-0.07,1.9,NA,NA,NA,0,5,Top,104.9,162.09,NA,NA,671056,NA,NA,10.4523142938075,-131.266361714275,-4.29786326518435,-17.0662538148329,30.0039619765705,-24.7705037620799,3.64,1.72,5,84,-21,90.2,2483,6.5,745191,458681,671056,502671,680977,571448,691026,676475,672279,663457,54.02,0.08,0.07,0,1,0,0,2,33,2,Sinker,0,2,2,0,2,0,2,0,Standard,Standard,217,0.017,-0.191,73.83904713123616,7.5032
SI,2024-04-22,90.6,1.47,4.6,"Trevino, Jose",624431,676664,,called_strike,NA,NA,NA,NA,12,Jose Trevino singles on a ground ball to center fielder Esteury Ruiz.   Alex Verdugo to 2nd.,R,R,L,NYY,OAK,S,NA,,2,1,2024,1.34,0.2,0.87,2.5,NA,NA,657077,2,5,Bot,NA,NA,NA,NA,669127,NA,NA,-4.40089429723509,-131.914201345243,0.23640714879066,16.5902663821982,28.3317997182555,-30.0692139065802,3.13,1.48,NA,NA,NA,90.9,1796,6.4,745757,676664,669127,676116,680869,647351,669397,680474,665923,663527,54.05,NA,NA,NA,NA,NA,NA,NA,35,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,125,0,-0.078,NA,NA
SI,2024-04-22,91.4,-1.45,5.23,"Biggio, Cavan",624415,663903,,foul,NA,NA,NA,NA,1,Cavan Biggio strikes out swinging.,R,L,R,KC,TOR,S,NA,,3,2,2024,-1.39,1.17,-0.59,3.43,NA,NA,643396,2,4,Top,NA,NA,NA,NA,521692,NA,NA,5.25454927216025,-132.929739613823,-1.07699833147366,-17.6393557395715,32.3189980948447,-18.4640347888407,3.42,1.65,143,79.8,73,92,2238,7,746319,663903,521692,686469,686681,672580,677951,680118,641658,592669,53.5,NA,NA,NA,NA,NA,NA,NA,28,7,Sinker,0,3,3,0,3,0,3,0,Infield shade,Standard,212,0,0,65.40114352332138,6.46736
CH,2024-04-22,78.5,1.69,5.71,"Stephenson, Tyler",663886,624133,,ball,NA,NA,NA,NA,9,Tyler Stephenson flies out to center fielder Johan Rojas.,R,R,L,CIN,PHI,B,NA,,0,1,2024,0.88,0.06,0.56,1.53,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,592663,NA,NA,-4.06593940571119,-114.277241101564,-2.28406935673789,8.47723021389852,22.2346841565701,-31.4134807939525,3.22,1.34,NA,NA,NA,78.1,1372,6.1,746723,624133,592663,665019,681082,664761,607208,669016,679032,592206,54.37,NA,NA,NA,NA,NA,NA,NA,50,2,Changeup,0,4,0,4,4,0,0,4,Standard,Standard,115,0,0.023,NA,NA
FF,2024-04-22,96.6,-1.37,5.65,"Contreras, William",661388,683003,,swinging_strike,NA,NA,NA,NA,2,William Contreras singles on a ground ball to left fielder Jack Suwinski.,R,R,R,PIT,MIL,S,NA,,1,0,2024,-0.59,1.48,0.13,3.34,NA,NA,NA,1,6,Top,NA,NA,NA,NA,680779,NA,NA,5.37249629456257,-140.432784051696,-3.86664773050656,-9.11254390294007,37.1945528984608,-12.0686825999213,3.47,1.69,12,NA,NA,96.5,2538,6.7,745519,683003,680779,642133,675961,663647,665833,669261,572191,668804,53.84,NA,NA,NA,NA,NA,NA,NA,40,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,217,0,-0.029,71.68820885481523,6.05089
SI,2024-04-22,98.6,1.89,6.14,"Siri, Jose",642350,669373,strikeout,swinging_strike,NA,NA,NA,NA,1,Jose Siri strikes out swinging.,R,R,L,TB,DET,S,2,,1,2,2024,1.28,1.11,-0.58,2.95,NA,NA,NA,2,5,Bot,NA,NA,NA,NA,668670,NA,NA,-9.68679778085244,-143.172041233863,-5.76328520966639,19.9626021266063,34.9751712380039,-15.7106476138434,3.45,1.65,NA,NA,NA,98.3,2263,6.4,745107,669373,668670,679529,690993,663837,595879,592192,678009,681481,54.11,NA,0,0,1,0,0,NA,41,4,Sinker,0,5,0,5,5,0,0,5,Standard,Standard,141,-0.004,-0.066,72.96972618833189,6.34582
KC,2024-04-22,80.6,-1.31,6.14,"Tovar, Ezequiel",678662,656302,,ball,NA,NA,NA,NA,11,Ezequiel Tovar lines out to center fielder Jackson Merrill.,R,R,R,COL,SD,B,NA,,1,0,2024,0.25,-1.11,-1.32,3.83,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,669134,NA,NA,-0.497738936508114,-117.398377705536,3.53103142949332,2.46175497677998,19.5291667018713,-43.2884600877175,3.25,1.55,NA,NA,NA,80.8,2638,6.1,746565,656302,669134,630105,593428,666703,673490,640492,701538,665487,54.36,NA,NA,NA,NA,NA,NA,NA,50,2,Knuckle Curve,1,1,1,1,1,1,1,1,Standard,Standard,23,0,0.067,NA,NA
CH,2024-04-22,82.9,-2.96,5.96,"Sheets, Gavin",657757,663978,,ball,NA,NA,NA,NA,13,Gavin Sheets called out on strikes.,R,L,R,MIN,CWS,B,NA,,0,1,2024,-1.06,0.69,-1.54,1.65,NA,NA,NA,1,6,Top,NA,NA,NA,NA,680777,NA,NA,5.37233362371008,-120.480974140321,-4.72802666867553,-11.3768632548616,24.4877055926203,-24.6786945653901,3.51,1.68,NA,NA,NA,83.6,1912,6.9,745916,663978,680777,666135,666397,669304,650489,663616,668885,596146,53.57,NA,NA,NA,NA,NA,NA,NA,47,2,Changeup,6,0,0,6,0,6,0,6,Strategic,Standard,256,0,0.02,NA,NA
FF,2024-04-22,91.7,-0.15,6.27,"Báez, Javier",595879,641793,,called_strike,NA,NA,NA,NA,8,Javier Báez called out on strikes.,R,R,R,TB,DET,S,NA,,1,0,2024,-0.69,1.54,0.02,1.95,NA,NA,NA,1,6,Top,NA,NA,NA,NA,650907,NA,NA,1.90974633165755,-133.191732786852,-8.32050194189731,-8.62880883231643,32.1822404901115,-12.2226108690634,3.6,1.66,NA,NA,NA,91.2,1947,6.4,745107,641793,650907,650490,678554,670623,676609,668227,642350,642708,54.15,NA,NA,NA,NA,NA,NA,NA,44,2,4-Seam Fastball,0,6,6,0,6,0,6,0,Standard,Standard,202,0,-0.029,NA,NA
SI,2024-04-22,94.3,-2.2,5.68,"Reynolds, Bryan",668804,605452,,ball,NA,NA,NA,NA,12,Bryan Reynolds grounds out to first baseman Jake Bauers.,R,L,R,PIT,MIL,B,NA,,0,2,2024,-0.9,0.65,1.34,2.61,NA,NA,NA,0,6,Bot,NA,NA,NA,NA,661388,NA,NA,11.2864395667753,-136.896523066118,-3.7090058384662,-13.8745370315908,31.2419149041935,-23.3762200644138,2.98,1.41,NA,NA,NA,94.8,2193,6.8,745519,605452,661388,641343,668930,687401,642715,686217,663368,694192,53.73,NA,NA,NA,NA,NA,NA,NA,45,3,Sinker,1,1,1,1,1,1,1,1,Strategic,Standard,212,0,0.021,NA,NA
CU,2024-04-22,83.4,2.14,5.52,"Perez, Salvador",521692,579328,,blocked_ball,NA,NA,NA,NA,13,Salvador Perez doubles (3) on a line drive to left fielder Davis Schneider.   Vinnie Pasquantino to 3rd.,R,R,L,KC,TOR,B,NA,,1,1,2024,-0.46,-0.39,-1.09,-0.12,NA,NA,686469,2,6,Bot,NA,NA,NA,NA,643376,NA,NA,-6.61231912305214,-121.263883452378,-5.85157816718773,-3.38846910551432,22.2992532174436,-35.1731166437505,3.66,1.71,NA,NA,NA,84.6,2610,7,746319,579328,643376,457759,624415,643396,666182,676914,662139,543807,53.49,NA,NA,NA,NA,NA,NA,NA,48,3,Curveball,2,5,2,5,5,2,2,5,Standard,Standard,310,0,0.053,NA,NA
CU,2024-04-22,80.4,-1.53,5.64,"Contreras, William",661388,683003,,ball,NA,NA,NA,NA,12,William Contreras singles on a ground ball to left fielder Jack Suwinski.,R,R,R,PIT,MIL,B,NA,,0,0,2024,0.72,-1.14,1.13,3.7,NA,NA,NA,1,6,Top,NA,NA,NA,NA,680779,NA,NA,4.54671474578303,-116.817704223749,4.6517433068247,5.59196920117501,23.6659513739047,-43.7279348210788,3.46,1.56,NA,NA,NA,80.5,2710,6.6,745519,683003,680779,642133,675961,663647,665833,669261,572191,668804,53.92,NA,NA,NA,NA,NA,NA,NA,40,1,Curveball,1,1,1,1,1,1,1,1,Standard,Standard,36,0,0.025,NA,NA
SL,2024-04-22,83.3,-1.51,5.39,"Biggio, Cavan",624415,663903,,foul,NA,NA,NA,NA,5,Cavan Biggio strikes out swinging.,R,L,R,KC,TOR,S,NA,,3,2,2024,0.08,0.17,0,2.34,NA,NA,643396,2,4,Top,NA,NA,NA,NA,521692,NA,NA,3.3450180141657,-121.417928984434,-0.954339449310343,0.174134781126898,22.3705367082677,-30.5473089084693,3.41,1.64,205,74.6,56,84.5,2388,6.9,746319,663903,521692,686469,686681,672580,677951,680118,641658,592669,53.62,NA,NA,NA,NA,NA,NA,NA,28,6,Slider,0,3,3,0,3,0,3,0,Standard,Standard,84,0,0,64.6612938926281,6.79562
CH,2024-04-22,86.7,1.64,6.18,"Siri, Jose",642350,669373,,swinging_strike,NA,NA,NA,NA,13,Jose Siri strikes out swinging.,R,R,L,TB,DET,S,NA,,1,1,2024,1.35,0.67,-0.14,1.04,NA,NA,NA,2,5,Bot,NA,NA,NA,NA,668670,NA,NA,-7.01307455574114,-125.807231072491,-7.39266090022605,15.8225323386625,27.3951030613341,-23.627201966238,3.45,1.65,NA,NA,NA,86.3,1716,6.4,745107,669373,668670,679529,690993,663837,595879,592192,678009,681481,54.15,NA,NA,NA,NA,NA,NA,NA,41,3,Changeup,0,5,0,5,5,0,0,5,Standard,Standard,131,0,-0.024,72.86059173906358,9.04087
FF,2024-04-22,93.9,2.21,6.36,"Nevin, Tyler",663527,607074,,ball,NA,NA,NA,NA,13,"Tyler Nevin grounds into a force out, third baseman Oswaldo Cabrera to second baseman Gleyber Torres.   Esteury Ruiz out at 2nd.    Tyler Nevin to 1st.",R,R,L,NYY,OAK,B,NA,,0,0,2024,0.68,1.35,-0.3,1.08,NA,NA,665923,0,6,Top,NA,NA,NA,NA,624431,NA,NA,-7.95436126849711,-136.178126512207,-10.8613653978095,10.1963877741557,28.3928702443319,-13.1854008723057,3.56,1.69,NA,NA,NA,93.6,2246,6.2,745757,607074,624431,519203,650402,665828,683011,657077,592450,665742,54.32,NA,NA,NA,NA,NA,NA,NA,38,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,140,0,0.07,NA,NA
FF,2024-04-22,96.3,-1.04,6.35,"Tovar, Ezequiel",678662,656302,,ball,NA,NA,NA,NA,12,Ezequiel Tovar lines out to center fielder Jackson Merrill.,R,R,R,COL,SD,B,NA,,0,0,2024,0.18,1.01,0.56,3.95,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,669134,NA,NA,3.82336318668273,-140.302839730775,-3.12329764031365,1.62730581139055,28.5572036853771,-18.310310949945,3.31,1.5,NA,NA,NA,96.3,2601,6,746565,656302,669134,630105,593428,666703,673490,640492,701538,665487,54.48,NA,NA,NA,NA,NA,NA,NA,50,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,184,0,0.033,NA,NA
CH,2024-04-22,84.9,2.22,5.87,"Estrada, Thairo",642731,500779,field_out,hit_into_play,NA,NA,NA,NA,8,"Thairo Estrada grounds out, third baseman Brett Baty to first baseman Pete Alonso.",R,R,L,SF,NYM,X,5,ground_ball,1,0,2024,0.99,0.45,0.06,1.96,NA,656305,NA,2,3,Bot,95.42,162.6,NA,NA,553882,NA,NA,-7.04325496281487,-123.524862072128,-3.77589194429723,11.4774264732962,22.6033945660688,-27.0223636687495,3.38,1.66,19,99.2,-5,85.5,1195,6.5,745351,500779,553882,624413,643446,683146,596019,607043,664056,516782,54.01,0.274,0.266,0,1,0,0,2,25,2,Changeup,4,0,4,0,0,4,4,0,Standard,Standard,126,-0.012,-0.358,66.00744229729342,7.76424
FF,2024-04-22,90,2.21,6.59,"Merrill, Jackson",701538,596295,,ball,NA,NA,NA,NA,13,Jackson Merrill singles on a sharp line drive to left fielder Nolan Jones.,R,L,L,COL,SD,B,NA,,0,0,2024,0.27,1.36,-1.1,2.21,NA,NA,NA,2,4,Top,NA,NA,NA,NA,553869,NA,NA,-8.87644151622099,-130.762689663819,-7.94168290216924,4.67916991109508,22.8495040277858,-15.061969565957,3.62,1.65,NA,NA,NA,91.5,2290,6.9,746565,596295,553869,660707,663898,641857,678662,666134,686668,656248,53.58,NA,NA,NA,NA,NA,NA,NA,26,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,148,0,0.014,NA,NA
FF,2024-04-22,94.9,1.22,6.19,"Henderson, Gunnar",683002,672282,,foul,NA,NA,NA,NA,4,Gunnar Henderson singles on a ground ball to right fielder Jo Adell.,R,L,L,LAA,BAL,S,NA,,3,2,2024,0.49,1.56,-0.81,3.08,NA,NA,NA,2,5,Top,NA,NA,NA,NA,681351,NA,NA,-6.42533927979678,-137.995494229318,-5.94626138524492,7.79409984310881,32.8002201281475,-11.1710494461455,3.73,1.79,202,79.6,59,94.8,2113,6.4,746242,672282,681351,694384,501303,593934,687263,621493,545361,666176,54.06,NA,NA,NA,NA,NA,NA,NA,34,8,4-Seam Fastball,0,2,2,0,2,0,2,0,Infield shade,Standard,151,0,0,72.07079351001958,6.90349
SI,2024-04-22,90.8,1.53,4.56,"Trevino, Jose",624431,676664,,called_strike,NA,NA,NA,NA,5,Jose Trevino singles on a ground ball to center fielder Esteury Ruiz.   Alex Verdugo to 2nd.,R,R,L,NYY,OAK,S,NA,,2,0,2024,1.35,0.2,0.25,2.35,NA,NA,657077,2,5,Bot,NA,NA,NA,NA,669127,NA,NA,-6.09406894479022,-132.183687848954,-0.0587636839484021,17.131381032646,28.1129839761597,-30.0249100518863,3.17,1.46,NA,NA,NA,91.1,1877,6.4,745757,676664,669127,676116,680869,647351,669397,680474,665923,663527,54.06,NA,NA,NA,NA,NA,NA,NA,35,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,129,0,-0.036,NA,NA
ST,2024-04-22,79.8,-0.8,6.13,"Báez, Javier",595879,641793,,ball,NA,NA,NA,NA,11,Javier Báez called out on strikes.,R,R,R,TB,DET,B,NA,,0,0,2024,1.21,-0.41,-1.04,3.6,NA,NA,NA,1,6,Top,NA,NA,NA,NA,650907,NA,NA,-2.76715343805672,-115.97646182006,2.09173841411316,11.3275200507985,26.6284150770954,-36.5424217224375,3.54,1.71,NA,NA,NA,78.5,2220,6,745107,641793,650907,650490,678554,670623,676609,668227,642350,642708,54.52,NA,NA,NA,NA,NA,NA,NA,44,1,Sweeper,0,6,6,0,6,0,6,0,Standard,Standard,49,0,0.025,NA,NA
ST,2024-04-22,83.2,-2.81,5.57,"Julien, Edouard",666397,686563,,foul,NA,NA,NA,NA,14,Edouard Julien doubles (3) on a sharp fly ball to center fielder Dominic Fletcher.   Alex Kirilloff scores.,R,L,R,MIN,CWS,S,NA,,0,2,2024,0.55,0.18,0.04,1.51,NA,NA,666135,2,4,Bot,NA,NA,NA,NA,686676,NA,NA,5.46986815994175,-120.969396023371,-3.06846239529049,4.02751449886065,27.9702020290388,-29.9412803037277,3.38,1.66,4,72.6,-20,82.6,2570,6.4,745916,686563,686676,683734,670032,664901,657557,543257,666150,657757,54.14,NA,NA,NA,NA,NA,NA,NA,35,3,Sweeper,5,0,5,0,0,5,5,0,Standard,Standard,64,0,0,74.13880969385511,7.67872
FF,2024-04-22,97.9,-1.85,6.39,"Marsh, Brandon",669016,668881,,ball,NA,NA,NA,NA,12,Brandon Marsh walks.,R,L,R,CIN,PHI,B,NA,,1,1,2024,-0.71,1.49,0.08,4.6,NA,592663,NA,1,5,Top,NA,NA,NA,NA,663886,NA,NA,6.86964084931382,-142.448156511803,-2.77106468268132,-11.2592733713014,33.1552984733726,-11.5000723345413,3.11,1.56,NA,NA,NA,98,2352,6.4,746723,668881,663886,687952,669289,600869,682829,668715,669352,656413,54.1,NA,NA,NA,NA,NA,NA,NA,35,3,4-Seam Fastball,0,4,4,0,4,0,4,0,Standard,Standard,215,0,0.037,NA,NA
SL,2024-04-22,85.1,-2.48,5.72,"Reynolds, Bryan",668804,605452,,foul,NA,NA,NA,NA,8,Bryan Reynolds grounds out to first baseman Jake Bauers.,R,L,R,PIT,MIL,S,NA,,0,1,2024,0.17,0.07,-0.19,1.7,NA,NA,NA,0,6,Bot,NA,NA,NA,NA,661388,NA,NA,5.03721024918365,-123.90590143527,-3.25729048763098,0.73215348155042,25.3447769202527,-31.0033791289902,3.11,1.51,NA,NA,NA,85.4,2024,6.5,745519,605452,661388,641343,668930,687401,642715,686217,663368,694192,53.99,NA,NA,NA,NA,NA,NA,NA,45,2,Slider,1,1,1,1,1,1,1,1,Standard,Standard,132,0,-0.047,NA,NA
SI,2024-04-22,90,1.72,5.77,"Stephenson, Tyler",663886,624133,,called_strike,NA,NA,NA,NA,9,Tyler Stephenson flies out to center fielder Johan Rojas.,R,R,L,CIN,PHI,S,NA,,0,0,2024,1.49,0.46,0.36,1.81,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,592663,NA,NA,-6.53193642668082,-130.847685401331,-4.79834176030475,18.5571181502121,28.9366556937518,-26.0749847874254,3.21,1.49,NA,NA,NA,89.6,2025,6.2,746723,624133,592663,665019,681082,664761,607208,669016,679032,592206,54.28,NA,NA,NA,NA,NA,NA,NA,50,1,Sinker,0,4,0,4,4,0,0,4,Standard,Standard,140,0,-0.034,NA,NA
FC,2024-04-22,86,-1.58,6.16,"Trout, Mike",545361,544150,,ball,NA,NA,NA,NA,14,Mike Trout walks.,R,R,R,LAA,BAL,B,NA,,0,1,2024,0.25,0.73,2.72,1.01,NA,NA,NA,0,6,Bot,NA,NA,NA,NA,543510,NA,NA,9.72467946499164,-124.822422265791,-7.45561445092377,0.724200570441534,24.8143293543079,-23.1479111479095,3.42,1.55,NA,NA,NA,86.3,2152,6.6,746242,544150,543510,602104,622761,676059,683002,681297,656775,623993,53.9,NA,NA,NA,NA,NA,NA,NA,44,2,Cutter,0,3,0,3,3,0,0,3,Infield shade,Standard,224,0,0.023,NA,NA
SL,2024-04-22,85.8,-2.57,6.18,"Sheets, Gavin",657757,663978,,foul,NA,NA,NA,NA,8,Gavin Sheets called out on strikes.,R,L,R,MIN,CWS,S,NA,,0,0,2024,0.35,0.49,0.07,2.13,NA,NA,NA,1,6,Top,NA,NA,NA,NA,680777,NA,NA,5.58932761758833,-124.824394326785,-4.38072620691256,2.58404760068163,23.6394540503531,-26.3623351182525,3.4,1.67,4,90.2,-28,86.8,2045,6.8,745916,663978,680777,666135,666397,669304,650489,663616,668885,596146,53.72,NA,NA,NA,NA,NA,NA,NA,47,1,Slider,6,0,0,6,0,6,0,6,Strategic,Standard,219,0,-0.024,73.7118938805071,8.03642
CH,2024-04-22,85.7,-0.66,6.67,"Chisholm Jr., Jazz",665862,693821,,ball,NA,NA,NA,NA,13,"Marlins challenged (play at 1st), call on the field was overturned: Jazz Chisholm Jr.  singles on a ground ball to shortstop Orlando Arcia.",R,L,R,ATL,MIA,B,NA,,1,1,2024,-1.16,0.86,-0.84,-0.14,NA,NA,NA,1,6,Top,NA,NA,NA,NA,518595,NA,NA,1.907997394879,-124.41475904294,-11.4415719368543,-12.4678225100112,24.1609413803322,-21.1960524899628,3.63,1.69,NA,NA,NA,85,2228,5.9,747134,693821,518595,621566,664058,663586,606115,594807,671739,660670,54.59,NA,NA,NA,NA,NA,NA,NA,43,3,Changeup,3,0,0,3,0,3,0,3,Standard,Standard,213,0,0.034,NA,NA
FF,2024-04-22,96.2,-1.5,6.35,"Narváez, Omar",553882,676775,field_out,hit_into_play,NA,NA,NA,NA,3,"Omar Narváez grounds out, second baseman Thairo Estrada to first baseman Wilmer Flores.",R,L,R,SF,NYM,X,4,ground_ball,2,2,2024,-0.64,1.14,0.32,3.05,NA,NA,NA,1,6,Top,150.25,148.86,NA,NA,608596,NA,NA,6.24357724223037,-140.009896503973,-5.76878567118792,-9.81316257623197,29.4863877824041,-16.0472095105541,3.21,1.56,17,78.7,-9,96.2,2198,6.2,745351,676775,608596,527038,642731,656305,605113,624424,808982,596103,54.35,0.106,0.079,0,1,0,0,2,41,5,4-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,223,0.014,-0.145,64.21949005873333,5.69413
SI,2024-04-22,94.1,2.86,5.78,"Arcia, Orlando",606115,677960,,foul,NA,NA,NA,NA,6,Orlando Arcia flies out to center fielder Jazz Chisholm Jr.,R,R,L,ATL,MIA,S,NA,,1,0,2024,1.34,0.83,0.82,2.72,NA,NA,NA,0,5,Bot,NA,NA,NA,NA,663743,NA,NA,-8.15032515215739,-136.732596614457,-4.03366418970323,18.6479508320507,29.5493986546586,-21.0325494764184,3.48,1.65,230,76.3,27,93,2399,5.7,747134,677960,663743,605137,650333,656896,641313,624503,665862,660821,54.81,NA,NA,NA,NA,NA,NA,NA,39,2,Sinker,3,0,3,0,0,3,3,0,Standard,Standard,135,0,-0.044,71.93965503119347,7.81022
FC,2024-04-22,85.7,-3.27,5.55,"Gurriel Jr., Lourdes",666971,458681,,called_strike,NA,NA,NA,NA,9,"Lourdes Gurriel Jr.  grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",R,R,R,STL,AZ,S,NA,,0,0,2024,0.1,0.5,0.67,1.96,NA,NA,NA,0,5,Top,NA,NA,NA,NA,671056,NA,NA,9.07131571818026,-124.594294107899,-3.23468552867896,-0.683605929265899,24.0883103241254,-26.5162613975564,3.62,1.72,NA,NA,NA,85.7,2628,6.2,745191,458681,671056,502671,680977,571448,691026,676475,672279,663457,54.28,NA,NA,NA,NA,NA,NA,NA,33,1,Cutter,0,2,2,0,2,0,2,0,Standard,Standard,205,0,-0.034,NA,NA
FF,2024-04-22,91.5,-1.75,5.46,"Donovan, Brendan",680977,694297,,foul,NA,NA,NA,NA,6,Brendan Donovan walks.   Masyn Winn to 3rd.    Michael Siani to 2nd.,R,L,R,STL,AZ,S,NA,,3,1,2024,-0.14,1.08,0.54,2.55,NA,691026,672279,0,6,Bot,NA,NA,NA,NA,672515,NA,NA,6.1467654170249,-133.187476237709,-3.89811171497213,-2.82686658804718,25.6750529982796,-18.6131725796892,3.31,1.57,249,109.3,13,92.9,2415,6.9,745191,694297,672515,572233,606466,553993,621028,666971,682998,664983,53.6,NA,NA,NA,NA,NA,NA,NA,48,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,218,0,-0.195,76.66556926867896,7.83432
FF,2024-04-22,95.8,2.02,6.46,"Ruiz, Esteury",665923,607074,walk,ball,NA,NA,NA,NA,12,Esteury Ruiz walks.,R,R,L,NYY,OAK,B,NA,,3,2,2024,0.6,1.43,1,3.83,NA,NA,NA,0,6,Top,NA,NA,NA,NA,624431,NA,NA,-4.00449735609109,-139.356592078924,-4.50981649752,8.69413991358271,32.8799527162948,-12.778182808224,3.17,1.57,NA,NA,NA,95,2294,6,745757,607074,624431,519203,650402,665828,683011,657077,592450,665742,54.53,NA,0.692644,0.7,1,0,0,NA,37,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,145,-0.053,0.339,NA,NA
