"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-08-12,606115,"Arcia, Orlando",0.232,0.385,0.318,0.31,0.153,0.086,0.078
2024-08-12,621566,"Olson, Matt",0.231,0.333,0.25,0.296,0.102,0.019,0.065
2024-08-12,682617,"Luciano, Marco",0.289,0.091,0.167,0.182,-0.198,-0.122,-0.107
2024-08-12,542303,"Ozuna, Marcell",0.302,0.429,0.409,0.345,0.127,0.107,0.043
2024-08-12,573262,"Yastrzemski, Mike",0.247,0.3,0.222,0.269,0.053,-0.025,0.022
2024-08-12,650490,"Díaz, Yandy",0.271,0.2,0.167,0.16,-0.071,-0.104,-0.111
2024-08-12,666464,"Encarnacion, Jerar",0.265,0.222,0.176,0.28,-0.043,-0.089,0.015
2024-08-12,672820,"Sosa, Lenyn",0.223,0.143,0.136,0.133,-0.08,-0.087,-0.09
2024-08-12,663586,"Riley, Austin",0.262,0.154,0.217,0.267,-0.108,-0.045,0.005
2024-08-12,683011,"Volpe, Anthony",0.251,0.062,0.074,0.139,-0.189,-0.177,-0.112
2024-08-12,664983,"McCarthy, Jake",0.307,0.538,0.455,0.429,0.231,0.148,0.122
2024-08-12,672580,"Garcia, Maikel",0.238,0.333,0.25,0.276,0.095,0.012,0.038
2024-08-12,500743,"Rojas, Miguel",0.269,0.25,0.235,0.16,-0.019,-0.034,-0.109
2024-08-12,666185,"Carlson, Dylan",0.212,0.25,0.267,0.3,0.038,0.055,0.088
2024-08-12,656305,"Chapman, Matt",0.248,0.3,0.222,0.269,0.052,-0.026,0.021
2024-08-12,694671,"Langford, Wyatt",0.24,0.2,0.2,0.154,-0.04,-0.04,-0.086
2024-08-12,467793,"Santana, Carlos",0.245,0.286,0.286,0.25,0.041,0.041,0.005
2024-08-12,678662,"Tovar, Ezequiel",0.275,0.143,0.167,0.194,-0.132,-0.108,-0.081
2024-08-12,605137,"Bell, Josh",0.247,0.462,0.35,0.353,0.215,0.103,0.106
2024-08-12,691026,"Winn, Masyn",0.277,0.091,0.235,0.24,-0.186,-0.042,-0.037
2024-08-12,572138,"Singleton, Jon",0.239,0.333,0.333,0.263,0.094,0.094,0.024
2024-08-12,665862,"Chisholm Jr., Jazz",0.255,0.467,0.333,0.324,0.212,0.078,0.069
2024-08-12,608701,"Refsnyder, Rob",0.3,0.286,0.182,0.3,-0.014,-0.118,0
2024-08-12,677870,"Jiménez, Leo",0.224,0.111,0.143,0.238,-0.113,-0.081,0.014
2024-08-12,624585,"Soler, Jorge",0.245,0.5,0.421,0.4,0.255,0.176,0.155
2024-08-12,671218,"Ramos, Heliot",0.28,0.083,0.15,0.233,-0.197,-0.13,-0.047
2024-08-12,687363,"Scott II, Victor",0.112,0.25,0.211,0.16,0.138,0.099,0.048
2024-08-12,669257,"Smith, Will",0.238,0.2,0.111,0.111,-0.038,-0.127,-0.127
2024-08-12,453568,"Blackmon, Charlie",0.256,0.357,0.261,0.214,0.101,0.005,-0.042
2024-08-12,596146,"Kepler, Max",0.266,0.333,0.318,0.276,0.067,0.052,0.01
2024-08-12,592626,"Pederson, Joc",0.286,0.364,0.3,0.346,0.078,0.014,0.06
2024-08-12,670032,"Lopez, Nicky",0.245,0.417,0.333,0.32,0.172,0.088,0.075
2024-08-12,624428,"Frazier, Adam",0.196,0.333,0.273,0.188,0.137,0.077,-0.00800000000000001
2024-08-12,666158,"Lux, Gavin",0.245,0.273,0.222,0.273,0.028,-0.023,0.028
2024-08-12,673962,"Jung, Josh",0.281,0.278,0.222,0.273,-0.003,-0.059,-0.00800000000000001
2024-08-12,650402,"Torres, Gleyber",0.238,0.312,0.28,0.294,0.074,0.042,0.056
2024-08-12,656541,"Hilliard, Sam",0.265,0.545,0.412,0.364,0.28,0.147,0.099
2024-08-12,695238,"Wagner, Will",0.75,0.75,0.75,0.75,0,0,0
2024-08-12,606192,"Hernández, Teoscar",0.275,0.385,0.333,0.345,0.11,0.058,0.07
2024-08-12,621028,"Newman, Kevin",0.284,0.556,0.375,0.286,0.272,0.091,0.002
2024-08-12,686780,"Pagés, Pedro",0.24,0.5,0.333,0.211,0.26,0.093,-0.029
2024-08-12,807799,"Yoshida, Masataka",0.274,0.167,0.211,0.345,-0.107,-0.063,0.071
2024-08-12,676609,"Caballero, José",0.238,0.375,0.417,0.368,0.137,0.179,0.13
2024-08-12,593160,"Merrifield, Whit",0.203,0.125,0.231,0.25,-0.078,0.028,0.047
2024-08-12,665161,"Peña, Jeremy",0.276,0.417,0.381,0.345,0.141,0.105,0.069
2024-08-12,621439,"Buxton, Byron",0.275,0.273,0.294,0.25,-0.002,0.019,-0.025
2024-08-12,592669,"Renfroe, Hunter",0.23,0,0,0.138,-0.23,-0.23,-0.092
2024-08-12,681460,"Baldwin, Brooks",0.213,0.25,0.25,0.296,0.037,0.037,0.083
2024-08-12,592192,"Canha, Mark",0.243,0.111,0.333,0.292,-0.132,0.09,0.049
2024-08-12,691023,"Walker, Jordan",0.148,0,0,0.062,-0.148,-0.148,-0.086
2024-08-12,670770,"Friedl, TJ",0.211,0.182,0.211,0.222,-0.029,0,0.011
2024-08-12,669004,"Melendez, MJ",0.202,0.455,0.4,0.421,0.253,0.198,0.219
2024-08-12,669224,"Wells, Austin",0.252,0.286,0.318,0.333,0.034,0.066,0.081
2024-08-12,663993,"Lowe, Nathaniel",0.261,0.2,0.227,0.167,-0.061,-0.034,-0.094
2024-08-12,518692,"Freeman, Freddie",0.288,0.083,0.263,0.259,-0.205,-0.025,-0.029
2024-08-12,680977,"Donovan, Brendan",0.266,0.308,0.3,0.259,0.042,0.034,-0.00700000000000001
2024-08-12,553869,"Díaz, Elias",0.273,0.333,0.3,0.259,0.06,0.027,-0.014
2024-08-12,666969,"García, Adolis",0.22,0.5,0.409,0.333,0.28,0.189,0.113
2024-08-12,672386,"Kirk, Alejandro",0.244,0.125,0.143,0.286,-0.119,-0.101,0.042
2024-08-12,663886,"Stephenson, Tyler",0.245,0.182,0.263,0.276,-0.063,0.018,0.031
2024-08-12,687462,"Horwitz, Spencer",0.271,0.091,0.211,0.24,-0.18,-0.06,-0.031
2024-08-12,682998,"Carroll, Corbin",0.22,0.333,0.292,0.3,0.113,0.072,0.08
2024-08-12,670242,"Wallner, Matt",0.274,0.273,0.294,0.348,-0.001,0.02,0.074
2024-08-12,669003,"Mitchell, Garrett",0.256,0,0.143,0.091,-0.256,-0.113,-0.165
2024-08-12,656577,"Jackson, Alex",0.114,0.286,0.167,0.158,0.172,0.053,0.044
2024-08-12,502671,"Goldschmidt, Paul",0.235,0.5,0.353,0.24,0.265,0.118,0.005
2024-08-12,673237,"Diaz, Yainer",0.3,0.231,0.348,0.333,-0.069,0.048,0.033
2024-08-12,641432,"Calhoun, Willie",0.249,0.111,0.176,0.192,-0.138,-0.073,-0.057
2024-08-12,519317,"Stanton, Giancarlo",0.247,0.364,0.316,0.25,0.117,0.069,0.003
2024-08-12,681807,"Fry, David",0.273,0.182,0.235,0.154,-0.091,-0.038,-0.119
2024-08-12,667452,"Julks, Corey",0.22,0.3,0.214,0.188,0.08,-0.00600000000000001,-0.032
2024-08-12,594807,"Duvall, Adam",0.179,0,0.062,0.05,-0.179,-0.117,-0.129
2024-08-12,682829,"De La Cruz, Elly",0.266,0.25,0.286,0.333,-0.016,0.02,0.067
2024-08-12,666152,"Hamilton, David",0.252,0.111,0.167,0.238,-0.141,-0.085,-0.014
2024-08-12,595909,"Cave, Jake",0.255,0.556,0.438,0.333,0.301,0.183,0.078
2024-08-12,605141,"Betts, Mookie",0.296,0.3,0.278,0.28,0.004,-0.018,-0.016
2024-08-12,670541,"Alvarez, Yordan",0.309,0.545,0.5,0.423,0.236,0.191,0.114
2024-08-12,672695,"Perdomo, Geraldo",0.284,0.333,0.368,0.296,0.049,0.084,0.012
2024-08-12,668715,"Steer, Spencer",0.237,0.5,0.5,0.333,0.263,0.263,0.096
2024-08-12,642136,"Thaiss, Matt",0.25,0.25,0.214,0.318,0,-0.036,0.068
2024-08-12,683737,"Busch, Michael",0.263,0.333,0.4,0.304,0.07,0.137,0.041
2024-08-12,666150,"Fletcher, Dominic",0.216,0.5,0.357,0.368,0.284,0.141,0.152
2024-08-12,521692,"Perez, Salvador",0.281,0.273,0.312,0.261,-0.00800000000000001,0.031,-0.02
2024-08-12,669701,"Smith, Josh",0.271,0.235,0.16,0.147,-0.036,-0.111,-0.124
2024-08-12,665489,"Guerrero Jr., Vladimir",0.321,0.25,0.4,0.4,-0.071,0.079,0.079
