"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-08-28,543877,"Vázquez, Christian",0.232,0.091,0.176,0.227,-0.141,-0.056,-0.005
2024-08-28,671218,"Ramos, Heliot",0.284,0.364,0.3,0.346,0.08,0.016,0.062
2024-08-28,669200,"McCoy, Mason",0.261,0.1,0.2,0.238,-0.161,-0.061,-0.023
2024-08-28,607208,"Turner, Trea",0.308,0.5,0.45,0.31,0.192,0.142,0.002
2024-08-28,518934,"LeMahieu, DJ",0.203,0.333,0.278,0.273,0.13,0.075,0.07
2024-08-28,678882,"Rafaela, Ceddanne",0.257,0.222,0.125,0.208,-0.035,-0.132,-0.049
2024-08-28,650489,"Castro, Willi",0.257,0.333,0.278,0.292,0.076,0.021,0.035
2024-08-28,467793,"Santana, Carlos",0.239,0.3,0.235,0.24,0.061,-0.004,0.001
2024-08-28,671277,"García Jr., Luis",0.29,0.143,0.133,0.217,-0.147,-0.157,-0.073
2024-08-28,666971,"Gurriel Jr., Lourdes",0.276,0.286,0.357,0.421,0.00999999999999995,0.081,0.145
2024-08-28,665926,"Giménez, Andrés",0.249,0.2,0.182,0.172,-0.049,-0.067,-0.077
2024-08-28,624424,"Conforto, Michael",0.231,0.091,0.105,0.091,-0.14,-0.126,-0.14
2024-08-28,624428,"Frazier, Adam",0.209,0.111,0.083,0.167,-0.098,-0.126,-0.042
2024-08-28,605137,"Bell, Josh",0.244,0.273,0.389,0.333,0.029,0.145,0.089
2024-08-28,663853,"Gonzalez, Romy",0.27,0.222,0.273,0.235,-0.048,0.003,-0.035
2024-08-28,676391,"Clement, Ernie",0.259,0.091,0.053,0.115,-0.168,-0.206,-0.144
2024-08-28,657136,"Wong, Connor",0.281,0.182,0.167,0.13,-0.099,-0.114,-0.151
2024-08-28,660688,"Ruiz, Keibert",0.221,0,0.053,0.111,-0.221,-0.168,-0.11
2024-08-28,666185,"Carlson, Dylan",0.21,0.111,0.125,0.167,-0.099,-0.085,-0.043
2024-08-28,543309,"Higashioka, Kyle",0.232,0.273,0.263,0.28,0.041,0.031,0.048
2024-08-28,669911,"Toglia, Michael",0.218,0.111,0.188,0.227,-0.107,-0.03,0.00900000000000001
2024-08-28,657557,"DeJong, Paul",0.238,0.4,0.267,0.273,0.162,0.029,0.035
2024-08-28,665862,"Chisholm Jr., Jazz",0.256,0.364,0.316,0.32,0.108,0.06,0.064
2024-08-28,656941,"Schwarber, Kyle",0.241,0,0.19,0.143,-0.241,-0.051,-0.098
2024-08-28,680757,"Kwan, Steven",0.301,0.235,0.208,0.182,-0.066,-0.093,-0.119
2024-08-28,669004,"Melendez, MJ",0.213,0.312,0.35,0.321,0.099,0.137,0.108
2024-08-28,666139,"Lowe, Josh",0.238,0.455,0.333,0.28,0.217,0.095,0.042
2024-08-28,606192,"Hernández, Teoscar",0.266,0.182,0.222,0.231,-0.084,-0.044,-0.035
2024-08-28,663457,"Nootbaar, Lars",0.233,0.182,0.211,0.231,-0.051,-0.022,-0.002
2024-08-28,444482,"Peralta, David",0.265,0.273,0.231,0.368,0.00800000000000001,-0.034,0.103
2024-08-28,669304,"Miranda, Jose",0.297,0.25,0.143,0.2,-0.047,-0.154,-0.097
2024-08-28,514888,"Altuve, Jose",0.3,0.444,0.294,0.28,0.144,-0.00600000000000001,-0.02
2024-08-28,690993,"Keith, Colt",0.262,0.167,0.333,0.345,-0.095,0.071,0.083
2024-08-28,807799,"Yoshida, Masataka",0.296,0.417,0.35,0.333,0.121,0.054,0.037
2024-08-28,694388,"Loperfido, Joey",0.228,0.083,0.15,0.259,-0.145,-0.078,0.031
