"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-09-06,606115,"Arcia, Orlando",0.223,0.222,0.125,0.174,-0.001,-0.098,-0.049
2024-09-06,662139,"Varsho, Daulton",0.216,0.167,0.2,0.148,-0.049,-0.016,-0.068
2024-09-06,672284,"Kelenic, Jarred",0.233,0.3,0.25,0.167,0.067,0.017,-0.066
2024-09-06,623993,"Santander, Anthony",0.241,0.3,0.333,0.333,0.059,0.092,0.092
2024-09-06,672275,"Bailey, Patrick",0.231,0.222,0.267,0.217,-0.00900000000000001,0.036,-0.014
2024-09-06,518595,"d'Arnaud, Travis",0.246,0.182,0.167,0.179,-0.064,-0.079,-0.067
2024-09-06,543807,"Springer, George",0.219,0.308,0.211,0.154,0.089,-0.00800000000000001,-0.065
2024-09-06,666150,"Fletcher, Dominic",0.211,0.083,0.056,0.16,-0.128,-0.155,-0.051
2024-09-06,670770,"Friedl, TJ",0.212,0.273,0.263,0.207,0.061,0.051,-0.005
2024-09-06,672820,"Sosa, Lenyn",0.227,0.417,0.316,0.259,0.19,0.089,0.032
2024-09-06,663662,"Cameron, Daz",0.19,0.2,0.158,0.143,0.01,-0.032,-0.047
2024-09-06,621028,"Newman, Kevin",0.282,0.222,0.4,0.333,-0.06,0.118,0.051
2024-09-06,668227,"Arozarena, Randy",0.221,0.273,0.222,0.222,0.052,0.001,0.001
2024-09-06,666149,"Fitzgerald, Tyler",0.29,0.364,0.368,0.296,0.074,0.078,0.00600000000000001
2024-09-06,642715,"Adames, Willy",0.252,0.083,0.2,0.242,-0.169,-0.052,-0.01
2024-09-06,669224,"Wells, Austin",0.253,0.083,0.238,0.24,-0.17,-0.015,-0.013
2024-09-06,670242,"Wallner, Matt",0.262,0.333,0.278,0.192,0.071,0.016,-0.07
2024-09-06,666134,"Jones, Nolan",0.211,0.1,0.235,0.217,-0.111,0.024,0.00600000000000001
2024-09-06,664034,"France, Ty",0.246,0.455,0.474,0.433,0.209,0.228,0.187
2024-09-06,571448,"Arenado, Nolan",0.264,0.167,0.143,0.207,-0.097,-0.121,-0.057
2024-09-06,664983,"McCarthy, Jake",0.293,0.083,0.182,0.241,-0.21,-0.111,-0.052
2024-09-06,656811,"O'Hearn, Ryan",0.266,0.111,0.2,0.25,-0.155,-0.066,-0.016
2024-09-06,624585,"Soler, Jorge",0.23,0.3,0.176,0.167,0.07,-0.054,-0.063
2024-09-06,664770,"Lukes, Nathan",0.467,0.5,0.467,0.467,0.033,0,0
2024-09-06,621566,"Olson, Matt",0.23,0.091,0.111,0.154,-0.139,-0.119,-0.076
2024-09-06,595777,"Profar, Jurickson",0.281,0.2,0.125,0.136,-0.081,-0.156,-0.145
2024-09-06,553993,"Suárez, Eugenio",0.24,0.3,0.353,0.32,0.06,0.113,0.08
2024-09-06,664774,"Wade Jr., LaMonte",0.26,0.167,0.125,0.15,-0.093,-0.135,-0.11
2024-09-06,657757,"Sheets, Gavin",0.243,0.182,0.278,0.269,-0.061,0.035,0.026
2024-09-06,668715,"Steer, Spencer",0.236,0.25,0.238,0.182,0.014,0.002,-0.054
2024-09-06,647304,"Naylor, Josh",0.244,0.25,0.316,0.414,0.00600000000000001,0.072,0.17
2024-09-06,663527,"Nevin, Tyler",0.192,0,0,0.053,-0.192,-0.192,-0.139
2024-09-06,663728,"Raleigh, Cal",0.209,0.333,0.35,0.259,0.124,0.141,0.05
2024-09-06,502671,"Goldschmidt, Paul",0.245,0.286,0.348,0.387,0.041,0.103,0.142
2024-09-06,677649,"Duran, Ezequiel",0.25,0.455,0.312,0.278,0.205,0.062,0.028
2024-09-06,608070,"Ramírez, José",0.273,0.182,0.25,0.25,-0.091,-0.023,-0.023
2024-09-06,673548,"Suzuki, Seiya",0.277,0.273,0.294,0.231,-0.004,0.017,-0.046
2024-09-06,668939,"Rutschman, Adley",0.258,0.167,0.19,0.16,-0.091,-0.068,-0.098
2024-09-06,663993,"Lowe, Nathaniel",0.26,0.5,0.375,0.35,0.24,0.115,0.09
2024-09-06,493329,"Gurriel, Yuli",0.333,0.333,0.333,0.333,0,0,0
2024-09-06,669003,"Mitchell, Garrett",0.253,0.111,0.125,0.308,-0.142,-0.128,0.055
2024-09-06,665487,"Tatis Jr., Fernando",0.275,0.286,0.211,0.31,0.011,-0.064,0.035
2024-09-06,666969,"García, Adolis",0.223,0.2,0.118,0.231,-0.023,-0.105,0.00800000000000001
2024-09-06,665161,"Peña, Jeremy",0.268,0.2,0.167,0.24,-0.068,-0.101,-0.028
