"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-09-03,682617,"Luciano, Marco",0.286,0.167,0.158,0.2,-0.119,-0.128,-0.086
2024-09-03,670623,"Paredes, Isaac",0.228,0.182,0.267,0.217,-0.046,0.039,-0.011
2024-09-03,669257,"Smith, Will",0.24,0.308,0.25,0.214,0.068,0.01,-0.026
2024-09-03,656484,"Gray, Tristan",0,0,0,0,0,0,0
2024-09-03,666969,"García, Adolis",0.223,0.25,0.2,0.179,0.027,-0.023,-0.044
2024-09-03,700932,"Manzardo, Kyle",0.239,0.5,0.333,0.278,0.261,0.094,0.039
2024-09-03,676070,"Amaya, Jacob",0.267,0.375,0.286,0.267,0.108,0.019,0
2024-09-03,606192,"Hernández, Teoscar",0.27,0.455,0.35,0.333,0.185,0.08,0.063
2024-09-03,641355,"Bellinger, Cody",0.265,0.231,0.2,0.167,-0.034,-0.065,-0.098
2024-09-03,673548,"Suzuki, Seiya",0.276,0.3,0.211,0.286,0.024,-0.065,0.00999999999999995
2024-09-03,672275,"Bailey, Patrick",0.232,0.2,0.176,0.125,-0.032,-0.056,-0.107
2024-09-03,673962,"Jung, Josh",0.293,0.5,0.45,0.37,0.207,0.157,0.077
2024-09-03,660688,"Ruiz, Keibert",0.223,0.273,0.158,0.148,0.05,-0.065,-0.075
2024-09-03,669065,"Stowers, Kyle",0.231,0.182,0.316,0.357,-0.049,0.085,0.126
2024-09-03,668845,"Schunk, Aaron",0.167,0.222,0.143,0.158,0.055,-0.024,-0.00900000000000001
2024-09-03,607043,"Nimmo, Brandon",0.23,0.125,0.188,0.217,-0.105,-0.042,-0.013
2024-09-03,681460,"Baldwin, Brooks",0.206,0.273,0.167,0.217,0.067,-0.039,0.011
2024-09-03,680869,"Gelof, Zack",0.203,0.273,0.167,0.222,0.07,-0.036,0.019
2024-09-03,686823,"Brennan, Will",0.25,0.273,0.267,0.292,0.023,0.017,0.042
2024-09-03,666464,"Encarnacion, Jerar",0.258,0.333,0.333,0.263,0.075,0.075,0.005
2024-09-03,679032,"Rojas, Johan",0.241,0,0.143,0.167,-0.241,-0.098,-0.074
2024-09-03,669004,"Melendez, MJ",0.211,0.111,0.214,0.15,-0.1,0.003,-0.061
