"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-09-01,686681,"Massey, Michael",0.264,0,0.154,0.15,-0.264,-0.11,-0.114
2024-09-01,518595,"d'Arnaud, Travis",0.248,0.167,0.182,0.207,-0.081,-0.066,-0.041
2024-09-01,682998,"Carroll, Corbin",0.231,0.455,0.421,0.37,0.224,0.19,0.139
2024-09-01,605131,"Barnes, Austin",0.266,0.455,0.312,0.261,0.189,0.046,-0.005
2024-09-01,672695,"Perdomo, Geraldo",0.278,0.3,0.2,0.174,0.022,-0.078,-0.104
2024-09-01,678246,"Vargas, Miguel",0.167,0.25,0.143,0.136,0.083,-0.024,-0.031
2024-09-01,595281,"Kiermaier, Kevin",0.194,0,0.067,0.182,-0.194,-0.127,-0.012
2024-09-01,645444,"Herrera, Jose",0.227,0.222,0.214,0.222,-0.005,-0.013,-0.005
2024-09-01,571970,"Muncy, Max",0.225,0.444,0.25,0.227,0.219,0.025,0.002
2024-09-01,593871,"Polanco, Jorge",0.205,0,0.062,0.087,-0.205,-0.143,-0.118
2024-09-01,677951,"Witt Jr., Bobby",0.34,0.167,0.19,0.226,-0.173,-0.15,-0.114
2024-09-01,621566,"Olson, Matt",0.235,0.25,0.3,0.379,0.015,0.065,0.144
2024-09-01,677870,"Jiménez, Leo",0.24,0.444,0.312,0.304,0.204,0.072,0.064
2024-09-01,668227,"Arozarena, Randy",0.219,0.167,0.3,0.32,-0.052,0.081,0.101
2024-09-01,669242,"Edman, Tommy",0.3,0.455,0.389,0.36,0.155,0.089,0.06
2024-09-01,621028,"Newman, Kevin",0.284,0.444,0.385,0.263,0.16,0.101,-0.021
2024-09-01,502054,"Pham, Tommy",0.255,0.182,0.188,0.143,-0.073,-0.067,-0.112
2024-09-01,543685,"Rendon, Anthony",0.228,0.273,0.222,0.208,0.045,-0.00600000000000001,-0.02
2024-09-01,657757,"Sheets, Gavin",0.242,0.273,0.316,0.259,0.031,0.074,0.017
2024-09-01,650402,"Torres, Gleyber",0.24,0.25,0.19,0.267,0.01,-0.05,0.027
2024-09-01,542303,"Ozuna, Marcell",0.306,0.214,0.238,0.31,-0.092,-0.068,0.004
2024-09-01,682073,"Hensley, David",0.263,0.3,0.267,0.333,0.037,0.004,0.07
2024-09-01,694384,"Schanuel, Nolan",0.248,0.1,0.118,0.16,-0.148,-0.13,-0.088
2024-09-01,680718,"Barger, Addison",0.208,0.25,0.278,0.269,0.042,0.07,0.061
2024-09-01,553993,"Suárez, Eugenio",0.236,0.25,0.222,0.308,0.014,-0.014,0.072
2024-09-01,665804,"Amaya, Miguel",0.244,0.231,0.368,0.444,-0.013,0.124,0.2
2024-09-01,669134,"Campusano, Luis",0.23,0.25,0.214,0.167,0.02,-0.016,-0.063
2024-09-01,663728,"Raleigh, Cal",0.202,0,0.053,0.115,-0.202,-0.149,-0.087
2024-09-01,669701,"Smith, Josh",0.267,0.333,0.278,0.269,0.066,0.011,0.002
2024-09-01,664983,"McCarthy, Jake",0.298,0.333,0.286,0.267,0.035,-0.012,-0.031
2024-09-01,664728,"Isbel, Kyle",0.234,0.375,0.267,0.261,0.141,0.033,0.027
2024-09-01,687263,"Neto, Zach",0.251,0,0.067,0.13,-0.251,-0.184,-0.121
2024-09-01,672701,"Devers, José",0.25,0.25,0.25,0.25,0,0,0
2024-09-01,687462,"Horwitz, Spencer",0.264,0.385,0.25,0.304,0.121,-0.014,0.04
2024-09-01,657077,"Verdugo, Alex",0.235,0.273,0.263,0.37,0.038,0.028,0.135
2024-09-01,545341,"Grichuk, Randal",0.275,0.556,0.385,0.357,0.281,0.11,0.082
2024-09-01,595978,"Hedges, Austin",0.161,0.3,0.214,0.158,0.139,0.053,-0.003
2024-09-01,624585,"Soler, Jorge",0.23,0.091,0.111,0.091,-0.139,-0.119,-0.139
2024-09-01,595909,"Cave, Jake",0.259,0.2,0.278,0.37,-0.059,0.019,0.111
2024-09-01,664040,"Lowe, Brandon",0.248,0.417,0.3,0.3,0.169,0.052,0.052
2024-09-01,666158,"Lux, Gavin",0.255,0.444,0.353,0.286,0.189,0.098,0.031
2024-09-01,444482,"Peralta, David",0.263,0.273,0.25,0.25,0.01,-0.013,-0.013
2024-09-01,621493,"Ward, Taylor",0.24,0.308,0.3,0.296,0.068,0.06,0.056
2024-09-01,683734,"Vaughn, Andrew",0.239,0,0,0.125,-0.239,-0.239,-0.114
2024-09-01,691718,"Crow-Armstrong, Pete",0.238,0.333,0.421,0.393,0.095,0.183,0.155
2024-09-01,676391,"Clement, Ernie",0.261,0.222,0.25,0.208,-0.039,-0.011,-0.053
2024-09-01,592206,"Castellanos, Nick",0.251,0.182,0.222,0.231,-0.069,-0.029,-0.02
2024-09-01,608369,"Seager, Corey",0.278,0.231,0.364,0.333,-0.047,0.086,0.055
2024-09-01,605137,"Bell, Josh",0.249,0.5,0.389,0.36,0.251,0.14,0.111
2024-09-01,664770,"Lukes, Nathan",0.455,0.455,0.455,0.455,0,0,0
2024-09-01,671739,"Harris II, Michael",0.246,0.231,0.19,0.222,-0.015,-0.056,-0.024
2024-09-01,672580,"Garcia, Maikel",0.238,0,0.2,0.269,-0.238,-0.038,0.031
2024-09-01,683011,"Volpe, Anthony",0.255,0.333,0.353,0.36,0.078,0.098,0.105
