"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-09-11,596019,"Lindor, Francisco",0.268,0.182,0.111,0.179,-0.086,-0.157,-0.089
2024-09-11,661531,"Serven, Brian",0.155,0,0.077,0.15,-0.155,-0.078,-0.005
2024-09-11,608385,"Winker, Jesse",0.265,0.333,0.1,0.143,0.068,-0.165,-0.122
2024-09-11,694388,"Loperfido, Joey",0.231,0.273,0.375,0.292,0.042,0.144,0.061
2024-09-11,682626,"Alvarez, Francisco",0.234,0.3,0.2,0.238,0.066,-0.034,0.00399999999999998
2024-09-11,680776,"Duran, Jarren",0.29,0.133,0.174,0.194,-0.157,-0.116,-0.096
2024-09-11,666163,"Rortvedt, Ben",0.231,0.083,0.067,0.136,-0.148,-0.164,-0.095
2024-09-11,516782,"Marte, Starling",0.266,0.1,0.125,0.174,-0.166,-0.141,-0.092
2024-09-11,502110,"Martinez, J.D.",0.248,0.091,0.158,0.12,-0.157,-0.09,-0.128
2024-09-11,519317,"Stanton, Giancarlo",0.233,0.091,0.056,0.038,-0.142,-0.177,-0.195
2024-09-11,642350,"Siri, Jose",0.184,0,0.067,0.048,-0.184,-0.117,-0.136
2024-09-11,665782,"De Los Santos, Luis",0.25,0.222,0.267,0.25,-0.028,0.017,0
2024-09-11,666018,"Aranda, Jonathan",0.224,0.4,0.278,0.273,0.176,0.054,0.049
2024-09-11,680474,"Schuemann, Max",0.224,0.273,0.176,0.167,0.049,-0.048,-0.057
2024-09-11,669004,"Melendez, MJ",0.207,0,0.133,0.136,-0.207,-0.074,-0.071
2024-09-11,678882,"Rafaela, Ceddanne",0.252,0.333,0.263,0.231,0.081,0.011,-0.021
2024-09-11,668832,"McCann, Kyle",0.252,0.222,0.2,0.13,-0.03,-0.052,-0.122
2024-09-11,672820,"Sosa, Lenyn",0.236,0.455,0.368,0.407,0.219,0.132,0.171
2024-09-11,665862,"Chisholm Jr., Jazz",0.259,0.1,0.167,0.148,-0.159,-0.092,-0.111
2024-09-11,624413,"Alonso, Pete",0.238,0,0.077,0.095,-0.238,-0.161,-0.143
2024-09-11,661388,"Contreras, William",0.286,0.455,0.389,0.304,0.169,0.103,0.018
2024-09-11,696285,"Young, Jacob",0.256,0.125,0.062,0.217,-0.131,-0.194,-0.039
2024-09-11,668939,"Rutschman, Adley",0.256,0.286,0.2,0.185,0.03,-0.056,-0.071
