"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-09-16,642715,"Adames, Willy",0.251,0.308,0.2,0.231,0.057,-0.051,-0.02
2024-09-16,592518,"Machado, Manny",0.278,0.333,0.286,0.286,0.055,0.00799999999999995,0.00799999999999995
2024-09-16,571448,"Arenado, Nolan",0.264,0.3,0.222,0.28,0.036,-0.042,0.016
2024-09-16,641779,"Leblanc, Charles",0.2,0.25,0.25,0.222,0.05,0.05,0.022
2024-09-16,669707,"Triolo, Jared",0.217,0.333,0.4,0.364,0.116,0.183,0.147
2024-09-16,642020,"Robinson, Chuckie",0.145,0.1,0.125,0.136,-0.045,-0.02,-0.00899999999999998
2024-09-16,663527,"Nevin, Tyler",0.195,0.143,0.167,0.176,-0.052,-0.028,-0.019
2024-09-16,669257,"Smith, Will",0.241,0.111,0.294,0.217,-0.13,0.053,-0.024
2024-09-16,595777,"Profar, Jurickson",0.287,0.556,0.444,0.407,0.269,0.157,0.12
2024-09-16,694377,"Yorke, Nick",0,0,0,0,0,0,0
2024-09-16,661388,"Contreras, William",0.286,0.375,0.286,0.364,0.089,0,0.078
2024-09-16,518692,"Freeman, Freddie",0.281,0.273,0.158,0.167,-0.00800000000000001,-0.123,-0.114
2024-09-16,679529,"Torkelson, Spencer",0.226,0.417,0.444,0.385,0.191,0.218,0.159
2024-09-16,691016,"Soderstrom, Tyler",0.217,0.182,0.263,0.2,-0.035,0.046,-0.017
2024-09-16,502671,"Goldschmidt, Paul",0.246,0,0.133,0.273,-0.246,-0.113,0.027
2024-09-16,676572,"Wagaman, Eric",0.2,0.333,0.211,0.2,0.133,0.011,0
2024-09-16,682626,"Alvarez, Francisco",0.231,0.167,0.2,0.2,-0.064,-0.031,-0.031
2024-09-16,518735,"Grandal, Yasmani",0.22,0.111,0.231,0.278,-0.109,0.011,0.058
2024-09-16,682657,"Martínez, Angel",0.258,0.5,0.353,0.348,0.242,0.095,0.09
2024-09-16,621438,"Taylor, Tyrone",0.242,0.273,0.333,0.25,0.031,0.091,0.00800000000000001
2024-09-16,678246,"Vargas, Miguel",0.156,0.091,0.062,0.087,-0.065,-0.094,-0.069
2024-09-16,663662,"Cameron, Daz",0.197,0.3,0.267,0.25,0.103,0.07,0.053
2024-09-16,663368,"Perkins, Blake",0.25,0.222,0.167,0.12,-0.028,-0.083,-0.13
2024-09-16,676475,"Burleson, Alec",0.269,0.2,0.25,0.208,-0.069,-0.019,-0.061
2024-09-16,606192,"Hernández, Teoscar",0.27,0.273,0.316,0.273,0.003,0.046,0.003
2024-09-16,607208,"Turner, Trea",0.298,0.273,0.222,0.296,-0.025,-0.076,-0.002
2024-09-16,668901,"Vientos, Mark",0.273,0.154,0.143,0.107,-0.119,-0.13,-0.166
2024-09-16,665487,"Tatis Jr., Fernando",0.28,0.455,0.368,0.31,0.175,0.088,0.03
2024-09-16,690993,"Keith, Colt",0.263,0.417,0.278,0.32,0.154,0.015,0.057
2024-09-16,672820,"Sosa, Lenyn",0.247,0.583,0.45,0.444,0.336,0.203,0.197
2024-09-16,682177,"Schneemann, Daniel",0.223,0.125,0.077,0.105,-0.098,-0.146,-0.118
2024-09-16,682985,"Greene, Riley",0.265,0.182,0.222,0.32,-0.083,-0.043,0.055
2024-09-16,605141,"Betts, Mookie",0.29,0.182,0.105,0.185,-0.108,-0.185,-0.105
2024-09-16,680869,"Gelof, Zack",0.217,0.417,0.35,0.345,0.2,0.133,0.128
2024-09-16,642136,"Thaiss, Matt",0.206,0,0,0,-0.206,-0.206,-0.206
2024-09-16,607043,"Nimmo, Brandon",0.228,0.25,0.211,0.185,0.022,-0.017,-0.043
2024-09-16,650333,"Arraez, Luis",0.321,0.429,0.455,0.5,0.108,0.134,0.179
2024-09-16,656941,"Schwarber, Kyle",0.25,0.182,0.267,0.273,-0.068,0.017,0.023
2024-09-16,682868,"Ramos, Bryan",0.194,0.167,0.2,0.192,-0.027,0.00600000000000001,-0.002
2024-09-16,543309,"Higashioka, Kyle",0.228,0.286,0.154,0.158,0.058,-0.074,-0.07
2024-09-16,694192,"Chourio, Jackson",0.274,0.312,0.304,0.276,0.038,0.03,0.002
2024-09-16,666310,"Naylor, Bo",0.204,0,0.077,0.158,-0.204,-0.127,-0.046
2024-09-16,691026,"Winn, Masyn",0.272,0.214,0.238,0.214,-0.058,-0.034,-0.058
2024-09-16,663837,"Vierling, Matt",0.266,0.444,0.267,0.318,0.178,0.001,0.052
2024-09-16,660271,"Ohtani, Shohei",0.288,0.222,0.235,0.24,-0.066,-0.053,-0.048
2024-09-16,660688,"Ruiz, Keibert",0.232,0.364,0.368,0.296,0.132,0.136,0.064
2024-09-16,650559,"De La Cruz, Bryan",0.236,0.25,0.211,0.214,0.014,-0.025,-0.022
2024-09-16,694359,"Kavadas, Niko",0.176,0,0.294,0.304,-0.176,0.118,0.128
2024-09-16,669127,"Langeliers, Shea",0.218,0.111,0.067,0.174,-0.107,-0.151,-0.044
2024-09-16,571771,"Hernández, Enrique",0.216,0.125,0.167,0.2,-0.091,-0.049,-0.016
2024-09-16,641857,"McMahon, Ryan",0.244,0,0.158,0.2,-0.244,-0.086,-0.044
2024-09-16,656582,"Joe, Connor",0.227,0,0,0.053,-0.227,-0.227,-0.174
2024-09-16,670276,"Stevenson, Cal",0.316,0.4,0.429,0.444,0.084,0.113,0.128
2024-09-16,456781,"Solano, Donovan",0.283,0.286,0.222,0.261,0.003,-0.061,-0.022
2024-09-16,624413,"Alonso, Pete",0.24,0.273,0.294,0.217,0.033,0.054,-0.023
2024-09-16,686823,"Brennan, Will",0.251,0.25,0.182,0.188,-0.001,-0.069,-0.063
2024-09-16,545121,"Vargas, Ildemaro",0.253,0.125,0.235,0.292,-0.128,-0.018,0.039
2024-09-16,668930,"Turang, Brice",0.26,0.538,0.45,0.36,0.278,0.19,0.1
2024-09-16,663698,"Bart, Joey",0.264,0.125,0.143,0.19,-0.139,-0.121,-0.074
2024-09-16,686668,"Doyle, Brenton",0.266,0.273,0.263,0.231,0.00700000000000001,-0.003,-0.035
2024-09-16,683734,"Vaughn, Andrew",0.252,0.417,0.333,0.379,0.165,0.081,0.127
2024-09-16,700932,"Manzardo, Kyle",0.229,0.125,0.25,0.222,-0.104,0.021,-0.00700000000000001
2024-09-16,668709,"Bleday, JJ",0.247,0.25,0.333,0.333,0.003,0.086,0.086
2024-09-16,694384,"Schanuel, Nolan",0.252,0.364,0.474,0.44,0.112,0.222,0.188
2024-09-16,681481,"Carpenter, Kerry",0.285,0.2,0.333,0.308,-0.085,0.048,0.023
2024-09-16,571970,"Muncy, Max",0.215,0.182,0.176,0.167,-0.033,-0.039,-0.048
2024-09-16,630105,"Cronenworth, Jake",0.242,0.167,0.1,0.154,-0.075,-0.142,-0.088
2024-09-16,672279,"Siani, Michael",0.239,0,0.125,0.091,-0.239,-0.114,-0.148
2024-09-16,608324,"Bregman, Alex",0.255,0.167,0.19,0.167,-0.088,-0.065,-0.088
2024-09-16,643217,"Benintendi, Andrew",0.23,0.5,0.412,0.32,0.27,0.182,0.09
2024-09-16,502110,"Martinez, J.D.",0.241,0,0,0.077,-0.241,-0.241,-0.164
2024-09-16,687401,"Ortiz, Joey",0.24,0.25,0.263,0.25,0.01,0.023,0.01
2024-09-16,687263,"Neto, Zach",0.25,0.083,0.05,0.148,-0.167,-0.2,-0.102
2024-09-16,677588,"Tena, José",0.303,0.333,0.263,0.333,0.03,-0.04,0.03
2024-09-16,678662,"Tovar, Ezequiel",0.264,0.083,0.143,0.179,-0.181,-0.121,-0.085
2024-09-16,500743,"Rojas, Miguel",0.298,0.571,0.538,0.429,0.273,0.24,0.131
2024-09-16,663656,"Tucker, Kyle",0.266,0.25,0.312,0.261,-0.016,0.046,-0.005
2024-09-16,669016,"Marsh, Brandon",0.256,0.375,0.333,0.3,0.119,0.077,0.044
2024-09-16,668804,"Reynolds, Bryan",0.281,0.25,0.368,0.385,-0.031,0.087,0.104
2024-09-16,593428,"Bogaerts, Xander",0.257,0.167,0.211,0.185,-0.09,-0.046,-0.072
2024-09-16,667670,"Rooker, Brent",0.302,0.429,0.364,0.344,0.127,0.062,0.042
2024-09-16,643396,"Kiner-Falefa, Isiah",0.278,0.429,0.304,0.312,0.151,0.026,0.034
2024-09-16,673237,"Diaz, Yainer",0.301,0.143,0.318,0.29,-0.158,0.017,-0.011
2024-09-16,608385,"Winker, Jesse",0.262,0,0.1,0.167,-0.262,-0.162,-0.095
2024-09-16,657041,"Thomas, Lane",0.241,0.167,0.15,0.286,-0.074,-0.091,0.045
2024-09-16,701538,"Merrill, Jackson",0.293,0.333,0.368,0.308,0.04,0.075,0.015
2024-09-16,673357,"Robert Jr., Luis",0.228,0.417,0.368,0.296,0.189,0.14,0.068
2024-09-16,678009,"Meadows, Parker",0.238,0.25,0.263,0.308,0.012,0.025,0.07
2024-09-16,686217,"Frelick, Sal",0.26,0.25,0.235,0.208,-0.01,-0.025,-0.052
2024-09-16,578428,"Iglesias, Jose",0.327,0.385,0.364,0.385,0.058,0.037,0.058
2024-09-16,665953,"Chaparro, Andrés",0.224,0.091,0.105,0.12,-0.133,-0.119,-0.104
2024-09-16,660766,"Yepez, Juan",0.287,0.364,0.286,0.35,0.077,-0.001,0.063
2024-09-16,621493,"Ward, Taylor",0.244,0.125,0.125,0.261,-0.119,-0.119,0.017
2024-09-16,668670,"Rogers, Jake",0.19,0.25,0.267,0.2,0.06,0.077,0.01
2024-09-16,686780,"Pagés, Pedro",0.246,0.25,0.235,0.217,0.004,-0.011,-0.029
2024-09-16,647304,"Naylor, Josh",0.245,0.364,0.278,0.269,0.119,0.033,0.024
2024-09-16,700242,"Sweeney, Trey",0.219,0.167,0.091,0.167,-0.052,-0.128,-0.052
2024-09-16,592663,"Realmuto, J.T.",0.268,0.364,0.375,0.348,0.096,0.107,0.08
2024-09-16,570482,"Urshela, Gio",0.239,0.1,0.118,0.08,-0.139,-0.121,-0.159
2024-09-16,656716,"McKinstry, Zach",0.226,0.333,0.182,0.176,0.107,-0.044,-0.05
2024-09-16,669242,"Edman, Tommy",0.3,0.273,0.316,0.37,-0.027,0.016,0.07
2024-09-16,656555,"Hoskins, Rhys",0.211,0.3,0.2,0.19,0.089,-0.011,-0.021
2024-09-16,676113,"DeLoach, Zach",0.171,0.231,0.222,0.2,0.06,0.051,0.029
2024-09-16,805779,"Wilson, Jacob",0.241,0.182,0.263,0.25,-0.059,0.022,0.00900000000000001
2024-09-16,453568,"Blackmon, Charlie",0.249,0.3,0.267,0.182,0.051,0.018,-0.067
