"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-09-02,669289,"Espinal, Santiago",0.268,0.364,0.353,0.333,0.096,0.085,0.065
2024-09-02,502671,"Goldschmidt, Paul",0.244,0.385,0.45,0.556,0.141,0.206,0.312
2024-09-02,665839,"Valdez, Enmanuel",0.22,0.2,0.1,0.25,-0.02,-0.12,0.03
2024-09-02,669003,"Mitchell, Garrett",0.263,0.357,0.409,0.333,0.094,0.146,0.07
2024-09-02,641584,"Fraley, Jake",0.27,0.167,0.118,0.182,-0.103,-0.152,-0.088
2024-09-02,642715,"Adames, Willy",0.256,0.353,0.32,0.324,0.097,0.064,0.068
2024-09-02,657557,"DeJong, Paul",0.232,0.1,0.111,0.208,-0.132,-0.121,-0.024
2024-09-02,657136,"Wong, Connor",0.279,0.111,0.235,0.208,-0.168,-0.044,-0.071
2024-09-02,680977,"Donovan, Brendan",0.268,0.5,0.4,0.321,0.232,0.132,0.053
2024-09-02,571448,"Arenado, Nolan",0.267,0.154,0.19,0.222,-0.113,-0.077,-0.045
2024-09-02,641343,"Bauers, Jake",0.198,0.091,0.133,0.136,-0.107,-0.065,-0.062
2024-09-02,656976,"Smith, Pavin",0.253,0.125,0.111,0.214,-0.128,-0.142,-0.039
2024-09-02,807799,"Yoshida, Masataka",0.289,0.125,0.267,0.261,-0.164,-0.022,-0.028
2024-09-02,668939,"Rutschman, Adley",0.26,0.2,0.167,0.154,-0.06,-0.093,-0.106
2024-09-02,664913,"Brown, Seth",0.236,0.25,0.333,0.32,0.014,0.097,0.084
2024-09-02,669004,"Melendez, MJ",0.213,0.333,0.231,0.2,0.12,0.018,-0.013
2024-09-02,690993,"Keith, Colt",0.258,0.125,0.067,0.13,-0.133,-0.191,-0.128
2024-09-02,664034,"France, Ty",0.24,0.438,0.45,0.393,0.198,0.21,0.153
2024-09-02,668715,"Steer, Spencer",0.236,0.176,0.16,0.2,-0.06,-0.076,-0.036
2024-09-02,661388,"Contreras, William",0.285,0.214,0.333,0.259,-0.071,0.048,-0.026
2024-09-02,683002,"Henderson, Gunnar",0.277,0.364,0.2,0.179,0.087,-0.077,-0.098
2024-09-02,605141,"Betts, Mookie",0.294,0.364,0.333,0.32,0.07,0.039,0.026
2024-09-02,521692,"Perez, Salvador",0.274,0.091,0.056,0.111,-0.183,-0.218,-0.163
2024-09-02,457759,"Turner, Justin",0.253,0.455,0.278,0.308,0.202,0.025,0.055
2024-09-02,676475,"Burleson, Alec",0.278,0.25,0.312,0.333,-0.028,0.034,0.055
2024-09-02,605137,"Bell, Josh",0.25,0.333,0.389,0.4,0.083,0.139,0.15
2024-09-02,578428,"Iglesias, Jose",0.32,0.25,0.167,0.192,-0.07,-0.153,-0.128
2024-09-02,671213,"Casas, Triston",0.259,0.222,0.118,0.13,-0.037,-0.141,-0.129
2024-09-02,686681,"Massey, Michael",0.26,0,0.071,0.15,-0.26,-0.189,-0.11
2024-09-02,667452,"Julks, Corey",0.218,0.182,0.25,0.208,-0.036,0.032,-0.01
2024-09-02,670770,"Friedl, TJ",0.209,0.143,0.136,0.129,-0.066,-0.073,-0.08
2024-09-02,681481,"Carpenter, Kerry",0.286,0.25,0.308,0.333,-0.036,0.022,0.047
2024-09-02,680779,"Davis, Henry",0.149,0.1,0.133,0.111,-0.049,-0.016,-0.038
2024-09-02,668227,"Arozarena, Randy",0.22,0.091,0.3,0.296,-0.129,0.08,0.076
2024-09-02,656896,"Rivera, Emmanuel",0.219,0.2,0.308,0.333,-0.019,0.089,0.114
2024-09-02,669127,"Langeliers, Shea",0.223,0.231,0.318,0.233,0.00800000000000001,0.095,0.01
2024-09-02,621020,"Swanson, Dansby",0.236,0.5,0.364,0.37,0.264,0.128,0.134
2024-09-02,694192,"Chourio, Jackson",0.276,0.545,0.421,0.333,0.269,0.145,0.057
2024-09-02,663728,"Raleigh, Cal",0.203,0.091,0.05,0.115,-0.112,-0.153,-0.088
2024-09-02,669707,"Triolo, Jared",0.206,0.222,0.294,0.318,0.016,0.088,0.112
2024-09-02,691026,"Winn, Masyn",0.281,0.143,0.174,0.258,-0.138,-0.107,-0.023
2024-09-02,592626,"Pederson, Joc",0.28,0.2,0.231,0.176,-0.08,-0.049,-0.104
2024-09-02,665926,"Giménez, Andrés",0.251,0.154,0.286,0.242,-0.097,0.035,-0.00900000000000001
2024-09-02,663886,"Stephenson, Tyler",0.265,0.25,0.353,0.417,-0.015,0.088,0.152
2024-09-02,608385,"Winker, Jesse",0.272,0.375,0.5,0.421,0.103,0.228,0.149
2024-09-02,677594,"Rodríguez, Julio",0.263,0.455,0.471,0.32,0.192,0.208,0.057
2024-09-02,670032,"Lopez, Nicky",0.237,0.25,0.188,0.182,0.013,-0.049,-0.055
2024-09-02,677951,"Witt Jr., Bobby",0.338,0.182,0.105,0.179,-0.156,-0.233,-0.159
2024-09-02,660271,"Ohtani, Shohei",0.292,0.231,0.227,0.3,-0.061,-0.065,0.00800000000000001
2024-09-02,650559,"De La Cruz, Bryan",0.237,0,0.118,0.12,-0.237,-0.119,-0.117
