"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-08-15,596146,"Kepler, Max",0.268,0.417,0.35,0.333,0.149,0.082,0.065
2024-08-15,593160,"Merrifield, Whit",0.208,0.3,0.2,0.238,0.092,-0.00799999999999998,0.03
2024-08-15,573262,"Yastrzemski, Mike",0.245,0.182,0.176,0.2,-0.063,-0.069,-0.045
2024-08-15,657656,"Laureano, Ramón",0.213,0.364,0.357,0.348,0.151,0.144,0.135
2024-08-15,543877,"Vázquez, Christian",0.232,0.455,0.438,0.375,0.223,0.206,0.143
2024-08-15,665953,"Chaparro, Andrés",0.4,0.4,0.4,0.4,0,0,0
2024-08-15,666464,"Encarnacion, Jerar",0.233,0.111,0.133,0.136,-0.122,-0.1,-0.097
2024-08-15,672284,"Kelenic, Jarred",0.236,0.286,0.154,0.263,0.05,-0.082,0.027
2024-08-15,656305,"Chapman, Matt",0.247,0.222,0.294,0.227,-0.025,0.047,-0.02
2024-08-15,681624,"Pages, Andy",0.249,0.364,0.312,0.364,0.115,0.063,0.115
2024-08-15,694192,"Chourio, Jackson",0.272,0.455,0.316,0.24,0.183,0.044,-0.032
2024-08-15,543760,"Semien, Marcus",0.243,0.25,0.192,0.212,0.00700000000000001,-0.051,-0.031
2024-08-15,695578,"Wood, James",0.274,0.385,0.35,0.333,0.111,0.076,0.059
2024-08-15,571657,"Farmer, Kyle",0.2,0.5,0.333,0.267,0.3,0.133,0.067
2024-08-15,663527,"Nevin, Tyler",0.21,0.273,0.286,0.263,0.063,0.076,0.053
2024-08-15,681297,"Cowser, Colton",0.248,0.25,0.261,0.273,0.002,0.013,0.025
2024-08-15,660766,"Yepez, Juan",0.292,0.083,0.105,0.148,-0.209,-0.187,-0.144
2024-08-15,676632,"Madris, Bligh",0.286,0.273,0.2,0.2,-0.013,-0.086,-0.086
2024-08-15,518792,"Heyward, Jason",0.2,0.2,0.154,0.167,0,-0.046,-0.033
2024-08-15,606115,"Arcia, Orlando",0.228,0.091,0.263,0.214,-0.137,0.035,-0.014
