"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-09-21,605346,"López, Jack",0.178,0.5,0.429,0.368,0.322,0.251,0.19
2024-09-21,672386,"Kirk, Alejandro",0.248,0.25,0.263,0.286,0.002,0.015,0.038
2024-09-21,687462,"Horwitz, Spencer",0.279,0.364,0.3,0.25,0.085,0.021,-0.029
2024-09-21,571970,"Muncy, Max",0.23,0.333,0.375,0.32,0.103,0.145,0.09
2024-09-21,691594,"Sanoja, Javier",0.296,0.286,0.25,0.312,-0.01,-0.046,0.016
2024-09-21,672569,"Campero, Gustavo",0.292,0.2,0.316,0.292,-0.092,0.024,0
2024-09-21,665489,"Guerrero Jr., Vladimir",0.325,0.538,0.455,0.407,0.213,0.13,0.082
2024-09-21,630105,"Cronenworth, Jake",0.242,0.273,0.235,0.2,0.031,-0.00700000000000001,-0.042
2024-09-21,681351,"O'Hoppe, Logan",0.24,0.444,0.267,0.273,0.204,0.027,0.033
2024-09-21,669242,"Edman, Tommy",0.275,0.222,0.158,0.214,-0.053,-0.117,-0.061
2024-09-21,663538,"Hoerner, Nico",0.272,0.222,0.438,0.458,-0.05,0.166,0.186
2024-09-21,672640,"Lopez, Otto",0.262,0.182,0.316,0.346,-0.08,0.054,0.084
2024-09-21,606192,"Hernández, Teoscar",0.269,0.167,0.25,0.259,-0.102,-0.019,-0.01
2024-09-21,664770,"Lukes, Nathan",0.327,0.2,0.294,0.296,-0.127,-0.033,-0.031
2024-09-21,683011,"Volpe, Anthony",0.25,0.455,0.263,0.231,0.205,0.013,-0.019
2024-09-21,593428,"Bogaerts, Xander",0.258,0.364,0.263,0.222,0.106,0.005,-0.036
2024-09-21,606115,"Arcia, Orlando",0.217,0.154,0.182,0.167,-0.063,-0.035,-0.05
2024-09-21,656537,"Hill, Derek",0.242,0.333,0.214,0.292,0.091,-0.028,0.05
2024-09-21,606466,"Marte, Ketel",0.296,0.6,0.4,0.348,0.304,0.104,0.052
2024-09-21,666160,"Moniak, Mickey",0.215,0,0.077,0.095,-0.215,-0.138,-0.12
2024-09-21,607043,"Nimmo, Brandon",0.228,0.231,0.263,0.25,0.003,0.035,0.022
2024-09-21,660688,"Ruiz, Keibert",0.227,0.091,0.105,0.192,-0.136,-0.122,-0.035
2024-09-21,518692,"Freeman, Freddie",0.282,0.182,0.316,0.308,-0.1,0.034,0.026
2024-09-21,668709,"Bleday, JJ",0.245,0.143,0.143,0.211,-0.102,-0.102,-0.034
2024-09-21,683737,"Busch, Michael",0.251,0,0.077,0.182,-0.251,-0.174,-0.069
2024-09-21,677588,"Tena, José",0.297,0.417,0.263,0.259,0.12,-0.034,-0.038
2024-09-21,669289,"Espinal, Santiago",0.252,0.1,0.167,0.115,-0.152,-0.085,-0.137
2024-09-21,681146,"Bride, Jonah",0.255,0.1,0.167,0.269,-0.155,-0.088,0.014
2024-09-21,676572,"Wagaman, Eric",0.256,0.231,0.304,0.323,-0.025,0.048,0.067
2024-09-21,570482,"Urshela, Gio",0.246,0.385,0.381,0.286,0.139,0.135,0.04
2024-09-21,592663,"Realmuto, J.T.",0.268,0.364,0.278,0.308,0.096,0.01,0.04
2024-09-21,672761,"Pérez, Wenceel",0.238,0.182,0.214,0.19,-0.056,-0.024,-0.048
2024-09-21,656541,"Hilliard, Sam",0.261,0.364,0.4,0.316,0.103,0.139,0.055
2024-09-21,694359,"Kavadas, Niko",0.175,0.111,0.133,0.091,-0.064,-0.042,-0.084
2024-09-21,691026,"Winn, Masyn",0.268,0.091,0.158,0.148,-0.177,-0.11,-0.12
2024-09-21,660766,"Yepez, Juan",0.281,0.25,0.211,0.269,-0.031,-0.07,-0.012
2024-09-21,666149,"Fitzgerald, Tyler",0.285,0.3,0.211,0.28,0.015,-0.074,-0.00499999999999995
2024-09-21,542932,"Berti, Jon",0.283,0.333,0.375,0.318,0.05,0.092,0.035
2024-09-21,650559,"De La Cruz, Bryan",0.232,0,0.111,0.154,-0.232,-0.121,-0.078
2024-09-21,682998,"Carroll, Corbin",0.231,0,0.176,0.24,-0.231,-0.055,0.00899999999999998
2024-09-21,701538,"Merrill, Jackson",0.297,0.6,0.471,0.385,0.303,0.174,0.088
2024-09-21,663898,"Rodgers, Brendan",0.266,0,0.118,0.15,-0.266,-0.148,-0.116
2024-09-21,624413,"Alonso, Pete",0.243,0.222,0.333,0.346,-0.021,0.09,0.103
2024-09-21,686681,"Massey, Michael",0.253,0.1,0.158,0.231,-0.153,-0.095,-0.022
2024-09-21,624424,"Conforto, Michael",0.233,0.25,0.333,0.28,0.017,0.1,0.047
2024-09-21,592206,"Castellanos, Nick",0.248,0.455,0.333,0.308,0.207,0.085,0.06
2024-09-21,543807,"Springer, George",0.219,0.077,0.222,0.185,-0.142,0.003,-0.034
2024-09-21,621550,"Wisdom, Patrick",0.186,0.143,0.083,0.125,-0.043,-0.103,-0.061
2024-09-21,670770,"Friedl, TJ",0.223,0.143,0.133,0.391,-0.08,-0.09,0.168
2024-09-21,641355,"Bellinger, Cody",0.269,0.167,0.211,0.207,-0.102,-0.058,-0.062
2024-09-21,592518,"Machado, Manny",0.279,0.25,0.333,0.31,-0.029,0.054,0.031
2024-09-21,694384,"Schanuel, Nolan",0.251,0.25,0.25,0.286,-0.001,-0.001,0.035
2024-09-21,518595,"d'Arnaud, Travis",0.24,0.167,0.158,0.167,-0.073,-0.082,-0.073
2024-09-21,691176,"Domínguez, Jasson",0.194,0.333,0.25,0.227,0.139,0.056,0.033
2024-09-21,671277,"García Jr., Luis",0.281,0.25,0.267,0.227,-0.031,-0.014,-0.054
2024-09-21,672279,"Siani, Michael",0.237,0.125,0.143,0.095,-0.112,-0.094,-0.142
2024-09-21,656305,"Chapman, Matt",0.25,0.273,0.167,0.2,0.023,-0.083,-0.05
2024-09-21,669911,"Toglia, Michael",0.217,0.182,0.176,0.167,-0.035,-0.041,-0.05
2024-09-21,664761,"Bohm, Alec",0.291,0.308,0.25,0.24,0.017,-0.041,-0.051
2024-09-21,595777,"Profar, Jurickson",0.285,0.2,0.389,0.348,-0.085,0.104,0.063
2024-09-21,669127,"Langeliers, Shea",0.224,0.4,0.333,0.304,0.176,0.109,0.08
2024-09-21,657656,"Laureano, Ramón",0.265,0.429,0.409,0.333,0.164,0.144,0.068
2024-09-21,677951,"Witt Jr., Bobby",0.334,0.5,0.438,0.391,0.166,0.104,0.057
2024-09-21,694388,"Loperfido, Joey",0.225,0.1,0.133,0.174,-0.125,-0.092,-0.051
2024-09-21,669394,"Burger, Jake",0.244,0.4,0.278,0.24,0.156,0.034,-0.004
2024-09-21,668901,"Vientos, Mark",0.27,0.182,0.211,0.148,-0.088,-0.059,-0.122
2024-09-21,645444,"Herrera, Jose",0.226,0.182,0.188,0.261,-0.044,-0.038,0.035
2024-09-21,693304,"Gonzales, Nick",0.272,0.333,0.35,0.286,0.061,0.078,0.014
2024-09-21,547180,"Harper, Bryce",0.283,0.167,0.15,0.185,-0.116,-0.133,-0.098
2024-09-21,670764,"Walls, Taylor",0.184,0.333,0.25,0.217,0.149,0.066,0.033
2024-09-21,647304,"Naylor, Josh",0.242,0.083,0.15,0.185,-0.159,-0.092,-0.057
2024-09-21,667670,"Rooker, Brent",0.299,0.182,0.263,0.321,-0.117,-0.036,0.022
2024-09-21,695578,"Wood, James",0.262,0.2,0.111,0.2,-0.062,-0.151,-0.062
2024-09-21,605141,"Betts, Mookie",0.287,0.25,0.227,0.2,-0.037,-0.06,-0.087
2024-09-21,677594,"Rodríguez, Julio",0.277,0.5,0.48,0.424,0.223,0.203,0.147
