"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-08-24,621493,"Ward, Taylor",0.237,0.273,0.3,0.214,0.036,0.063,-0.023
2024-08-24,694359,"Kavadas, Niko",0.048,0.1,0.062,0.048,0.052,0.014,0
2024-08-24,592273,"Drury, Brandon",0.157,0,0.059,0.125,-0.157,-0.098,-0.032
2024-08-24,666176,"Adell, Jo",0.214,0.444,0.389,0.375,0.23,0.175,0.161
2024-08-24,665750,"Taveras, Leody",0.226,0.2,0.125,0.174,-0.026,-0.101,-0.052
2024-08-24,656555,"Hoskins, Rhys",0.22,0.231,0.158,0.115,0.011,-0.062,-0.105
2024-08-24,681297,"Cowser, Colton",0.247,0.273,0.333,0.28,0.026,0.086,0.033
2024-08-24,680474,"Schuemann, Max",0.228,0.091,0.067,0.095,-0.137,-0.161,-0.133
2024-08-24,650391,"Jiménez, Eloy",0.253,0.154,0.105,0.174,-0.099,-0.148,-0.079
2024-08-24,623993,"Santander, Anthony",0.237,0.182,0.15,0.143,-0.055,-0.087,-0.094
2024-08-24,592663,"Realmuto, J.T.",0.263,0.5,0.412,0.375,0.237,0.149,0.112
2024-08-24,641343,"Bauers, Jake",0.205,0.143,0.154,0.133,-0.062,-0.051,-0.072
2024-08-24,543877,"Vázquez, Christian",0.235,0.222,0.286,0.273,-0.013,0.051,0.038
2024-08-24,608701,"Refsnyder, Rob",0.293,0.167,0.222,0.24,-0.126,-0.071,-0.053
2024-08-24,645305,"Sánchez, Ali",0.151,0.125,0.133,0.095,-0.026,-0.018,-0.056
2024-08-24,608348,"Kelly, Carson",0.252,0.182,0.263,0.346,-0.07,0.011,0.094
2024-08-24,571970,"Muncy, Max",0.227,0.429,0.286,0.227,0.202,0.059,0
2024-08-24,680869,"Gelof, Zack",0.203,0.333,0.25,0.273,0.13,0.047,0.07
2024-08-24,669257,"Smith, Will",0.242,0.333,0.2,0.217,0.091,-0.042,-0.025
