"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-08-26,607732,"Stallings, Jacob",0.259,0.111,0.176,0.208,-0.148,-0.083,-0.051
2024-08-26,608701,"Refsnyder, Rob",0.289,0.143,0.133,0.19,-0.146,-0.156,-0.099
2024-08-26,673548,"Suzuki, Seiya",0.276,0.467,0.455,0.414,0.191,0.179,0.138
2024-08-26,592325,"Gamel, Ben",0.289,0.4,0.4,0.333,0.111,0.111,0.044
2024-08-26,670042,"Raley, Luke",0.236,0.3,0.235,0.286,0.064,-0.001,0.05
2024-08-26,669911,"Toglia, Michael",0.219,0.2,0.25,0.182,-0.019,0.031,-0.037
2024-08-26,680776,"Duran, Jarren",0.293,0.3,0.312,0.417,0.00700000000000001,0.019,0.124
2024-08-26,657041,"Thomas, Lane",0.229,0.333,0.231,0.211,0.104,0.002,-0.018
2024-08-26,683737,"Busch, Michael",0.254,0.25,0.208,0.2,-0.004,-0.046,-0.054
2024-08-26,605170,"Caratini, Victor",0.274,0.222,0.2,0.15,-0.052,-0.074,-0.124
2024-08-26,660844,"Rivas, Leo",0.263,0.222,0.353,0.375,-0.041,0.09,0.112
2024-08-26,666152,"Hamilton, David",0.253,0.143,0.133,0.286,-0.11,-0.12,0.033
2024-08-26,641857,"McMahon, Ryan",0.248,0.364,0.278,0.269,0.116,0.03,0.021
2024-08-26,677588,"Tena, José",0.298,0.25,0.25,0.259,-0.048,-0.048,-0.039
2024-08-26,502671,"Goldschmidt, Paul",0.227,0.182,0.15,0.148,-0.045,-0.077,-0.079
2024-08-26,666139,"Lowe, Josh",0.234,0.3,0.235,0.174,0.066,0.000999999999999973,-0.06
2024-08-26,592663,"Realmuto, J.T.",0.262,0.462,0.389,0.36,0.2,0.127,0.098
2024-08-26,678225,"Bae, Ji Hwan",0.2,0.125,0.2,0.217,-0.075,0,0.017
2024-08-26,680757,"Kwan, Steven",0.302,0.188,0.16,0.125,-0.114,-0.142,-0.177
2024-08-26,681508,"Gasper, Mickey",0,0,0,0,0,0,0
2024-08-26,593428,"Bogaerts, Xander",0.269,0.273,0.263,0.292,0.004,-0.00600000000000001,0.023
2024-08-26,686527,"Canzone, Dominic",0.199,0,0.083,0.053,-0.199,-0.116,-0.146
2024-08-26,572138,"Singleton, Jon",0.237,0.143,0.182,0.188,-0.094,-0.055,-0.049
2024-08-26,664023,"Happ, Ian",0.237,0.417,0.381,0.321,0.18,0.144,0.084
2024-08-26,680977,"Donovan, Brendan",0.265,0.273,0.222,0.2,0.00800000000000001,-0.043,-0.065
2024-08-26,660766,"Yepez, Juan",0.284,0.364,0.294,0.238,0.08,0.01,-0.046
2024-08-26,671056,"Herrera, Iván",0.274,0.273,0.294,0.381,-0.001,0.02,0.107
2024-08-26,690291,"Jung, Jace",0.25,0.333,0.25,0.222,0.083,0,-0.028
2024-08-26,681082,"Stott, Bryson",0.246,0.583,0.474,0.417,0.337,0.228,0.171
2024-08-26,683734,"Vaughn, Andrew",0.249,0.5,0.412,0.308,0.251,0.163,0.059
2024-08-26,608070,"Ramírez, José",0.277,0.467,0.368,0.286,0.19,0.091,0.00899999999999995
2024-08-26,666624,"Morel, Christopher",0.196,0.125,0.312,0.261,-0.071,0.116,0.065
2024-08-26,665161,"Peña, Jeremy",0.274,0.167,0.2,0.222,-0.107,-0.074,-0.052
2024-08-26,663457,"Nootbaar, Lars",0.233,0.182,0.222,0.24,-0.051,-0.011,0.00699999999999998
2024-08-26,660688,"Ruiz, Keibert",0.226,0.091,0.158,0.208,-0.135,-0.068,-0.018
2024-08-26,669707,"Triolo, Jared",0.202,0.3,0.188,0.217,0.098,-0.014,0.015
2024-08-26,643217,"Benintendi, Andrew",0.212,0.222,0.125,0.143,0.01,-0.087,-0.069
2024-08-26,657136,"Wong, Connor",0.281,0.2,0.125,0.095,-0.081,-0.156,-0.186
2024-08-26,665953,"Chaparro, Andrés",0.267,0.25,0.3,0.25,-0.017,0.033,-0.017
2024-08-26,592518,"Machado, Manny",0.274,0.364,0.368,0.333,0.09,0.094,0.059
2024-08-26,518735,"Grandal, Yasmani",0.211,0.273,0.278,0.32,0.062,0.067,0.109
2024-08-26,595978,"Hedges, Austin",0.161,0.25,0.154,0.211,0.089,-0.00700000000000001,0.05
2024-08-26,663898,"Rodgers, Brendan",0.271,0.077,0.095,0.172,-0.194,-0.176,-0.099
2024-08-26,668942,"Rojas, Josh",0.236,0.5,0.333,0.318,0.264,0.097,0.082
2024-08-26,592206,"Castellanos, Nick",0.253,0.308,0.286,0.25,0.055,0.033,-0.003
2024-08-26,650402,"Torres, Gleyber",0.242,0.417,0.368,0.333,0.175,0.126,0.091
2024-08-26,665926,"Giménez, Andrés",0.251,0.2,0.182,0.172,-0.051,-0.069,-0.079
2024-08-26,673237,"Diaz, Yainer",0.302,0.214,0.227,0.31,-0.088,-0.075,0.00800000000000001
2024-08-26,665804,"Amaya, Miguel",0.244,0.7,0.667,0.5,0.456,0.423,0.256
2024-08-26,571448,"Arenado, Nolan",0.269,0.25,0.238,0.3,-0.019,-0.031,0.031
2024-08-26,664761,"Bohm, Alec",0.295,0.154,0.143,0.207,-0.141,-0.152,-0.088
2024-08-26,671289,"Freeman, Tyler",0.207,0,0,0,-0.207,-0.207,-0.207
2024-08-26,670541,"Alvarez, Yordan",0.306,0.231,0.3,0.321,-0.075,-0.00600000000000001,0.015
2024-08-26,673357,"Robert Jr., Luis",0.222,0.333,0.316,0.321,0.111,0.094,0.099
2024-08-26,547180,"Harper, Bryce",0.275,0.333,0.35,0.25,0.058,0.075,-0.025
2024-08-26,691406,"Caminero, Junior",0.283,0.333,0.353,0.28,0.05,0.07,-0.00299999999999995
2024-08-26,457759,"Turner, Justin",0.249,0.25,0.278,0.28,0.001,0.029,0.031
2024-08-26,650559,"De La Cruz, Bryan",0.242,0.091,0.278,0.269,-0.151,0.036,0.027
2024-08-26,657077,"Verdugo, Alex",0.234,0.545,0.353,0.231,0.311,0.119,-0.003
2024-08-26,695578,"Wood, James",0.281,0.125,0.2,0.261,-0.156,-0.081,-0.02
2024-08-26,807799,"Yoshida, Masataka",0.291,0.25,0.263,0.231,-0.041,-0.028,-0.06
2024-08-26,608324,"Bregman, Alex",0.262,0.357,0.261,0.226,0.095,-0.001,-0.036
2024-08-26,676475,"Burleson, Alec",0.276,0.308,0.316,0.286,0.032,0.04,0.00999999999999995
2024-08-26,630105,"Cronenworth, Jake",0.242,0.167,0.143,0.185,-0.075,-0.099,-0.057
2024-08-26,595909,"Cave, Jake",0.261,0.538,0.333,0.379,0.277,0.072,0.118
2024-08-26,690993,"Keith, Colt",0.267,0.5,0.455,0.387,0.233,0.188,0.12
2024-08-26,607208,"Turner, Trea",0.306,0.462,0.273,0.207,0.156,-0.033,-0.099
2024-08-26,641933,"O'Neill, Tyler",0.262,0.167,0.105,0.192,-0.095,-0.157,-0.07
2024-08-26,677587,"Rocchio, Brayan",0.207,0.2,0.143,0.238,-0.00699999999999998,-0.064,0.031
2024-08-26,669004,"Melendez, MJ",0.214,0.462,0.381,0.36,0.248,0.167,0.146
2024-08-26,670032,"Lopez, Nicky",0.24,0.1,0.133,0.13,-0.14,-0.107,-0.11
2024-08-26,664040,"Lowe, Brandon",0.241,0.214,0.19,0.138,-0.027,-0.051,-0.103
2024-08-26,694376,"Whitcomb, Shay",0.28,0.3,0.267,0.227,0.02,-0.013,-0.053
2024-08-26,663837,"Vierling, Matt",0.264,0.5,0.389,0.28,0.236,0.125,0.016
2024-08-26,642133,"Tellez, Rowdy",0.248,0.231,0.294,0.273,-0.017,0.046,0.025
2024-08-26,694388,"Loperfido, Joey",0.232,0.154,0.3,0.32,-0.078,0.068,0.088
2024-08-26,691718,"Crow-Armstrong, Pete",0.225,0.385,0.4,0.36,0.16,0.175,0.135
2024-08-26,676694,"Meyers, Jake",0.228,0,0.231,0.25,-0.228,0.003,0.022
2024-08-26,595777,"Profar, Jurickson",0.293,0.3,0.316,0.28,0.00700000000000001,0.023,-0.013
