"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-09-24,666624,"Morel, Christopher",0.197,0.143,0.143,0.158,-0.054,-0.054,-0.039
2024-09-24,623993,"Santander, Anthony",0.236,0.091,0.176,0.12,-0.145,-0.06,-0.116
2024-09-24,691406,"Caminero, Junior",0.243,0.182,0.158,0.185,-0.061,-0.085,-0.058
2024-09-24,605141,"Betts, Mookie",0.286,0.308,0.25,0.233,0.022,-0.036,-0.053
2024-09-24,572233,"Walker, Christian",0.25,0.125,0.056,0.12,-0.125,-0.194,-0.13
2024-09-24,605170,"Caratini, Victor",0.272,0.167,0.25,0.25,-0.105,-0.022,-0.022
2024-09-24,668939,"Rutschman, Adley",0.251,0.25,0.2,0.16,-0.001,-0.051,-0.091
2024-09-24,641680,"Heim, Jonah",0.218,0.364,0.294,0.292,0.146,0.076,0.074
2024-09-24,592626,"Pederson, Joc",0.277,0.125,0.231,0.312,-0.152,-0.046,0.035
2024-09-24,642715,"Adames, Willy",0.253,0.417,0.333,0.24,0.164,0.08,-0.013
2024-09-24,493329,"Gurriel, Yuli",0.275,0,0.176,0.261,-0.275,-0.099,-0.014
2024-09-24,572138,"Singleton, Jon",0.239,0.222,0.176,0.273,-0.017,-0.063,0.034
2024-09-24,596142,"Sánchez, Gary",0.216,0,0,0.095,-0.216,-0.216,-0.121
2024-09-24,671732,"Butler, Lawrence",0.266,0.2,0.211,0.192,-0.066,-0.055,-0.074
2024-09-24,641487,"Crawford, J.P.",0.203,0.091,0.222,0.25,-0.112,0.019,0.047
2024-09-24,683002,"Henderson, Gunnar",0.283,0.25,0.333,0.3,-0.033,0.05,0.017
2024-09-24,656537,"Hill, Derek",0.248,0.5,0.4,0.278,0.252,0.152,0.03
2024-09-24,645277,"Albies, Ozzie",0.253,0.214,0.217,0.235,-0.039,-0.036,-0.018
2024-09-24,687231,"Hernaiz, Darell",0.189,0,0.2,0.158,-0.189,0.011,-0.031
2024-09-24,660688,"Ruiz, Keibert",0.225,0.091,0.105,0.111,-0.134,-0.12,-0.114
2024-09-24,669289,"Espinal, Santiago",0.248,0,0.062,0.125,-0.248,-0.186,-0.123
2024-09-24,676356,"DeLuca, Jonny",0.215,0.125,0.214,0.182,-0.09,-0.001,-0.033
2024-09-24,660271,"Ohtani, Shohei",0.302,0.545,0.714,0.548,0.243,0.412,0.246
2024-09-24,641584,"Fraley, Jake",0.276,0.222,0.231,0.222,-0.054,-0.045,-0.054
2024-09-24,663993,"Lowe, Nathaniel",0.262,0.182,0.176,0.167,-0.08,-0.086,-0.095
2024-09-24,682626,"Alvarez, Francisco",0.235,0.222,0.286,0.238,-0.013,0.051,0.003
2024-09-24,606466,"Marte, Ketel",0.295,0.25,0.5,0.364,-0.045,0.205,0.069
2024-09-24,682985,"Greene, Riley",0.263,0.333,0.238,0.207,0.07,-0.025,-0.056
2024-09-24,521692,"Perez, Salvador",0.273,0.083,0.15,0.179,-0.19,-0.123,-0.094
2024-09-24,641598,"Garver, Mitch",0.168,0,0.158,0.214,-0.168,-0.01,0.046
2024-09-24,661388,"Contreras, William",0.287,0.455,0.353,0.348,0.168,0.066,0.061
2024-09-24,664040,"Lowe, Brandon",0.242,0.25,0.211,0.214,0.00800000000000001,-0.031,-0.028
2024-09-24,671739,"Harris II, Michael",0.267,0.571,0.583,0.486,0.304,0.316,0.219
2024-09-24,805779,"Wilson, Jacob",0.231,0.3,0.176,0.25,0.069,-0.055,0.019
2024-09-24,672761,"Pérez, Wenceel",0.239,0.182,0.267,0.2,-0.057,0.028,-0.039
2024-09-24,663457,"Nootbaar, Lars",0.245,0.333,0.231,0.25,0.088,-0.014,0.005
2024-09-24,677588,"Tena, José",0.295,0.417,0.35,0.259,0.122,0.055,-0.036
2024-09-24,673237,"Diaz, Yainer",0.304,0.385,0.455,0.379,0.081,0.151,0.075
2024-09-24,671056,"Herrera, Iván",0.292,0.5,0.421,0.417,0.208,0.129,0.125
2024-09-24,621438,"Taylor, Tyrone",0.252,0.3,0.333,0.4,0.048,0.081,0.148
2024-09-24,668901,"Vientos, Mark",0.273,0.25,0.278,0.269,-0.023,0.005,-0.004
2024-09-24,682998,"Carroll, Corbin",0.233,0.3,0.188,0.208,0.067,-0.045,-0.025
2024-09-24,650402,"Torres, Gleyber",0.257,0.533,0.375,0.364,0.276,0.118,0.107
2024-09-24,500743,"Rojas, Miguel",0.285,0,0.062,0.2,-0.285,-0.223,-0.085
2024-09-24,663368,"Perkins, Blake",0.245,0.167,0.125,0.182,-0.078,-0.12,-0.063
2024-09-24,669065,"Stowers, Kyle",0.212,0,0.188,0.25,-0.212,-0.024,0.038
2024-09-24,678662,"Tovar, Ezequiel",0.267,0.308,0.286,0.333,0.041,0.019,0.066
2024-09-24,664034,"France, Ty",0.242,0.222,0.125,0.208,-0.02,-0.117,-0.034
2024-09-24,650490,"Díaz, Yandy",0.283,0.25,0.286,0.263,-0.033,0.003,-0.02
2024-09-24,660766,"Yepez, Juan",0.278,0.3,0.222,0.2,0.022,-0.056,-0.078
2024-09-24,656775,"Mullins, Cedric",0.227,0.154,0.13,0.103,-0.073,-0.097,-0.124
2024-09-24,608385,"Winker, Jesse",0.257,0,0,0.059,-0.257,-0.257,-0.198
2024-09-24,668904,"Lewis, Royce",0.248,0.235,0.286,0.241,-0.013,0.038,-0.00700000000000001
2024-09-24,657757,"Sheets, Gavin",0.235,0.1,0.056,0.16,-0.135,-0.179,-0.075
2024-09-24,677951,"Witt Jr., Bobby",0.335,0.4,0.471,0.435,0.065,0.136,0.1
2024-09-24,467793,"Santana, Carlos",0.234,0.077,0.045,0.097,-0.157,-0.189,-0.137
2024-09-24,680977,"Donovan, Brendan",0.274,0.231,0.35,0.357,-0.043,0.076,0.083
2024-09-24,664913,"Brown, Seth",0.231,0,0.062,0.08,-0.231,-0.169,-0.151
2024-09-24,666969,"García, Adolis",0.222,0.214,0.286,0.31,-0.00800000000000001,0.064,0.088
2024-09-24,695578,"Wood, James",0.266,0.25,0.294,0.2,-0.016,0.028,-0.066
2024-09-24,694192,"Chourio, Jackson",0.275,0.4,0.316,0.296,0.125,0.041,0.021
2024-09-24,593871,"Polanco, Jorge",0.21,0.5,0.476,0.357,0.29,0.266,0.147
2024-09-24,606115,"Arcia, Orlando",0.217,0.182,0.2,0.207,-0.035,-0.017,-0.01
2024-09-24,694671,"Langford, Wyatt",0.253,0.25,0.158,0.269,-0.003,-0.095,0.016
2024-09-24,457759,"Turner, Justin",0.26,0.3,0.333,0.333,0.04,0.073,0.073
2024-09-24,672695,"Perdomo, Geraldo",0.274,0.3,0.294,0.227,0.026,0.02,-0.047
2024-09-24,670770,"Friedl, TJ",0.223,0.125,0.167,0.15,-0.098,-0.056,-0.073
2024-09-24,686611,"Crews, Dylan",0.198,0.083,0.05,0.143,-0.115,-0.148,-0.055
2024-09-24,666158,"Lux, Gavin",0.244,0.125,0.167,0.125,-0.119,-0.077,-0.119
2024-09-24,670764,"Walls, Taylor",0.18,0,0.214,0.19,-0.18,0.034,0.01
2024-09-24,453568,"Blackmon, Charlie",0.252,0.4,0.278,0.333,0.148,0.026,0.081
2024-09-24,608324,"Bregman, Alex",0.258,0.455,0.35,0.286,0.197,0.092,0.028
2024-09-24,681146,"Bride, Jonah",0.264,0.455,0.278,0.269,0.191,0.014,0.005
2024-09-24,694384,"Schanuel, Nolan",0.251,0.222,0.235,0.24,-0.029,-0.016,-0.011
2024-09-24,502054,"Pham, Tommy",0.25,0.143,0.174,0.182,-0.107,-0.076,-0.068
2024-09-24,621439,"Buxton, Byron",0.276,0.353,0.28,0.29,0.077,0.004,0.014
2024-09-24,624413,"Alonso, Pete",0.24,0.125,0.125,0.24,-0.115,-0.115,0
2024-09-24,680869,"Gelof, Zack",0.214,0.2,0.176,0.16,-0.014,-0.038,-0.054
2024-09-24,668930,"Turang, Brice",0.251,0,0.105,0.08,-0.251,-0.146,-0.171
2024-09-24,543309,"Higashioka, Kyle",0.221,0.1,0.071,0.158,-0.121,-0.15,-0.063
2024-09-24,669242,"Edman, Tommy",0.265,0.083,0.176,0.148,-0.182,-0.089,-0.117
2024-09-24,691016,"Soderstrom, Tyler",0.237,0.444,0.5,0.348,0.207,0.263,0.111
2024-09-24,681481,"Carpenter, Kerry",0.287,0.429,0.364,0.333,0.142,0.077,0.046
2024-09-24,669701,"Smith, Josh",0.264,0.385,0.333,0.31,0.121,0.069,0.046
2024-09-24,570482,"Urshela, Gio",0.251,0.5,0.429,0.414,0.249,0.178,0.163
2024-09-24,672515,"Moreno, Gabriel",0.267,0.143,0.286,0.333,-0.124,0.019,0.066
2024-09-24,676391,"Clement, Ernie",0.263,0.333,0.312,0.292,0.07,0.049,0.029
2024-09-24,660821,"Sánchez, Jesús",0.249,0.273,0.176,0.308,0.024,-0.073,0.059
2024-09-24,678009,"Meadows, Parker",0.232,0,0.105,0.214,-0.232,-0.127,-0.018
2024-09-24,669127,"Langeliers, Shea",0.226,0.5,0.375,0.333,0.274,0.149,0.107
2024-09-24,657077,"Verdugo, Alex",0.233,0.125,0.118,0.13,-0.108,-0.115,-0.103
2024-09-24,664728,"Isbel, Kyle",0.234,0.2,0.143,0.238,-0.034,-0.091,0.00399999999999998
2024-09-24,602104,"Urías, Ramón",0.255,0.2,0.235,0.304,-0.055,-0.02,0.049
2024-09-24,516782,"Marte, Starling",0.267,0,0.118,0.217,-0.267,-0.149,-0.05
2024-09-24,687263,"Neto, Zach",0.247,0.214,0.217,0.179,-0.033,-0.03,-0.068
2024-09-24,621043,"Correa, Carlos",0.309,0.25,0.304,0.321,-0.059,-0.005,0.012
2024-09-24,571448,"Arenado, Nolan",0.267,0.333,0.263,0.32,0.066,-0.004,0.053
2024-09-24,668715,"Steer, Spencer",0.231,0.2,0.125,0.182,-0.031,-0.106,-0.049
2024-09-24,621493,"Ward, Taylor",0.25,0.4,0.316,0.357,0.15,0.066,0.107
2024-09-24,642350,"Siri, Jose",0.19,0.111,0.25,0.3,-0.079,0.06,0.11
2024-09-24,687401,"Ortiz, Joey",0.237,0.333,0.25,0.182,0.096,0.013,-0.055
2024-09-24,683083,"Nuñez, Nasim",0.255,0.25,0.2,0.133,-0.005,-0.055,-0.122
2024-09-24,543760,"Semien, Marcus",0.235,0.357,0.227,0.2,0.122,-0.00799999999999998,-0.035
2024-09-24,668227,"Arozarena, Randy",0.224,0.364,0.316,0.25,0.14,0.092,0.026
2024-09-24,663656,"Tucker, Kyle",0.281,0.091,0.45,0.423,-0.19,0.169,0.142
2024-09-24,683734,"Vaughn, Andrew",0.25,0.182,0.2,0.25,-0.068,-0.05,0
2024-09-24,622534,"Margot, Manuel",0.237,0,0.077,0.111,-0.237,-0.16,-0.126
2024-09-24,680716,"Ornelas, Jonathan",0.172,0.286,0.167,0.125,0.114,-0.00499999999999998,-0.047
2024-09-24,668709,"Bleday, JJ",0.244,0.1,0.143,0.143,-0.144,-0.101,-0.101
2024-09-24,456781,"Solano, Donovan",0.28,0.222,0.235,0.154,-0.058,-0.045,-0.126
2024-09-24,669394,"Burger, Jake",0.243,0.231,0.316,0.259,-0.012,0.073,0.016
2024-09-24,678882,"Rafaela, Ceddanne",0.244,0.2,0.182,0.179,-0.044,-0.062,-0.065
2024-09-24,518595,"d'Arnaud, Travis",0.236,0.083,0.15,0.125,-0.153,-0.086,-0.111
2024-09-24,643217,"Benintendi, Andrew",0.229,0.25,0.19,0.25,0.021,-0.039,0.021
2024-09-24,641658,"Hampson, Garrett",0.229,0.25,0.167,0.111,0.021,-0.062,-0.118
2024-09-24,621020,"Swanson, Dansby",0.243,0.308,0.381,0.333,0.065,0.138,0.09
2024-09-24,502671,"Goldschmidt, Paul",0.243,0.154,0.211,0.192,-0.089,-0.032,-0.051
2024-09-24,607043,"Nimmo, Brandon",0.227,0.154,0.19,0.222,-0.073,-0.037,-0.005
2024-09-24,663728,"Raleigh, Cal",0.216,0.417,0.333,0.323,0.201,0.117,0.107
2024-09-24,668845,"Schunk, Aaron",0.228,0.556,0.467,0.421,0.328,0.239,0.193
2024-09-24,677008,"Kjerstad, Heston",0.253,0.273,0.188,0.238,0.02,-0.065,-0.015
2024-09-24,667670,"Rooker, Brent",0.294,0,0.1,0.179,-0.294,-0.194,-0.115
2024-09-24,650489,"Castro, Willi",0.252,0.267,0.25,0.286,0.015,-0.002,0.034
2024-09-24,677594,"Rodríguez, Julio",0.278,0.333,0.462,0.371,0.055,0.184,0.093
2024-09-24,680718,"Barger, Addison",0.203,0.143,0.1,0.125,-0.06,-0.103,-0.078
2024-09-24,677587,"Rocchio, Brayan",0.211,0.222,0.267,0.211,0.011,0.056,0
2024-09-24,683011,"Volpe, Anthony",0.249,0.2,0.353,0.24,-0.049,0.104,-0.00900000000000001
2024-09-24,672580,"Garcia, Maikel",0.236,0.125,0.083,0.125,-0.111,-0.153,-0.111
2024-09-24,666163,"Rortvedt, Ben",0.228,0.286,0.182,0.176,0.058,-0.046,-0.052
