"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-08-30,677870,"Jiménez, Leo",0.236,0.3,0.294,0.25,0.064,0.058,0.014
2024-08-30,621020,"Swanson, Dansby",0.228,0.2,0.235,0.174,-0.028,0.00699999999999998,-0.054
2024-08-30,669304,"Miranda, Jose",0.299,0.429,0.231,0.176,0.13,-0.068,-0.123
2024-08-30,664770,"Lukes, Nathan",0.333,0.333,0.333,0.333,0,0,0
2024-08-30,666624,"Morel, Christopher",0.195,0.167,0.125,0.208,-0.028,-0.07,0.013
2024-08-30,669257,"Smith, Will",0.238,0.091,0.167,0.182,-0.147,-0.071,-0.056
2024-08-30,666397,"Julien, Edouard",0.216,0.143,0.25,0.167,-0.073,0.034,-0.049
2024-08-30,676609,"Caballero, José",0.227,0.077,0.05,0.138,-0.15,-0.177,-0.089
2024-08-30,679845,"Loftin, Nick",0.193,0.182,0.2,0.167,-0.011,0.00700000000000001,-0.026
2024-08-30,687363,"Scott II, Victor",0.172,0.375,0.312,0.318,0.203,0.14,0.146
2024-08-30,543760,"Semien, Marcus",0.239,0,0.143,0.107,-0.239,-0.096,-0.132
2024-08-30,666139,"Lowe, Josh",0.242,0.417,0.389,0.346,0.175,0.147,0.104
2024-08-30,657757,"Sheets, Gavin",0.241,0.333,0.25,0.259,0.092,0.00900000000000001,0.018
2024-08-30,666185,"Carlson, Dylan",0.205,0.083,0.118,0.083,-0.122,-0.087,-0.122
2024-08-30,592450,"Judge, Aaron",0.328,0.222,0.294,0.261,-0.106,-0.034,-0.067
2024-08-30,681082,"Stott, Bryson",0.245,0.286,0.267,0.391,0.041,0.022,0.146
2024-08-30,665506,"Pache, Cristian",0.206,0.125,0.214,0.167,-0.081,0.00800000000000001,-0.039
2024-08-30,677588,"Tena, José",0.305,0.333,0.2,0.25,0.028,-0.105,-0.055
2024-08-30,676391,"Clement, Ernie",0.26,0.2,0.167,0.115,-0.06,-0.093,-0.145
2024-08-30,665750,"Taveras, Leody",0.222,0.083,0.118,0.13,-0.139,-0.104,-0.092
2024-08-30,687597,"Beck, Jordan",0.22,0.167,0.231,0.263,-0.053,0.011,0.043
2024-08-30,679529,"Torkelson, Spencer",0.217,0.2,0.278,0.259,-0.017,0.061,0.042
2024-08-30,693304,"Gonzales, Nick",0.26,0.286,0.227,0.233,0.026,-0.033,-0.027
2024-08-30,660644,"Bruján, Vidal",0.224,0.333,0.25,0.28,0.109,0.026,0.056
2024-08-30,663538,"Hoerner, Nico",0.257,0.3,0.333,0.28,0.043,0.076,0.023
2024-08-30,683734,"Vaughn, Andrew",0.242,0,0.158,0.222,-0.242,-0.084,-0.02
2024-08-30,682073,"Hensley, David",0.258,0.25,0.353,0.333,-0.00800000000000001,0.095,0.075
2024-08-30,514888,"Altuve, Jose",0.3,0.333,0.353,0.28,0.033,0.053,-0.02
2024-08-30,666023,"Fermin, Freddy",0.294,0.25,0.143,0.208,-0.044,-0.151,-0.086
2024-08-30,666158,"Lux, Gavin",0.251,0.273,0.2,0.182,0.022,-0.051,-0.069
2024-08-30,691406,"Caminero, Junior",0.254,0.154,0.15,0.276,-0.1,-0.104,0.022
2024-08-30,677649,"Duran, Ezequiel",0.239,0,0,0,-0.239,-0.239,-0.239
2024-08-30,686780,"Pagés, Pedro",0.243,0.2,0.2,0.273,-0.043,-0.043,0.03
2024-08-30,663697,"India, Jonathan",0.246,0.133,0.167,0.182,-0.113,-0.079,-0.064
2024-08-30,643289,"Dubón, Mauricio",0.259,0.444,0.467,0.381,0.185,0.208,0.122
2024-08-30,670242,"Wallner, Matt",0.275,0.308,0.333,0.36,0.033,0.058,0.085
2024-08-30,592206,"Castellanos, Nick",0.251,0.2,0.222,0.259,-0.051,-0.029,0.00800000000000001
2024-08-30,608385,"Winker, Jesse",0.27,0.556,0.417,0.389,0.286,0.147,0.119
2024-08-30,607732,"Stallings, Jacob",0.26,0.222,0.188,0.208,-0.038,-0.072,-0.052
2024-08-30,672386,"Kirk, Alejandro",0.238,0.1,0.105,0.222,-0.138,-0.133,-0.016
2024-08-30,690291,"Jung, Jace",0.222,0.111,0.263,0.231,-0.111,0.041,0.00900000000000001
2024-08-30,665742,"Soto, Juan",0.291,0.182,0.211,0.192,-0.109,-0.08,-0.099
2024-08-30,608348,"Kelly, Carson",0.258,0.364,0.278,0.308,0.106,0.02,0.05
2024-08-30,672640,"Lopez, Otto",0.252,0.545,0.421,0.333,0.293,0.169,0.081
2024-08-30,656896,"Rivera, Emmanuel",0.22,0.5,0.364,0.211,0.28,0.144,-0.00900000000000001
2024-08-30,624424,"Conforto, Michael",0.229,0.182,0.105,0.111,-0.047,-0.124,-0.118
2024-08-30,642133,"Tellez, Rowdy",0.257,0.556,0.389,0.4,0.299,0.132,0.143
2024-08-30,650490,"Díaz, Yandy",0.277,0.4,0.368,0.296,0.123,0.091,0.019
2024-08-30,680718,"Barger, Addison",0.207,0.333,0.294,0.348,0.126,0.087,0.141
2024-08-30,665953,"Chaparro, Andrés",0.264,0.25,0.188,0.25,-0.014,-0.076,-0.014
2024-08-30,669003,"Mitchell, Garrett",0.269,0.533,0.391,0.367,0.264,0.122,0.098
2024-08-30,643217,"Benintendi, Andrew",0.22,0.5,0.438,0.318,0.28,0.218,0.098
2024-08-30,676694,"Meyers, Jake",0.229,0.25,0.222,0.182,0.021,-0.00700000000000001,-0.047
2024-08-30,669911,"Toglia, Michael",0.219,0.2,0.176,0.208,-0.019,-0.043,-0.011
2024-08-30,681297,"Cowser, Colton",0.245,0.25,0.211,0.259,0.005,-0.034,0.014
2024-08-30,606192,"Hernández, Teoscar",0.266,0.273,0.222,0.24,0.00700000000000001,-0.044,-0.026
2024-08-30,571912,"Maile, Luke",0.16,0.125,0.083,0.059,-0.035,-0.077,-0.101
2024-08-30,670623,"Paredes, Isaac",0.228,0.2,0.25,0.231,-0.028,0.022,0.003
2024-08-30,681481,"Carpenter, Kerry",0.286,0.333,0.353,0.391,0.047,0.067,0.105
2024-08-30,668904,"Lewis, Royce",0.255,0.077,0.167,0.192,-0.178,-0.088,-0.063
