"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-09-22,668904,"Lewis, Royce",0.248,0.25,0.238,0.276,0.002,-0.01,0.028
2024-09-22,670242,"Wallner, Matt",0.26,0.267,0.409,0.321,0.00700000000000001,0.149,0.061
2024-09-22,621043,"Correa, Carlos",0.308,0.143,0.286,0.286,-0.165,-0.022,-0.022
2024-09-22,696285,"Young, Jacob",0.255,0.143,0.143,0.2,-0.112,-0.112,-0.055
2024-09-22,664238,"Moore, Dylan",0.209,0.286,0.273,0.25,0.077,0.064,0.041
2024-09-22,578428,"Iglesias, Jose",0.341,0.462,0.409,0.467,0.121,0.0679999999999999,0.126
2024-09-22,680869,"Gelof, Zack",0.213,0.091,0.111,0.154,-0.122,-0.102,-0.059
2024-09-22,641487,"Crawford, J.P.",0.205,0.3,0.312,0.304,0.095,0.107,0.099
2024-09-22,641598,"Garver, Mitch",0.169,0,0.211,0.231,-0.169,0.042,0.062
2024-09-22,663616,"Larnach, Trevor",0.252,0.235,0.261,0.241,-0.017,0.00900000000000001,-0.011
2024-09-22,661388,"Contreras, William",0.289,0.5,0.412,0.435,0.211,0.123,0.146
2024-09-22,702358,"Lipscomb, Trey",0.202,0,0,0.045,-0.202,-0.202,-0.157
2024-09-22,682668,"Acuña, Luisangel",0.379,0.3,0.333,0.36,-0.079,-0.046,-0.019
2024-09-22,687529,"McCray, Grant",0.214,0.1,0.067,0.222,-0.114,-0.147,0.00800000000000001
2024-09-22,621439,"Buxton, Byron",0.273,0.211,0.231,0.25,-0.062,-0.042,-0.023
2024-09-22,621438,"Taylor, Tyrone",0.255,0.5,0.462,0.45,0.245,0.207,0.195
2024-09-22,521692,"Perez, Salvador",0.273,0,0.15,0.172,-0.273,-0.123,-0.101
2024-09-22,608324,"Bregman, Alex",0.257,0.385,0.286,0.276,0.128,0.029,0.019
2024-09-22,678882,"Rafaela, Ceddanne",0.246,0.214,0.2,0.143,-0.032,-0.046,-0.103
2024-09-22,683734,"Vaughn, Andrew",0.25,0.182,0.2,0.25,-0.068,-0.05,0
2024-09-22,630105,"Cronenworth, Jake",0.241,0.3,0.188,0.217,0.059,-0.053,-0.024
2024-09-22,691016,"Soderstrom, Tyler",0.23,0.5,0.429,0.292,0.27,0.199,0.062
2024-09-22,571448,"Arenado, Nolan",0.267,0.364,0.412,0.375,0.097,0.145,0.108
2024-09-22,677951,"Witt Jr., Bobby",0.334,0.5,0.4,0.348,0.166,0.066,0.014
2024-09-22,543877,"Vázquez, Christian",0.232,0.273,0.167,0.32,0.041,-0.065,0.088
2024-09-22,596115,"Story, Trevor",0.26,0.273,0.294,0.333,0.013,0.034,0.073
2024-09-22,668901,"Vientos, Mark",0.27,0.1,0.278,0.192,-0.17,0.00800000000000001,-0.078
2024-09-22,593871,"Polanco, Jorge",0.202,0.385,0.25,0.259,0.183,0.048,0.057
2024-09-22,663368,"Perkins, Blake",0.247,0.182,0.25,0.19,-0.065,0.003,-0.057
2024-09-22,592450,"Judge, Aaron",0.322,0.444,0.357,0.4,0.122,0.035,0.078
2024-09-22,457759,"Turner, Justin",0.259,0.333,0.333,0.333,0.074,0.074,0.074
2024-09-22,678877,"Noel, Jhonkensy",0.222,0.125,0.083,0.167,-0.097,-0.139,-0.055
2024-09-22,677588,"Tena, José",0.303,0.417,0.368,0.296,0.114,0.065,-0.00700000000000001
2024-09-22,643217,"Benintendi, Andrew",0.226,0.154,0.2,0.276,-0.072,-0.026,0.05
2024-09-22,666464,"Encarnacion, Jerar",0.26,0.375,0.2,0.238,0.115,-0.06,-0.022
2024-09-22,660688,"Ruiz, Keibert",0.224,0.091,0.053,0.115,-0.133,-0.171,-0.109
2024-09-22,647304,"Naylor, Josh",0.24,0,0.158,0.148,-0.24,-0.082,-0.092
2024-09-22,677870,"Jiménez, Leo",0.226,0.222,0.133,0.143,-0.004,-0.093,-0.083
2024-09-22,679032,"Rojas, Johan",0.243,0.222,0.167,0.176,-0.021,-0.076,-0.067
2024-09-22,502054,"Pham, Tommy",0.251,0.154,0.174,0.152,-0.097,-0.077,-0.099
2024-09-22,665742,"Soto, Juan",0.285,0.3,0.267,0.333,0.015,-0.018,0.048
2024-09-22,670156,"Mastrobuoni, Miles",0.198,0.143,0.167,0.133,-0.055,-0.031,-0.065
2024-09-22,571657,"Farmer, Kyle",0.229,0.3,0.333,0.364,0.071,0.104,0.135
2024-09-22,665487,"Tatis Jr., Fernando",0.282,0.286,0.304,0.321,0.004,0.022,0.039
2024-09-22,669127,"Langeliers, Shea",0.225,0.444,0.412,0.364,0.219,0.187,0.139
2024-09-22,677649,"Duran, Ezequiel",0.245,0.462,0.316,0.269,0.217,0.071,0.024
2024-09-22,663656,"Tucker, Kyle",0.286,0.667,0.556,0.44,0.381,0.27,0.154
2024-09-22,682626,"Alvarez, Francisco",0.237,0.333,0.357,0.227,0.096,0.12,-0.00999999999999998
2024-09-22,694192,"Chourio, Jackson",0.274,0.4,0.278,0.231,0.126,0.004,-0.043
2024-09-22,668227,"Arozarena, Randy",0.221,0.273,0.188,0.217,0.052,-0.033,-0.004
2024-09-22,807799,"Yoshida, Masataka",0.285,0.273,0.211,0.259,-0.012,-0.074,-0.026
2024-09-22,641680,"Heim, Jonah",0.217,0.364,0.333,0.24,0.147,0.116,0.023
2024-09-22,665953,"Chaparro, Andrés",0.215,0.182,0.118,0.12,-0.033,-0.097,-0.095
2024-09-22,665839,"Valdez, Enmanuel",0.221,0.25,0.167,0.125,0.029,-0.054,-0.096
2024-09-22,663837,"Vierling, Matt",0.262,0.1,0.133,0.217,-0.162,-0.129,-0.045
2024-09-22,665804,"Amaya, Miguel",0.233,0.2,0.167,0.294,-0.033,-0.066,0.061
2024-09-22,660766,"Yepez, Juan",0.277,0.273,0.167,0.2,-0.004,-0.11,-0.077
2024-09-22,595909,"Cave, Jake",0.25,0.182,0.158,0.182,-0.068,-0.092,-0.068
2024-09-22,608070,"Ramírez, José",0.274,0.417,0.3,0.321,0.143,0.026,0.047
2024-09-22,663993,"Lowe, Nathaniel",0.262,0.167,0.125,0.125,-0.095,-0.137,-0.137
2024-09-22,668709,"Bleday, JJ",0.246,0.222,0.214,0.25,-0.024,-0.032,0.004
2024-09-22,467793,"Santana, Carlos",0.235,0.067,0.083,0.182,-0.168,-0.152,-0.053
