"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-08-17,656537,"Hill, Derek",0.245,0.25,0.2,0.192,0.005,-0.045,-0.053
2024-08-17,681146,"Bride, Jonah",0.263,0.25,0.294,0.25,-0.013,0.031,-0.013
2024-08-17,660821,"Sánchez, Jesús",0.241,0.231,0.238,0.296,-0.00999999999999998,-0.003,0.055
2024-08-17,650559,"De La Cruz, Bryan",0.242,0.364,0.316,0.259,0.122,0.074,0.017
2024-08-17,668885,"Martin, Austin",0.243,0.25,0.312,0.35,0.00700000000000001,0.069,0.107
2024-08-17,666150,"Fletcher, Dominic",0.215,0.2,0.368,0.333,-0.015,0.153,0.118
2024-08-17,543877,"Vázquez, Christian",0.232,0.273,0.412,0.375,0.041,0.18,0.143
2024-08-17,642133,"Tellez, Rowdy",0.25,0.273,0.222,0.269,0.023,-0.028,0.019
2024-08-17,669911,"Toglia, Michael",0.221,0.4,0.412,0.375,0.179,0.191,0.154
2024-08-17,682928,"Abrams, CJ",0.246,0,0.167,0.154,-0.246,-0.079,-0.092
2024-08-17,669743,"Call, Alex",0.361,0.154,0.19,0.267,-0.207,-0.171,-0.094
2024-08-17,676356,"DeLuca, Jonny",0.179,0,0,0.083,-0.179,-0.179,-0.096
2024-08-17,669394,"Burger, Jake",0.254,0.364,0.421,0.444,0.11,0.167,0.19
2024-08-17,666397,"Julien, Edouard",0.204,0.2,0.143,0.167,-0.00399999999999998,-0.061,-0.037
2024-08-17,663624,"Mountcastle, Ryan",0.273,0.25,0.263,0.286,-0.023,-0.01,0.013
2024-08-17,669364,"Edwards, Xavier",0.348,0.2,0.263,0.222,-0.148,-0.085,-0.126
2024-08-17,663898,"Rodgers, Brendan",0.28,0.231,0.3,0.333,-0.049,0.02,0.053
2024-08-17,672820,"Sosa, Lenyn",0.22,0.077,0.143,0.138,-0.143,-0.077,-0.082
2024-08-17,595281,"Kiermaier, Kevin",0.203,0.455,0.375,0.35,0.252,0.172,0.147
2024-08-17,663743,"Fortes, Nick",0.223,0.444,0.438,0.478,0.221,0.215,0.255
2024-08-17,666176,"Adell, Jo",0.202,0.1,0.125,0.208,-0.102,-0.077,0.00599999999999998
2024-08-17,663698,"Bart, Joey",0.278,0.364,0.368,0.345,0.086,0.09,0.0669999999999999
2024-08-17,641857,"McMahon, Ryan",0.247,0.091,0.158,0.192,-0.156,-0.089,-0.055
2024-08-17,542303,"Ozuna, Marcell",0.307,0.636,0.4,0.414,0.329,0.093,0.107
2024-08-17,665833,"Cruz, Oneil",0.261,0.3,0.176,0.333,0.039,-0.085,0.072
2024-08-17,596146,"Kepler, Max",0.265,0.091,0.3,0.286,-0.174,0.035,0.021
2024-08-17,696285,"Young, Jacob",0.252,0.273,0.278,0.333,0.021,0.026,0.081
2024-08-17,673490,"Kim, Ha-Seong",0.238,0.455,0.444,0.36,0.217,0.206,0.122
2024-08-17,592273,"Drury, Brandon",0.164,0.3,0.214,0.238,0.136,0.05,0.074
2024-08-17,657757,"Sheets, Gavin",0.235,0.333,0.429,0.5,0.098,0.194,0.265
2024-08-17,656811,"O'Hearn, Ryan",0.281,0.286,0.5,0.417,0.00499999999999995,0.219,0.136
2024-08-17,624641,"Sosa, Edmundo",0.275,0.125,0.214,0.263,-0.15,-0.061,-0.012
2024-08-17,670042,"Raley, Luke",0.232,0.333,0.273,0.294,0.101,0.041,0.062
2024-08-17,666185,"Carlson, Dylan",0.217,0.375,0.267,0.263,0.158,0.05,0.046
2024-08-17,642215,"Wilson, Weston",0.341,0.545,0.562,0.526,0.204,0.221,0.185
2024-08-17,680977,"Donovan, Brendan",0.268,0.455,0.294,0.333,0.187,0.026,0.065
2024-08-17,671218,"Ramos, Heliot",0.279,0.182,0.2,0.179,-0.097,-0.079,-0.1
2024-08-17,681351,"O'Hoppe, Logan",0.255,0.091,0.062,0.04,-0.164,-0.193,-0.215
2024-08-17,607043,"Nimmo, Brandon",0.229,0.25,0.158,0.16,0.021,-0.071,-0.069
2024-08-17,656716,"McKinstry, Zach",0.195,0.25,0.235,0.217,0.055,0.04,0.022
2024-08-17,630105,"Cronenworth, Jake",0.245,0.2,0.25,0.24,-0.045,0.005,-0.005
2024-08-17,592663,"Realmuto, J.T.",0.254,0.3,0.375,0.304,0.046,0.121,0.05
2024-08-17,664774,"Wade Jr., LaMonte",0.276,0.154,0.143,0.105,-0.122,-0.133,-0.171
2024-08-17,575929,"Contreras, Willson",0.263,0.333,0.3,0.357,0.07,0.037,0.094
2024-08-17,681624,"Pages, Andy",0.246,0.182,0.235,0.318,-0.064,-0.011,0.072
2024-08-17,671213,"Casas, Triston",0.253,0.333,0.278,0.28,0.08,0.025,0.027
2024-08-17,683002,"Henderson, Gunnar",0.289,0.333,0.25,0.379,0.044,-0.039,0.09
2024-08-17,668901,"Vientos, Mark",0.283,0.417,0.412,0.333,0.134,0.129,0.05
2024-08-17,467793,"Santana, Carlos",0.241,0.111,0.125,0.136,-0.13,-0.116,-0.105
2024-08-17,643396,"Kiner-Falefa, Isiah",0.297,0.5,0.35,0.393,0.203,0.053,0.096
2024-08-17,671277,"García Jr., Luis",0.29,0.273,0.235,0.24,-0.017,-0.055,-0.05
2024-08-17,592518,"Machado, Manny",0.273,0.333,0.238,0.267,0.06,-0.035,-0.00600000000000001
2024-08-17,663586,"Riley, Austin",0.258,0.077,0.182,0.194,-0.181,-0.076,-0.064
2024-08-17,623993,"Santander, Anthony",0.24,0.167,0.158,0.154,-0.073,-0.082,-0.086
2024-08-17,500743,"Rojas, Miguel",0.279,0.444,0.429,0.364,0.165,0.15,0.085
2024-08-17,686668,"Doyle, Brenton",0.267,0.333,0.3,0.345,0.066,0.033,0.078
2024-08-17,683734,"Vaughn, Andrew",0.246,0.333,0.45,0.379,0.087,0.204,0.133
2024-08-17,656413,"Fairchild, Stuart",0.217,0.125,0.083,0.118,-0.092,-0.134,-0.099
2024-08-17,664238,"Moore, Dylan",0.201,0.091,0.062,0.13,-0.11,-0.139,-0.071
2024-08-17,666149,"Fitzgerald, Tyler",0.303,0.25,0.19,0.241,-0.053,-0.113,-0.062
