"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-09-26,668939,"Rutschman, Adley",0.251,0.25,0.2,0.2,-0.001,-0.051,-0.051
2024-09-26,681297,"Cowser, Colton",0.243,0.273,0.211,0.259,0.03,-0.032,0.016
2024-09-26,681351,"O'Hoppe, Logan",0.239,0.182,0.389,0.304,-0.057,0.15,0.065
2024-09-26,592273,"Drury, Brandon",0.172,0.25,0.235,0.208,0.078,0.063,0.036
2024-09-26,623993,"Santander, Anthony",0.236,0.273,0.158,0.2,0.037,-0.078,-0.036
2024-09-26,676572,"Wagaman, Eric",0.254,0.364,0.2,0.241,0.11,-0.054,-0.013
2024-09-26,642715,"Adames, Willy",0.252,0.308,0.333,0.296,0.056,0.081,0.044
2024-09-26,676059,"Westburg, Jordan",0.267,0.25,0.222,0.3,-0.017,-0.045,0.033
2024-09-26,683021,"Stefanic, Michael",0.218,0.25,0.143,0.154,0.032,-0.075,-0.064
2024-09-26,683002,"Henderson, Gunnar",0.285,0.333,0.3,0.345,0.048,0.015,0.06
2024-09-26,669003,"Mitchell, Garrett",0.247,0.25,0.214,0.19,0.003,-0.033,-0.057
2024-09-26,663698,"Bart, Joey",0.263,0.273,0.25,0.214,0.01,-0.013,-0.049
2024-09-26,669242,"Edman, Tommy",0.258,0.182,0.105,0.167,-0.076,-0.153,-0.091
2024-09-26,691023,"Walker, Jordan",0.192,0.25,0.222,0.192,0.058,0.03,0
2024-09-26,543510,"McCann, James",0.239,0.5,0.4,0.348,0.261,0.161,0.109
2024-09-26,671056,"Herrera, Iván",0.298,0.4,0.5,0.44,0.102,0.202,0.142
2024-09-26,457705,"McCutchen, Andrew",0.235,0.091,0.167,0.192,-0.144,-0.068,-0.043
2024-09-26,671277,"García Jr., Luis",0.278,0.167,0.222,0.19,-0.111,-0.056,-0.088
2024-09-26,621493,"Ward, Taylor",0.25,0.3,0.333,0.296,0.05,0.083,0.046
2024-09-26,656775,"Mullins, Cedric",0.232,0.333,0.286,0.226,0.101,0.054,-0.00600000000000001
2024-09-26,672820,"Sosa, Lenyn",0.255,0.444,0.4,0.391,0.189,0.145,0.136
2024-09-26,660766,"Yepez, Juan",0.282,0.3,0.333,0.24,0.018,0.051,-0.042
2024-09-26,669257,"Smith, Will",0.242,0.3,0.235,0.261,0.058,-0.00700000000000001,0.019
2024-09-26,502671,"Goldschmidt, Paul",0.242,0.154,0.143,0.185,-0.088,-0.099,-0.057
2024-09-26,661388,"Contreras, William",0.286,0.091,0.333,0.292,-0.195,0.047,0.00600000000000001
2024-09-26,665833,"Cruz, Oneil",0.264,0,0.118,0.167,-0.264,-0.146,-0.097
2024-09-26,605346,"López, Jack",0.218,0.25,0.429,0.45,0.032,0.211,0.232
2024-09-26,683734,"Vaughn, Andrew",0.252,0.333,0.263,0.25,0.081,0.011,-0.002
2024-09-26,673357,"Robert Jr., Luis",0.227,0.333,0.25,0.214,0.106,0.023,-0.013
2024-09-26,668930,"Turang, Brice",0.25,0.083,0.053,0.111,-0.167,-0.197,-0.139
2024-09-26,571970,"Muncy, Max",0.225,0.111,0.133,0.304,-0.114,-0.092,0.079
2024-09-26,668804,"Reynolds, Bryan",0.276,0.182,0.105,0.154,-0.094,-0.171,-0.122
2024-09-26,663457,"Nootbaar, Lars",0.248,0.286,0.308,0.238,0.038,0.06,-0.01
2024-09-26,606992,"Haase, Eric",0.286,0.125,0.267,0.25,-0.161,-0.019,-0.036
2024-09-26,678662,"Tovar, Ezequiel",0.266,0.231,0.273,0.267,-0.035,0.00700000000000001,0.001
2024-09-26,695578,"Wood, James",0.267,0.3,0.263,0.292,0.033,-0.004,0.025
2024-09-26,663616,"Larnach, Trevor",0.259,0.5,0.391,0.333,0.241,0.132,0.074
2024-09-26,678246,"Vargas, Miguel",0.15,0,0.105,0.115,-0.15,-0.045,-0.035
2024-09-26,642136,"Thaiss, Matt",0.2,0,0.143,0.105,-0.2,-0.057,-0.095
2024-09-26,628451,"Ibáñez, Andy",0.237,0,0.091,0.067,-0.237,-0.146,-0.17
2024-09-26,691026,"Winn, Masyn",0.269,0.286,0.3,0.214,0.017,0.031,-0.055
2024-09-26,666023,"Fermin, Freddy",0.271,0,0,0.038,-0.271,-0.271,-0.233
2024-09-26,687401,"Ortiz, Joey",0.241,0.444,0.4,0.318,0.203,0.159,0.077
2024-09-26,668709,"Bleday, JJ",0.243,0.1,0.125,0.15,-0.143,-0.118,-0.093
2024-09-26,602104,"Urías, Ramón",0.256,0.273,0.235,0.25,0.017,-0.021,-0.00600000000000001
2024-09-26,669394,"Burger, Jake",0.246,0.267,0.304,0.345,0.021,0.058,0.099
2024-09-26,667670,"Rooker, Brent",0.298,0.364,0.2,0.222,0.066,-0.098,-0.076
2024-09-26,676070,"Amaya, Jacob",0.19,0.125,0.067,0.105,-0.065,-0.123,-0.085
2024-09-26,642350,"Siri, Jose",0.188,0,0.176,0.25,-0.188,-0.012,0.062
2024-09-26,665487,"Tatis Jr., Fernando",0.282,0.3,0.316,0.286,0.018,0.034,0.004
2024-09-26,686217,"Frelick, Sal",0.26,0.333,0.375,0.318,0.073,0.115,0.058
2024-09-26,621043,"Correa, Carlos",0.315,0.5,0.348,0.367,0.185,0.033,0.052
2024-09-26,656811,"O'Hearn, Ryan",0.26,0.3,0.286,0.318,0.04,0.026,0.058
2024-09-26,606192,"Hernández, Teoscar",0.27,0.3,0.235,0.24,0.03,-0.035,-0.03
2024-09-26,493329,"Gurriel, Yuli",0.271,0.182,0.105,0.2,-0.089,-0.166,-0.071
2024-09-26,678009,"Meadows, Parker",0.244,0.455,0.263,0.259,0.211,0.019,0.015
2024-09-26,681393,"Norby, Connor",0.239,0.077,0.091,0.143,-0.162,-0.148,-0.096
2024-09-26,519203,"Rizzo, Anthony",0.228,0.556,0.375,0.375,0.328,0.147,0.147
2024-09-26,643396,"Kiner-Falefa, Isiah",0.278,0.308,0.227,0.281,0.03,-0.051,0.003
2024-09-26,687363,"Scott II, Victor",0.181,0.5,0.375,0.25,0.319,0.194,0.069
2024-09-26,671732,"Butler, Lawrence",0.268,0.364,0.263,0.25,0.096,-0.005,-0.018
