"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-08-09,572191,"Taylor, Michael A.",0.202,0.273,0.167,0.154,0.071,-0.035,-0.048
2024-08-09,687401,"Ortiz, Joey",0.255,0.429,0.381,0.296,0.174,0.126,0.041
2024-08-09,669134,"Campusano, Luis",0.236,0.222,0.25,0.261,-0.014,0.014,0.025
2024-08-09,657041,"Thomas, Lane",0.237,0.111,0.077,0.118,-0.126,-0.16,-0.119
2024-08-09,518735,"Grandal, Yasmani",0.192,0.273,0.235,0.261,0.081,0.043,0.069
2024-08-09,668723,"Vilade, Ryan",0.19,0,0,0,-0.19,-0.19,-0.19
2024-08-09,641343,"Bauers, Jake",0.21,0.167,0.125,0.095,-0.043,-0.085,-0.115
2024-08-09,671732,"Butler, Lawrence",0.241,0.091,0.118,0.125,-0.15,-0.123,-0.116
2024-08-09,663647,"Hayes, Ke'Bryan",0.243,0.455,0.333,0.333,0.212,0.09,0.09
2024-08-09,680474,"Schuemann, Max",0.25,0.222,0.2,0.227,-0.028,-0.05,-0.023
2024-08-09,647304,"Naylor, Josh",0.244,0.105,0.148,0.265,-0.139,-0.096,0.021
2024-08-09,656555,"Hoskins, Rhys",0.231,0.462,0.381,0.333,0.231,0.15,0.102
2024-08-09,660844,"Rivas, Leo",0.217,0.111,0.167,0.176,-0.106,-0.05,-0.041
2024-08-09,677950,"Thomas, Alek",0.198,0,0.111,0.2,-0.198,-0.087,0.002
2024-08-09,673490,"Kim, Ha-Seong",0.228,0.25,0.143,0.1,0.022,-0.085,-0.128
2024-08-09,650559,"De La Cruz, Bryan",0.238,0.083,0.095,0.133,-0.155,-0.143,-0.105
2024-08-09,687231,"Hernaiz, Darell",0.19,0.333,0.214,0.19,0.143,0.024,0
2024-08-09,680869,"Gelof, Zack",0.194,0.364,0.25,0.174,0.17,0.056,-0.02
2024-08-09,592178,"Bryant, Kris",0.227,0.3,0.353,0.391,0.073,0.126,0.164
2024-08-09,694384,"Schanuel, Nolan",0.25,0.222,0.16,0.212,-0.028,-0.09,-0.038
2024-08-09,444482,"Peralta, David",0.242,0.333,0.357,0.238,0.091,0.115,-0.004
2024-08-09,608070,"Ramírez, José",0.281,0.368,0.357,0.353,0.087,0.076,0.072
2024-08-09,701538,"Merrill, Jackson",0.296,0.615,0.5,0.4,0.319,0.204,0.104
2024-08-09,676632,"Madris, Bligh",0.312,0.2,0.188,0.273,-0.112,-0.124,-0.039
2024-08-09,592206,"Castellanos, Nick",0.247,0.429,0.438,0.292,0.182,0.191,0.045
2024-08-09,683021,"Stefanic, Michael",0.34,0.636,0.562,0.545,0.296,0.222,0.205
2024-08-09,678246,"Vargas, Miguel",0.19,0,0.105,0.115,-0.19,-0.085,-0.075
2024-08-09,686217,"Frelick, Sal",0.274,0.5,0.333,0.36,0.226,0.059,0.086
2024-08-09,518692,"Freeman, Freddie",0.294,0.455,0.368,0.32,0.161,0.074,0.026
2024-08-09,669208,"Bliss, Ryan",0.222,0.167,0.1,0.059,-0.055,-0.122,-0.163
2024-08-09,682177,"Schneemann, Daniel",0.222,0.143,0.308,0.278,-0.079,0.086,0.056
2024-08-09,670764,"Walls, Taylor",0.157,0.2,0.188,0.19,0.043,0.031,0.033
2024-08-09,553993,"Suárez, Eugenio",0.231,0.267,0.238,0.241,0.036,0.00699999999999998,0.00999999999999998
2024-08-09,570482,"Urshela, Gio",0.246,0.3,0.25,0.227,0.054,0.004,-0.019
2024-08-09,647351,"Toro, Abraham",0.247,0.1,0.167,0.16,-0.147,-0.08,-0.087
2024-08-09,593428,"Bogaerts, Xander",0.267,0.231,0.273,0.276,-0.036,0.00600000000000001,0.00900000000000001
2024-08-09,664034,"France, Ty",0.227,0.308,0.318,0.276,0.081,0.091,0.049
2024-08-09,642715,"Adames, Willy",0.253,0.25,0.35,0.321,-0.003,0.097,0.068
2024-08-09,642133,"Tellez, Rowdy",0.252,0.364,0.353,0.318,0.112,0.101,0.066
2024-08-09,668670,"Rogers, Jake",0.189,0.083,0.059,0.043,-0.106,-0.13,-0.146
2024-08-09,669127,"Langeliers, Shea",0.208,0.111,0.062,0.083,-0.097,-0.146,-0.125
2024-08-09,592273,"Drury, Brandon",0.158,0.182,0.118,0.125,0.024,-0.04,-0.033
2024-08-09,657757,"Sheets, Gavin",0.223,0.5,0.357,0.273,0.277,0.134,0.05
