"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-08-14,608369,"Seager, Corey",0.277,0.357,0.259,0.257,0.08,-0.018,-0.02
2024-08-14,663616,"Larnach, Trevor",0.243,0.182,0.222,0.24,-0.061,-0.021,-0.003
2024-08-14,656541,"Hilliard, Sam",0.264,0.364,0.389,0.348,0.1,0.125,0.084
2024-08-14,571771,"Hernández, Enrique",0.215,0.2,0.278,0.24,-0.015,0.063,0.025
2024-08-14,687597,"Beck, Jordan",0.202,0.273,0.15,0.154,0.071,-0.052,-0.048
2024-08-14,543760,"Semien, Marcus",0.241,0.143,0.192,0.188,-0.098,-0.049,-0.053
2024-08-14,571657,"Farmer, Kyle",0.191,0.4,0.222,0.154,0.209,0.031,-0.037
2024-08-14,665750,"Taveras, Leody",0.229,0.273,0.278,0.227,0.044,0.049,-0.002
2024-08-14,666158,"Lux, Gavin",0.246,0.182,0.278,0.24,-0.064,0.032,-0.00600000000000001
2024-08-14,666023,"Fermin, Freddy",0.301,0.364,0.263,0.214,0.063,-0.038,-0.087
2024-08-14,543807,"Springer, George",0.22,0.111,0.118,0.148,-0.109,-0.102,-0.072
2024-08-14,696100,"Goodman, Hunter",0.178,0.222,0.125,0.182,0.044,-0.053,0.004
2024-08-14,650489,"Castro, Willi",0.258,0.154,0.182,0.206,-0.104,-0.076,-0.052
2024-08-14,664774,"Wade Jr., LaMonte",0.281,0.222,0.143,0.158,-0.059,-0.138,-0.123
2024-08-14,669911,"Toglia, Michael",0.218,0.455,0.389,0.36,0.237,0.171,0.142
2024-08-14,668715,"Steer, Spencer",0.238,0.444,0.429,0.455,0.206,0.191,0.217
2024-08-14,673357,"Robert Jr., Luis",0.198,0.071,0.091,0.097,-0.127,-0.107,-0.101
2024-08-14,608671,"Jankowski, Travis",0.199,0,0,0,-0.199,-0.199,-0.199
2024-08-14,607732,"Stallings, Jacob",0.266,0.2,0.333,0.238,-0.066,0.067,-0.028
2024-08-14,606192,"Hernández, Teoscar",0.272,0.083,0.286,0.276,-0.189,0.014,0.004
2024-08-14,680718,"Barger, Addison",0.173,0,0,0.095,-0.173,-0.173,-0.078
2024-08-14,657557,"DeJong, Paul",0.233,0.667,0.4,0.308,0.434,0.167,0.075
2024-08-14,650559,"De La Cruz, Bryan",0.241,0.333,0.25,0.207,0.092,0.00900000000000001,-0.034
2024-08-14,660688,"Ruiz, Keibert",0.224,0.154,0.158,0.25,-0.07,-0.066,0.026
2024-08-14,677870,"Jiménez, Leo",0.22,0.2,0.133,0.15,-0.02,-0.087,-0.07
2024-08-14,666149,"Fitzgerald, Tyler",0.309,0.214,0.273,0.29,-0.095,-0.036,-0.019
2024-08-14,608348,"Kelly, Carson",0.251,0.455,0.353,0.333,0.204,0.102,0.082
2024-08-14,671277,"García Jr., Luis",0.291,0.3,0.294,0.318,0.00900000000000001,0.003,0.027
2024-08-14,518692,"Freeman, Freddie",0.293,0.357,0.273,0.345,0.064,-0.02,0.052
2024-08-14,670032,"Lopez, Nicky",0.245,0.385,0.316,0.269,0.14,0.071,0.024
2024-08-14,676914,"Schneider, Davis",0.204,0,0,0.053,-0.204,-0.204,-0.151
2024-08-14,663647,"Hayes, Ke'Bryan",0.235,0,0.1,0.222,-0.235,-0.135,-0.013
