"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-09-15,608070,"Ramírez, José",0.272,0.364,0.3,0.286,0.092,0.028,0.014
2024-09-15,656941,"Schwarber, Kyle",0.248,0.1,0.2,0.227,-0.148,-0.048,-0.021
2024-09-15,656555,"Hoskins, Rhys",0.21,0.2,0.2,0.182,-0.00999999999999998,-0.00999999999999998,-0.028
2024-09-15,570482,"Urshela, Gio",0.241,0.182,0.105,0.115,-0.059,-0.136,-0.126
2024-09-15,677951,"Witt Jr., Bobby",0.331,0.25,0.227,0.233,-0.081,-0.104,-0.098
2024-09-15,679032,"Rojas, Johan",0.246,0.25,0.214,0.318,0.004,-0.032,0.072
2024-09-15,672284,"Kelenic, Jarred",0.229,0,0.133,0.182,-0.229,-0.096,-0.047
2024-09-15,671083,"Kennedy, Buddy",0.2,0.222,0.2,0.154,0.022,0,-0.046
2024-09-15,660821,"Sánchez, Jesús",0.246,0.125,0.062,0.182,-0.121,-0.184,-0.064
2024-09-15,669003,"Mitchell, Garrett",0.248,0.286,0.214,0.211,0.038,-0.034,-0.037
2024-09-15,681351,"O'Hoppe, Logan",0.239,0.25,0.2,0.174,0.011,-0.039,-0.065
2024-09-15,592450,"Judge, Aaron",0.319,0.444,0.375,0.333,0.125,0.056,0.014
2024-09-15,502054,"Pham, Tommy",0.255,0.133,0.292,0.226,-0.122,0.037,-0.029
2024-09-15,665926,"Giménez, Andrés",0.251,0.083,0.19,0.194,-0.168,-0.061,-0.057
2024-09-15,669242,"Edman, Tommy",0.302,0.3,0.368,0.385,-0.002,0.066,0.083
2024-09-15,642715,"Adames, Willy",0.253,0.308,0.222,0.231,0.055,-0.031,-0.022
2024-09-15,641598,"Garver, Mitch",0.174,0.429,0.353,0.32,0.255,0.179,0.146
2024-09-15,693304,"Gonzales, Nick",0.268,0.091,0.235,0.28,-0.177,-0.033,0.012
2024-09-15,606115,"Arcia, Orlando",0.22,0.222,0.167,0.16,0.002,-0.053,-0.06
2024-09-15,628451,"Ibáñez, Andy",0.247,0,0.167,0.235,-0.247,-0.08,-0.012
2024-09-15,669394,"Burger, Jake",0.242,0.182,0.263,0.214,-0.06,0.021,-0.028
2024-09-15,694359,"Kavadas, Niko",0.185,0.2,0.389,0.348,0.015,0.204,0.163
2024-09-15,518595,"d'Arnaud, Travis",0.243,0.125,0.188,0.174,-0.118,-0.055,-0.069
2024-09-15,642215,"Wilson, Weston",0.297,0.143,0.2,0.2,-0.154,-0.097,-0.097
2024-09-15,682657,"Martínez, Angel",0.241,0.25,0.267,0.273,0.00900000000000001,0.026,0.032
2024-09-15,642133,"Tellez, Rowdy",0.247,0,0.062,0.087,-0.247,-0.185,-0.16
2024-09-15,807799,"Yoshida, Masataka",0.289,0.417,0.412,0.375,0.128,0.123,0.086
2024-09-15,606192,"Hernández, Teoscar",0.27,0.273,0.333,0.217,0.003,0.063,-0.053
2024-09-15,621566,"Olson, Matt",0.24,0.364,0.4,0.385,0.124,0.16,0.145
2024-09-15,665742,"Soto, Juan",0.283,0.091,0.15,0.154,-0.192,-0.133,-0.129
2024-09-15,664056,"Bader, Harrison",0.243,0.3,0.231,0.278,0.057,-0.012,0.035
2024-09-15,668227,"Arozarena, Randy",0.224,0.333,0.3,0.276,0.109,0.076,0.052
2024-09-15,641658,"Hampson, Garrett",0.23,0,0.111,0.083,-0.23,-0.119,-0.147
2024-09-15,686676,"Lee, Korey",0.212,0,0.056,0.08,-0.212,-0.156,-0.132
2024-09-15,694192,"Chourio, Jackson",0.276,0.4,0.333,0.276,0.124,0.057,0
2024-09-15,592663,"Realmuto, J.T.",0.267,0.273,0.375,0.375,0.00600000000000001,0.108,0.108
2024-09-15,657136,"Wong, Connor",0.285,0.4,0.353,0.385,0.115,0.068,0.1
2024-09-15,672820,"Sosa, Lenyn",0.243,0.417,0.421,0.407,0.174,0.178,0.164
2024-09-15,669911,"Toglia, Michael",0.219,0.3,0.222,0.231,0.081,0.003,0.012
2024-09-15,694671,"Langford, Wyatt",0.252,0.222,0.278,0.269,-0.03,0.026,0.017
2024-09-15,678009,"Meadows, Parker",0.234,0.273,0.222,0.308,0.039,-0.012,0.074
2024-09-15,681393,"Norby, Connor",0.25,0.167,0.105,0.148,-0.083,-0.145,-0.102
2024-09-15,664913,"Brown, Seth",0.239,0.182,0.118,0.115,-0.057,-0.121,-0.124
2024-09-15,518692,"Freeman, Freddie",0.28,0.182,0.1,0.12,-0.098,-0.18,-0.16
2024-09-15,693307,"Dingler, Dillon",0.13,0.111,0.067,0.043,-0.019,-0.063,-0.087
2024-09-15,605141,"Betts, Mookie",0.293,0.167,0.15,0.214,-0.126,-0.143,-0.079
2024-09-15,542303,"Ozuna, Marcell",0.304,0.375,0.286,0.238,0.071,-0.018,-0.066
2024-09-15,694384,"Schanuel, Nolan",0.252,0.455,0.529,0.455,0.203,0.277,0.203
2024-09-15,677587,"Rocchio, Brayan",0.211,0.222,0.182,0.118,0.011,-0.029,-0.093
2024-09-15,669364,"Edwards, Xavier",0.324,0.182,0.267,0.286,-0.142,-0.057,-0.038
2024-09-15,663698,"Bart, Joey",0.269,0.286,0.231,0.25,0.017,-0.038,-0.019
2024-09-15,624585,"Soler, Jorge",0.238,0.5,0.471,0.375,0.262,0.233,0.137
2024-09-15,682868,"Ramos, Bryan",0.209,0.2,0.222,0.208,-0.00899999999999998,0.013,-0.001
2024-09-15,641857,"McMahon, Ryan",0.246,0.167,0.2,0.185,-0.079,-0.046,-0.061
2024-09-15,641933,"O'Neill, Tyler",0.255,0.091,0.167,0.231,-0.164,-0.088,-0.024
2024-09-15,621438,"Taylor, Tyrone",0.241,0.333,0.3,0.214,0.092,0.059,-0.027
2024-09-15,664761,"Bohm, Alec",0.293,0.222,0.176,0.192,-0.071,-0.117,-0.101
2024-09-15,668930,"Turang, Brice",0.258,0.462,0.412,0.318,0.204,0.154,0.06
2024-09-15,657757,"Sheets, Gavin",0.243,0.375,0.25,0.261,0.132,0.00700000000000001,0.018
2024-09-15,650402,"Torres, Gleyber",0.251,0.308,0.227,0.323,0.057,-0.024,0.072
