"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-09-14,669127,"Langeliers, Shea",0.218,0,0.167,0.16,-0.218,-0.051,-0.058
2024-09-14,592450,"Judge, Aaron",0.319,0.364,0.278,0.32,0.045,-0.041,0.001
2024-09-14,676694,"Meyers, Jake",0.221,0.2,0.133,0.105,-0.021,-0.088,-0.116
2024-09-14,663457,"Nootbaar, Lars",0.245,0.333,0.214,0.211,0.088,-0.031,-0.034
2024-09-14,672761,"Pérez, Wenceel",0.239,0.125,0.077,0.19,-0.114,-0.162,-0.049
2024-09-14,677649,"Duran, Ezequiel",0.238,0,0.062,0.13,-0.238,-0.176,-0.108
2024-09-14,680728,"Del Castillo, Adrian",0.304,0.462,0.333,0.269,0.158,0.029,-0.035
2024-09-14,669257,"Smith, Will",0.242,0.364,0.235,0.28,0.122,-0.00700000000000001,0.038
2024-09-14,621020,"Swanson, Dansby",0.236,0.25,0.182,0.172,0.014,-0.054,-0.064
2024-09-14,676391,"Clement, Ernie",0.265,0.273,0.412,0.333,0.00800000000000001,0.147,0.068
2024-09-14,668709,"Bleday, JJ",0.246,0.333,0.333,0.24,0.087,0.087,-0.00600000000000001
2024-09-14,673962,"Jung, Josh",0.281,0.167,0.158,0.2,-0.114,-0.123,-0.081
2024-09-14,681146,"Bride, Jonah",0.258,0.25,0.278,0.28,-0.00800000000000001,0.02,0.022
2024-09-14,545341,"Grichuk, Randal",0.286,0.455,0.312,0.364,0.169,0.026,0.078
2024-09-14,663993,"Lowe, Nathaniel",0.269,0.5,0.412,0.435,0.231,0.143,0.166
2024-09-14,457705,"McCutchen, Andrew",0.24,0.2,0.333,0.24,-0.04,0.093,0
2024-09-14,605170,"Caratini, Victor",0.279,0.375,0.294,0.286,0.096,0.015,0.00699999999999995
2024-09-14,687462,"Horwitz, Spencer",0.281,0.2,0.333,0.526,-0.081,0.052,0.245
2024-09-14,695336,"Saggese, Thomas",0.158,0.25,0.158,0.158,0.092,0,0
2024-09-14,665742,"Soto, Juan",0.283,0.091,0.1,0.115,-0.192,-0.183,-0.168
