"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-09-12,656305,"Chapman, Matt",0.251,0.2,0.278,0.308,-0.051,0.027,0.057
2024-09-12,671218,"Ramos, Heliot",0.267,0.083,0.143,0.172,-0.184,-0.124,-0.095
2024-09-12,573262,"Yastrzemski, Mike",0.239,0.273,0.158,0.167,0.034,-0.081,-0.072
2024-09-12,663662,"Cameron, Daz",0.192,0.222,0.214,0.174,0.03,0.022,-0.018
2024-09-12,663527,"Nevin, Tyler",0.196,0.333,0.182,0.125,0.137,-0.014,-0.071
2024-09-12,646240,"Devers, Rafael",0.278,0.091,0.2,0.269,-0.187,-0.078,-0.00900000000000001
2024-09-12,690993,"Keith, Colt",0.261,0.3,0.316,0.286,0.039,0.055,0.025
2024-09-12,682617,"Luciano, Marco",0.239,0.125,0.133,0.136,-0.114,-0.106,-0.103
2024-09-12,805779,"Wilson, Jacob",0.255,0.308,0.333,0.296,0.053,0.078,0.041
2024-09-12,670770,"Friedl, TJ",0.208,0.167,0.125,0.174,-0.041,-0.083,-0.034
2024-09-12,676609,"Caballero, José",0.235,0.5,0.429,0.364,0.265,0.194,0.129
2024-09-12,689172,"Wisely, Brett",0.239,0.222,0.133,0.143,-0.017,-0.106,-0.096
2024-09-12,663886,"Stephenson, Tyler",0.259,0.077,0.125,0.125,-0.182,-0.134,-0.134
2024-09-12,680869,"Gelof, Zack",0.209,0.231,0.3,0.276,0.022,0.091,0.067
2024-09-12,680776,"Duran, Jarren",0.287,0.133,0.125,0.125,-0.154,-0.162,-0.162
2024-09-12,668709,"Bleday, JJ",0.245,0.333,0.211,0.2,0.088,-0.034,-0.045
2024-09-12,678882,"Rafaela, Ceddanne",0.25,0.167,0.2,0.185,-0.083,-0.05,-0.065
2024-09-12,519317,"Stanton, Giancarlo",0.233,0.1,0.111,0.077,-0.133,-0.122,-0.156
2024-09-12,669127,"Langeliers, Shea",0.221,0.273,0.222,0.192,0.052,0.001,-0.029
2024-09-12,592200,"Casali, Curt",0.183,0.25,0.167,0.118,0.067,-0.016,-0.065
2024-09-12,682985,"Greene, Riley",0.266,0.455,0.368,0.393,0.189,0.102,0.127
2024-09-12,667670,"Rooker, Brent",0.298,0.286,0.238,0.323,-0.012,-0.06,0.025
2024-09-12,663993,"Lowe, Nathaniel",0.265,0.333,0.4,0.4,0.068,0.135,0.135
2024-09-12,669911,"Toglia, Michael",0.217,0.091,0.158,0.24,-0.126,-0.059,0.023
2024-09-12,677588,"Tena, José",0.308,0.417,0.375,0.333,0.109,0.067,0.025
2024-09-12,671732,"Butler, Lawrence",0.269,0.231,0.318,0.31,-0.038,0.049,0.041
2024-09-12,682829,"De La Cruz, Elly",0.259,0.2,0.188,0.167,-0.059,-0.071,-0.092
2024-09-12,666139,"Lowe, Josh",0.243,0.273,0.25,0.227,0.03,0.00700000000000001,-0.016
2024-09-12,641857,"McMahon, Ryan",0.248,0.3,0.263,0.25,0.052,0.015,0.002
2024-09-12,666969,"García, Adolis",0.22,0.273,0.158,0.16,0.053,-0.062,-0.06
2024-09-12,608324,"Bregman, Alex",0.257,0.143,0.182,0.179,-0.114,-0.075,-0.078
2024-09-12,681481,"Carpenter, Kerry",0.288,0.364,0.368,0.308,0.076,0.08,0.02
2024-09-12,650490,"Díaz, Yandy",0.285,0.444,0.529,0.44,0.159,0.244,0.155
2024-09-12,665953,"Chaparro, Andrés",0.24,0.1,0.261,0.226,-0.14,0.021,-0.014
2024-09-12,643289,"Dubón, Mauricio",0.268,0.333,0.5,0.474,0.065,0.232,0.206
2024-09-12,687529,"McCray, Grant",0.22,0.083,0.143,0.185,-0.137,-0.077,-0.035
2024-09-12,694671,"Langford, Wyatt",0.252,0.385,0.286,0.276,0.133,0.034,0.024
2024-09-12,669224,"Wells, Austin",0.254,0.286,0.25,0.273,0.032,-0.004,0.019
2024-09-12,518792,"Heyward, Jason",0.193,0.167,0.125,0.083,-0.026,-0.068,-0.11
2024-09-12,669397,"Allen, Nick",0.171,0,0.125,0.133,-0.171,-0.046,-0.038
2024-09-12,677800,"Abreu, Wilyer",0.265,0.2,0.267,0.211,-0.065,0.002,-0.054
2024-09-12,678009,"Meadows, Parker",0.232,0.3,0.294,0.321,0.068,0.062,0.089
2024-09-12,592450,"Judge, Aaron",0.317,0.182,0.278,0.25,-0.135,-0.039,-0.067
2024-09-12,695578,"Wood, James",0.274,0.273,0.292,0.281,-0.001,0.018,0.00700000000000001
2024-09-12,682073,"Hensley, David",0.22,0.125,0.1,0.125,-0.095,-0.12,-0.095
2024-09-12,676694,"Meyers, Jake",0.222,0.125,0.083,0.111,-0.097,-0.139,-0.111
2024-09-12,686611,"Crews, Dylan",0.246,0.333,0.286,0.25,0.087,0.04,0.004
2024-09-12,686668,"Doyle, Brenton",0.266,0.182,0.118,0.16,-0.084,-0.148,-0.106
2024-09-12,665742,"Soto, Juan",0.287,0.154,0.158,0.16,-0.133,-0.129,-0.127
2024-09-12,663697,"India, Jonathan",0.239,0.2,0.118,0.087,-0.039,-0.121,-0.152
2024-09-12,643376,"Jansen, Danny",0.21,0.2,0.182,0.176,-0.00999999999999998,-0.028,-0.034
2024-09-12,691406,"Caminero, Junior",0.239,0.231,0.19,0.172,-0.00799999999999998,-0.049,-0.067
2024-09-12,678662,"Tovar, Ezequiel",0.266,0.182,0.158,0.222,-0.084,-0.108,-0.044
2024-09-12,641487,"Crawford, J.P.",0.199,0.182,0.211,0.222,-0.017,0.012,0.023
2024-09-12,664040,"Lowe, Brandon",0.244,0.222,0.231,0.2,-0.022,-0.013,-0.044
2024-09-12,669701,"Smith, Josh",0.264,0.083,0.158,0.214,-0.181,-0.106,-0.05
2024-09-12,668670,"Rogers, Jake",0.191,0.333,0.214,0.19,0.142,0.023,-0.001
2024-09-12,642708,"Rosario, Amed",0.289,0,0.167,0.111,-0.289,-0.122,-0.178
2024-09-12,682928,"Abrams, CJ",0.239,0.3,0.217,0.161,0.061,-0.022,-0.078
2024-09-12,572138,"Singleton, Jon",0.242,0.556,0.429,0.368,0.314,0.187,0.126
2024-09-12,596115,"Story, Trevor",0.204,0.091,0.167,0.13,-0.113,-0.037,-0.074
2024-09-12,669065,"Stowers, Kyle",0.206,0.273,0.158,0.115,0.067,-0.048,-0.091
2024-09-12,650402,"Torres, Gleyber",0.25,0.231,0.318,0.3,-0.019,0.068,0.05
2024-09-12,666464,"Encarnacion, Jerar",0.278,0.385,0.333,0.385,0.107,0.055,0.107
2024-09-12,666624,"Morel, Christopher",0.197,0.231,0.19,0.207,0.034,-0.00700000000000001,0.00999999999999998
2024-09-12,668845,"Schunk, Aaron",0.182,0.333,0.333,0.235,0.151,0.151,0.053
2024-09-12,683011,"Volpe, Anthony",0.25,0.091,0.111,0.115,-0.159,-0.139,-0.135
2024-09-12,672279,"Siani, Michael",0.248,0.25,0.133,0.182,0.002,-0.115,-0.066
2024-09-12,700242,"Sweeney, Trey",0.231,0.2,0.3,0.308,-0.031,0.069,0.077
2024-09-12,593871,"Polanco, Jorge",0.199,0.167,0.158,0.154,-0.032,-0.041,-0.045
2024-09-12,687401,"Ortiz, Joey",0.237,0.125,0.143,0.19,-0.112,-0.094,-0.047
2024-09-12,664774,"Wade Jr., LaMonte",0.268,0.571,0.267,0.286,0.303,-0.001,0.018
2024-09-12,696285,"Young, Jacob",0.256,0.125,0.133,0.13,-0.131,-0.123,-0.126
2024-09-12,657136,"Wong, Connor",0.284,0.333,0.389,0.32,0.049,0.105,0.036
2024-09-12,691023,"Walker, Jordan",0.173,0.1,0.125,0.125,-0.073,-0.048,-0.048
2024-09-12,687597,"Beck, Jordan",0.204,0.222,0.133,0.1,0.018,-0.071,-0.104
2024-09-12,608336,"Gallo, Joey",0.157,0,0,0.083,-0.157,-0.157,-0.074
2024-09-12,656716,"McKinstry, Zach",0.223,0,0.077,0.167,-0.223,-0.146,-0.056
2024-09-12,665506,"Pache, Cristian",0.211,0.333,0.267,0.238,0.122,0.056,0.027
2024-09-12,543760,"Semien, Marcus",0.24,0.308,0.318,0.333,0.068,0.078,0.093
2024-09-12,666163,"Rortvedt, Ben",0.232,0.182,0.133,0.143,-0.05,-0.099,-0.089
2024-09-12,666181,"Benson, Will",0.192,0,0,0.167,-0.192,-0.192,-0.025
2024-09-12,519203,"Rizzo, Anthony",0.219,0.143,0.143,0.143,-0.076,-0.076,-0.076
2024-09-12,669289,"Espinal, Santiago",0.263,0.3,0.278,0.269,0.037,0.015,0.00600000000000001
2024-09-12,695336,"Saggese, Thomas",0.182,0.182,0.182,0.182,0,0,0
2024-09-12,691176,"Domínguez, Jasson",0.143,0.2,0.143,0.143,0.057,0,0
2024-09-12,656555,"Hoskins, Rhys",0.208,0.125,0.133,0.1,-0.083,-0.075,-0.108
2024-09-12,665161,"Peña, Jeremy",0.267,0.167,0.227,0.233,-0.1,-0.04,-0.034
2024-09-12,672640,"Lopez, Otto",0.256,0.182,0.263,0.393,-0.074,0.00700000000000001,0.137
2024-09-12,696100,"Goodman, Hunter",0.18,0.2,0.125,0.19,0.02,-0.055,0.01
2024-09-12,665750,"Taveras, Leody",0.221,0,0.077,0.15,-0.221,-0.144,-0.071
2024-09-12,671056,"Herrera, Iván",0.279,0.333,0.25,0.3,0.054,-0.029,0.021
2024-09-12,457759,"Turner, Justin",0.252,0.222,0.267,0.25,-0.03,0.015,-0.002
2024-09-12,671277,"García Jr., Luis",0.281,0,0.1,0.148,-0.281,-0.181,-0.133
2024-09-12,679529,"Torkelson, Spencer",0.217,0.364,0.2,0.185,0.147,-0.017,-0.032
2024-09-12,680977,"Donovan, Brendan",0.272,0.625,0.4,0.391,0.353,0.128,0.119
2024-09-12,663656,"Tucker, Kyle",0.266,0.273,0.267,0.316,0.00700000000000001,0.001,0.05
2024-09-12,665862,"Chisholm Jr., Jazz",0.259,0.2,0.176,0.16,-0.059,-0.083,-0.099
2024-09-12,641584,"Fraley, Jake",0.277,0.333,0.353,0.304,0.056,0.076,0.027
2024-09-12,607732,"Stallings, Jacob",0.26,0.273,0.278,0.208,0.013,0.018,-0.052
2024-09-12,663457,"Nootbaar, Lars",0.247,0.25,0.231,0.3,0.003,-0.016,0.053
2024-09-12,641933,"O'Neill, Tyler",0.259,0.2,0.263,0.308,-0.059,0.004,0.049
2024-09-12,669394,"Burger, Jake",0.244,0.308,0.19,0.185,0.064,-0.054,-0.059
2024-09-12,681146,"Bride, Jonah",0.259,0.3,0.294,0.318,0.041,0.035,0.059
2024-09-12,676356,"DeLuca, Jonny",0.217,0.25,0.312,0.348,0.033,0.095,0.131
2024-09-12,660688,"Ruiz, Keibert",0.229,0.25,0.304,0.31,0.021,0.075,0.081
2024-09-12,673237,"Diaz, Yainer",0.303,0.385,0.409,0.357,0.082,0.106,0.054
2024-09-12,608671,"Jankowski, Travis",0.212,0.333,0.286,0.333,0.121,0.074,0.121
2024-09-12,686217,"Frelick, Sal",0.26,0.182,0.2,0.143,-0.078,-0.06,-0.117
2024-09-12,670541,"Alvarez, Yordan",0.311,0.286,0.318,0.3,-0.025,0.00700000000000001,-0.011
2024-09-12,664034,"France, Ty",0.246,0.083,0.25,0.214,-0.163,0.004,-0.032
2024-09-12,670042,"Raley, Luke",0.238,0.2,0.235,0.296,-0.038,-0.003,0.058
2024-09-12,681393,"Norby, Connor",0.259,0,0.2,0.214,-0.259,-0.059,-0.045
2024-09-12,668715,"Steer, Spencer",0.23,0.091,0.111,0.125,-0.139,-0.119,-0.105
2024-09-12,666018,"Aranda, Jonathan",0.228,0.4,0.333,0.273,0.172,0.105,0.045
2024-09-12,663898,"Rodgers, Brendan",0.271,0.091,0.2,0.143,-0.18,-0.071,-0.128
2024-09-12,571448,"Arenado, Nolan",0.264,0.3,0.267,0.273,0.036,0.003,0.00900000000000001
2024-09-12,690291,"Jung, Jace",0.227,0.167,0.2,0.308,-0.06,-0.027,0.081
2024-09-12,691594,"Sanoja, Javier",0.25,0.125,0.25,0.25,-0.125,0,0
2024-09-12,663743,"Fortes, Nick",0.232,0,0.214,0.286,-0.232,-0.018,0.054
2024-09-12,663853,"Gonzalez, Romy",0.275,0.143,0.312,0.25,-0.132,0.037,-0.025
2024-09-12,596142,"Sánchez, Gary",0.229,0.182,0.167,0.13,-0.047,-0.062,-0.099
2024-09-12,641680,"Heim, Jonah",0.216,0.091,0.067,0.048,-0.125,-0.149,-0.168
2024-09-12,668227,"Arozarena, Randy",0.222,0.167,0.238,0.276,-0.055,0.016,0.054
2024-09-12,642715,"Adames, Willy",0.252,0.222,0.235,0.167,-0.03,-0.017,-0.085
2024-09-12,673962,"Jung, Josh",0.289,0.182,0.235,0.32,-0.107,-0.054,0.031
2024-09-12,502671,"Goldschmidt, Paul",0.247,0.364,0.294,0.231,0.117,0.047,-0.016
2024-09-12,661388,"Contreras, William",0.284,0.4,0.412,0.318,0.116,0.128,0.034
2024-09-12,676475,"Burleson, Alec",0.269,0.111,0.125,0.125,-0.158,-0.144,-0.144
2024-09-12,608070,"Ramírez, José",0.27,0.231,0.238,0.214,-0.039,-0.032,-0.056
2024-09-12,663728,"Raleigh, Cal",0.213,0.3,0.316,0.346,0.087,0.103,0.133
2024-09-12,669003,"Mitchell, Garrett",0.247,0.182,0.125,0.143,-0.065,-0.122,-0.104
