"date","player_id","name","avg","avg_3","avg_5","avg_7","delta_3","delta_5","delta_7"
2024-09-10,676572,"Wagaman, Eric",0,0,0,0,0,0,0
2024-09-10,670242,"Wallner, Matt",0.261,0.222,0.25,0.292,-0.039,-0.011,0.031
2024-09-10,665862,"Chisholm Jr., Jazz",0.259,0.1,0.111,0.185,-0.159,-0.148,-0.074
2024-09-10,682626,"Alvarez, Francisco",0.234,0.222,0.214,0.19,-0.012,-0.02,-0.044
2024-09-10,519317,"Stanton, Giancarlo",0.235,0.091,0.053,0.077,-0.144,-0.182,-0.158
2024-09-10,657136,"Wong, Connor",0.285,0.462,0.35,0.333,0.177,0.065,0.048
2024-09-10,666397,"Julien, Edouard",0.22,0.25,0.211,0.238,0.03,-0.00900000000000001,0.018
2024-09-10,680577,"Keirsey Jr., DaShawn",0.143,0.143,0.143,0.143,0,0,0
2024-09-10,669224,"Wells, Austin",0.254,0.25,0.278,0.185,-0.004,0.024,-0.069
2024-09-10,605346,"López, Jack",0.045,0.2,0.125,0.071,0.155,0.08,0.026
2024-09-10,592518,"Machado, Manny",0.278,0.364,0.368,0.321,0.086,0.09,0.043
2024-09-10,807799,"Yoshida, Masataka",0.283,0.222,0.176,0.167,-0.061,-0.107,-0.116
2024-09-10,676116,"Noda, Ryan",0.125,0,0,0,-0.125,-0.125,-0.125
2024-09-10,687597,"Beck, Jordan",0.201,0.111,0.067,0.095,-0.09,-0.134,-0.106
2024-09-10,592450,"Judge, Aaron",0.318,0.273,0.235,0.2,-0.045,-0.083,-0.118
2024-09-10,571657,"Farmer, Kyle",0.212,0.5,0.5,0.438,0.288,0.288,0.226
2024-09-10,677941,"Adams, Jordyn",0.167,0.167,0.167,0.167,0,0,0
2024-09-10,543760,"Semien, Marcus",0.237,0.231,0.286,0.233,-0.00599999999999998,0.049,-0.00399999999999998
2024-09-10,621466,"Stewart, DJ",0.177,0.286,0.182,0.125,0.109,0.005,-0.052
2024-09-10,680474,"Schuemann, Max",0.22,0.111,0.111,0.083,-0.109,-0.109,-0.137
2024-09-10,664983,"McCarthy, Jake",0.297,0.417,0.263,0.276,0.12,-0.034,-0.021
2024-09-10,572233,"Walker, Christian",0.255,0.3,0.263,0.208,0.045,0.00800000000000001,-0.047
2024-09-10,641933,"O'Neill, Tyler",0.259,0.25,0.316,0.32,-0.00900000000000001,0.057,0.061
2024-09-10,647304,"Naylor, Josh",0.246,0.333,0.25,0.286,0.087,0.004,0.04
2024-09-10,595777,"Profar, Jurickson",0.281,0.308,0.3,0.24,0.027,0.019,-0.041
2024-09-10,665750,"Taveras, Leody",0.223,0.111,0.188,0.208,-0.112,-0.035,-0.015
2024-09-10,696100,"Goodman, Hunter",0.178,0.125,0.188,0.143,-0.053,0.01,-0.035
2024-09-10,669137,"Alvarez, Armando",0.25,0.2,0.222,0.231,-0.05,-0.028,-0.019
2024-09-10,608070,"Ramírez, José",0.271,0.25,0.211,0.185,-0.021,-0.06,-0.086
2024-09-10,679032,"Rojas, Johan",0.246,0.222,0.333,0.273,-0.024,0.087,0.027
2024-09-10,677649,"Duran, Ezequiel",0.249,0.222,0.353,0.304,-0.027,0.104,0.055
2024-09-10,686681,"Massey, Michael",0.26,0.143,0.308,0.263,-0.117,0.048,0.003
2024-09-10,665742,"Soto, Juan",0.288,0.1,0.125,0.227,-0.188,-0.163,-0.061
2024-09-10,686797,"Lee, Brooks",0.223,0,0,0.05,-0.223,-0.223,-0.173
2024-09-10,543510,"McCann, James",0.227,0.182,0.211,0.185,-0.045,-0.016,-0.042
2024-09-10,669326,"Teodosio, Bryce",0.083,0.111,0.083,0.083,0.028,0,0
2024-09-10,571771,"Hernández, Enrique",0.218,0.167,0.167,0.2,-0.051,-0.051,-0.018
2024-09-10,592626,"Pederson, Joc",0.282,0.333,0.25,0.263,0.051,-0.032,-0.019
2024-09-10,641584,"Fraley, Jake",0.276,0.364,0.294,0.348,0.088,0.018,0.072
2024-09-10,502110,"Martinez, J.D.",0.249,0.167,0.167,0.192,-0.082,-0.082,-0.057
2024-09-10,666018,"Aranda, Jonathan",0.205,0.25,0.188,0.2,0.045,-0.017,-0.00499999999999998
2024-09-10,680777,"Jeffers, Ryan",0.232,0.111,0.176,0.16,-0.121,-0.056,-0.072
2024-09-10,665487,"Tatis Jr., Fernando",0.275,0.273,0.263,0.241,-0.002,-0.012,-0.034
2024-09-10,683021,"Stefanic, Michael",0.223,0.111,0.143,0.095,-0.112,-0.08,-0.128
2024-09-10,571970,"Muncy, Max",0.219,0.222,0.25,0.167,0.003,0.031,-0.052
2024-09-10,665019,"Clemens, Kody",0.242,0.167,0.227,0.241,-0.075,-0.015,-0.001
2024-09-10,680869,"Gelof, Zack",0.211,0.417,0.333,0.308,0.206,0.122,0.097
2024-09-10,677800,"Abreu, Wilyer",0.265,0.25,0.167,0.188,-0.015,-0.098,-0.077
2024-09-10,656541,"Hilliard, Sam",0.243,0.222,0.214,0.227,-0.021,-0.029,-0.016
2024-09-10,606466,"Marte, Ketel",0.291,0,0.071,0.125,-0.291,-0.22,-0.166
2024-09-10,650402,"Torres, Gleyber",0.252,0.462,0.381,0.393,0.21,0.129,0.141
2024-09-10,665926,"Giménez, Andrés",0.253,0.214,0.304,0.3,-0.039,0.051,0.047
2024-09-10,664913,"Brown, Seth",0.245,0.083,0.294,0.36,-0.162,0.049,0.115
2024-09-10,607043,"Nimmo, Brandon",0.228,0.083,0.15,0.16,-0.145,-0.078,-0.068
2024-09-10,664034,"France, Ty",0.251,0.417,0.3,0.407,0.166,0.049,0.156
2024-09-10,702616,"Holliday, Jackson",0.178,0.125,0.154,0.105,-0.053,-0.024,-0.073
2024-09-10,500743,"Rojas, Miguel",0.287,0.273,0.25,0.25,-0.014,-0.037,-0.037
2024-09-10,672279,"Siani, Michael",0.246,0,0.125,0.13,-0.246,-0.121,-0.116
2024-09-10,669127,"Langeliers, Shea",0.223,0.333,0.211,0.259,0.11,-0.012,0.036
2024-09-10,694359,"Kavadas, Niko",0.182,0.5,0.412,0.28,0.318,0.23,0.098
2024-09-10,641680,"Heim, Jonah",0.216,0,0,0,-0.216,-0.216,-0.216
2024-09-10,624413,"Alonso, Pete",0.239,0,0.133,0.174,-0.239,-0.106,-0.065
2024-09-10,680757,"Kwan, Steven",0.288,0.2,0.118,0.115,-0.088,-0.17,-0.173
2024-09-10,467793,"Santana, Carlos",0.238,0.3,0.222,0.292,0.062,-0.016,0.054
2024-09-10,642133,"Tellez, Rowdy",0.249,0.083,0.105,0.12,-0.166,-0.144,-0.129
2024-09-10,663898,"Rodgers, Brendan",0.273,0.25,0.15,0.179,-0.023,-0.123,-0.094
2024-09-10,663837,"Vierling, Matt",0.266,0.364,0.222,0.296,0.098,-0.044,0.03
2024-09-10,665161,"Peña, Jeremy",0.267,0.2,0.217,0.172,-0.067,-0.05,-0.095
2024-09-10,683011,"Volpe, Anthony",0.252,0.1,0.111,0.192,-0.152,-0.141,-0.06
2024-09-10,650333,"Arraez, Luis",0.316,0.6,0.478,0.469,0.284,0.162,0.153
2024-09-10,646240,"Devers, Rafael",0.282,0.333,0.389,0.292,0.051,0.107,0.01
2024-09-10,668715,"Steer, Spencer",0.232,0.1,0.125,0.16,-0.132,-0.107,-0.072
2024-09-10,691723,"Mayo, Coby",0.094,0.125,0.077,0.176,0.031,-0.017,0.082
2024-09-10,681624,"Pages, Andy",0.244,0.125,0.231,0.158,-0.119,-0.013,-0.086
2024-09-10,669016,"Marsh, Brandon",0.253,0.25,0.25,0.364,-0.003,-0.003,0.111
2024-09-10,669242,"Edman, Tommy",0.296,0.455,0.368,0.308,0.159,0.072,0.012
2024-09-10,668901,"Vientos, Mark",0.281,0,0.167,0.231,-0.281,-0.114,-0.05
2024-09-10,682998,"Carroll, Corbin",0.23,0.154,0.1,0.172,-0.076,-0.13,-0.058
2024-09-10,666624,"Morel, Christopher",0.198,0.231,0.238,0.214,0.033,0.04,0.016
2024-09-10,673237,"Diaz, Yainer",0.302,0.429,0.35,0.346,0.127,0.048,0.044
2024-09-10,519203,"Rizzo, Anthony",0.218,0.1,0.118,0.091,-0.118,-0.1,-0.127
2024-09-10,592669,"Renfroe, Hunter",0.24,0.25,0.278,0.333,0.01,0.038,0.093
2024-09-10,663698,"Bart, Joey",0.273,0.3,0.214,0.238,0.027,-0.059,-0.035
2024-09-10,669911,"Toglia, Michael",0.219,0.182,0.294,0.208,-0.037,0.075,-0.011
2024-09-10,686780,"Pagés, Pedro",0.248,0.222,0.294,0.217,-0.026,0.046,-0.031
2024-09-10,681297,"Cowser, Colton",0.239,0.1,0.133,0.136,-0.139,-0.106,-0.103
2024-09-10,657656,"Laureano, Ramón",0.256,0.4,0.375,0.368,0.144,0.119,0.112
2024-09-10,681351,"O'Hoppe, Logan",0.239,0.091,0.158,0.154,-0.148,-0.081,-0.085
2024-09-10,608324,"Bregman, Alex",0.257,0.154,0.158,0.208,-0.103,-0.099,-0.049
2024-09-10,682985,"Greene, Riley",0.264,0.364,0.4,0.346,0.1,0.136,0.082
2024-09-10,668845,"Schunk, Aaron",0.172,0.143,0.231,0.167,-0.029,0.059,-0.00499999999999998
2024-09-10,680776,"Duran, Jarren",0.29,0.143,0.136,0.207,-0.147,-0.154,-0.083
2024-09-10,663616,"Larnach, Trevor",0.249,0.25,0.154,0.167,0.001,-0.095,-0.082
2024-09-10,666160,"Moniak, Mickey",0.22,0,0.111,0.12,-0.22,-0.109,-0.1
2024-09-10,543309,"Higashioka, Kyle",0.229,0.1,0.188,0.174,-0.129,-0.041,-0.055
2024-09-10,668709,"Bleday, JJ",0.244,0.167,0.174,0.172,-0.077,-0.07,-0.072
2024-09-10,677587,"Rocchio, Brayan",0.212,0.125,0.231,0.278,-0.087,0.019,0.066
2024-09-10,673962,"Jung, Josh",0.29,0.2,0.333,0.32,-0.09,0.043,0.03
2024-09-10,678882,"Rafaela, Ceddanne",0.252,0.25,0.211,0.2,-0.002,-0.041,-0.052
2024-09-10,681082,"Stott, Bryson",0.248,0.167,0.333,0.31,-0.081,0.085,0.062
2024-09-10,691176,"Domínguez, Jasson",0.091,0.091,0.091,0.091,0,0,0
2024-09-10,457705,"McCutchen, Andrew",0.242,0.5,0.294,0.292,0.258,0.052,0.05
2024-09-10,695336,"Saggese, Thomas",0,0,0,0,0,0,0
2024-09-10,687462,"Horwitz, Spencer",0.282,0.556,0.6,0.478,0.274,0.318,0.196
2024-09-10,665833,"Cruz, Oneil",0.27,0.267,0.238,0.172,-0.003,-0.032,-0.098
2024-09-10,670770,"Friedl, TJ",0.211,0.125,0.2,0.227,-0.086,-0.011,0.016
2024-09-10,592206,"Castellanos, Nick",0.246,0,0.167,0.16,-0.246,-0.079,-0.086
2024-09-10,676609,"Caballero, José",0.232,0.444,0.267,0.273,0.212,0.035,0.041
2024-09-10,645444,"Herrera, Jose",0.234,0.375,0.267,0.25,0.141,0.033,0.016
2024-09-10,669004,"Melendez, MJ",0.209,0.143,0.2,0.136,-0.066,-0.00899999999999998,-0.073
2024-09-10,621566,"Olson, Matt",0.237,0.455,0.389,0.32,0.218,0.152,0.083
2024-09-10,547180,"Harper, Bryce",0.289,0.583,0.524,0.458,0.294,0.235,0.169
2024-09-10,592273,"Drury, Brandon",0.168,0.091,0.211,0.222,-0.077,0.043,0.054
2024-09-10,608385,"Winker, Jesse",0.266,0.167,0.1,0.118,-0.099,-0.166,-0.148
2024-09-10,518692,"Freeman, Freddie",0.285,0.111,0.2,0.227,-0.174,-0.085,-0.058
2024-09-10,668939,"Rutschman, Adley",0.256,0.231,0.15,0.179,-0.025,-0.106,-0.077
2024-09-10,663886,"Stephenson, Tyler",0.262,0.1,0.125,0.208,-0.162,-0.137,-0.054
2024-09-10,663993,"Lowe, Nathaniel",0.261,0.333,0.357,0.381,0.072,0.096,0.12
2024-09-10,694384,"Schanuel, Nolan",0.243,0.286,0.214,0.182,0.043,-0.029,-0.061
2024-09-10,665839,"Valdez, Enmanuel",0.224,0.167,0.3,0.214,-0.057,0.076,-0.01
2024-09-10,607208,"Turner, Trea",0.302,0.364,0.35,0.259,0.062,0.048,-0.043
2024-09-10,667670,"Rooker, Brent",0.298,0.167,0.318,0.345,-0.131,0.02,0.047
2024-09-10,671083,"Kennedy, Buddy",0.214,0.25,0.143,0.167,0.036,-0.071,-0.047
2024-09-10,686668,"Doyle, Brenton",0.266,0,0.118,0.125,-0.266,-0.148,-0.141
2024-09-10,672695,"Perdomo, Geraldo",0.281,0.25,0.3,0.286,-0.031,0.019,0.00499999999999995
2024-09-10,805779,"Wilson, Jacob",0.231,0.308,0.263,0.231,0.077,0.032,0
2024-09-10,669304,"Miranda, Jose",0.295,0.167,0.2,0.25,-0.128,-0.095,-0.045
2024-09-10,676391,"Clement, Ernie",0.265,0.333,0.35,0.31,0.068,0.085,0.045
2024-09-10,666310,"Naylor, Bo",0.21,0.3,0.2,0.238,0.09,-0.00999999999999998,0.028
2024-09-10,663656,"Tucker, Kyle",0.259,0.1,0.214,0.19,-0.159,-0.045,-0.069
2024-09-10,678009,"Meadows, Parker",0.235,0.4,0.381,0.276,0.165,0.146,0.041
2024-09-10,686482,"Driscoll, Logan",0.214,0.182,0.214,0.214,-0.032,0,0
2024-09-10,656811,"O'Hearn, Ryan",0.261,0.091,0.105,0.125,-0.17,-0.156,-0.136
2024-09-10,678877,"Noel, Jhonkensy",0.235,0,0,0.095,-0.235,-0.235,-0.14
2024-09-10,668804,"Reynolds, Bryan",0.278,0.3,0.227,0.207,0.022,-0.051,-0.071
2024-09-10,456781,"Solano, Donovan",0.288,0.333,0.286,0.182,0.045,-0.002,-0.106
2024-09-10,666185,"Carlson, Dylan",0.205,0.231,0.222,0.2,0.026,0.017,-0.00499999999999998
2024-09-10,672386,"Kirk, Alejandro",0.244,0.25,0.238,0.267,0.00600000000000001,-0.00600000000000001,0.023
2024-09-10,643396,"Kiner-Falefa, Isiah",0.277,0.353,0.28,0.29,0.076,0.003,0.013
2024-09-10,687263,"Neto, Zach",0.259,0.455,0.294,0.375,0.196,0.035,0.116
2024-09-10,691406,"Caminero, Junior",0.26,0.333,0.25,0.222,0.073,-0.01,-0.038
2024-09-10,623993,"Santander, Anthony",0.242,0.273,0.222,0.28,0.031,-0.02,0.038
2024-09-10,605141,"Betts, Mookie",0.3,0.333,0.368,0.385,0.033,0.068,0.085
2024-09-10,670541,"Alvarez, Yordan",0.312,0.357,0.318,0.276,0.045,0.00600000000000001,-0.036
